horizon,regime,model_name,ranking_method,score_column,top_k,return_threshold,probability_threshold,groups_covered,observations,average_actual_return,profit_rate,precision_at_top_k,recall_of_profitable_cases,lift_vs_regime_base_rate,rank_in_regime
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.5,9,12,0.029036205044263786,0.5,0.5,1.0,1.0,32.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.6,6,8,0.02339942973257,0.5,0.5,1.0,1.0,32.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.55,6,8,0.036051587821015085,0.5,0.5,1.0,1.0,32.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.6,6,6,0.04335611716967689,0.5,0.5,1.0,1.0,32.0
3d,sideway,cart,predicted_return,predicted_return,3,,,12,36,0.0166071630089435,0.4722222222222222,0.4722222222222222,0.6296296296296297,0.8395061728395061,33.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.65,5,7,0.021011462175336715,0.42857142857142855,0.42857142857142855,1.0,1.0,34.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.65,5,7,0.021011462175336715,0.42857142857142855,0.42857142857142855,1.0,1.0,34.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.5,8,10,0.029593220683992595,0.4,0.4,1.0,1.0,35.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.6,4,6,0.02244886402822008,0.3333333333333333,0.3333333333333333,1.0,1.0,36.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.5,2,3,0.029053334662366065,0.3333333333333333,0.3333333333333333,1.0,1.0,36.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.55,2,3,0.029053334662366065,0.3333333333333333,0.3333333333333333,1.0,1.0,36.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.6,2,3,0.029053334662366065,0.3333333333333333,0.3333333333333333,1.0,1.0,36.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.65,2,3,0.029053334662366065,0.3333333333333333,0.3333333333333333,1.0,1.0,36.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.65,3,5,0.018915596307223496,0.2,0.2,1.0,1.0,37.0
