frequency,model,horizon,threshold,total_rows,evaluated_rows,coverage_ratio,filtered_accuracy,passed_60pct,coverage_ok_50pct,selected_at_50pct_floor,coverage_ok_40pct,selected_at_40pct_floor,coverage_ok_30pct,selected_at_30pct_floor,coverage_ok_20pct,selected_at_20pct_floor
daily,xgboost,1,0.68,1601,772,0.4821986258588382,0.5323834196891192,False,False,False,True,False,True,False,True,False
daily,xgboost,1,0.69,1601,725,0.452841973766396,0.5324137931034483,False,False,False,True,False,True,False,True,False
daily,xgboost,1,0.7,1601,682,0.4259837601499063,0.532258064516129,False,False,False,True,False,True,False,True,False
daily,xgboost,1,0.71,1601,640,0.3997501561524047,0.521875,False,False,False,False,False,True,False,True,False
daily,xgboost,1,0.72,1601,591,0.36914428482198625,0.5211505922165821,False,False,False,False,False,True,False,True,False
daily,xgboost,1,0.73,1601,546,0.3410368519675203,0.5311355311355311,False,False,False,False,False,True,False,True,False
daily,xgboost,1,0.74,1601,502,0.31355402873204247,0.5378486055776892,False,False,False,False,False,True,False,True,False
daily,xgboost,1,0.75,1601,456,0.2848219862585884,0.5592105263157895,False,False,False,False,False,False,False,True,False
daily,xgboost,1,0.76,1601,408,0.254840724547158,0.5661764705882353,False,False,False,False,False,False,False,True,False
daily,xgboost,1,0.77,1601,381,0.23797626483447845,0.5590551181102362,False,False,False,False,False,False,False,True,False
daily,xgboost,1,0.78,1601,341,0.21299188007495315,0.5542521994134897,False,False,False,False,False,False,False,True,False
daily,xgboost,1,0.79,1601,311,0.1942535915053092,0.5530546623794212,False,False,False,False,False,False,False,False,False
daily,xgboost,1,0.8,1601,283,0.17676452217364147,0.5406360424028268,False,False,False,False,False,False,False,False,False
daily,xgboost,1,0.81,1601,248,0.15490318550905685,0.5201612903225806,False,False,False,False,False,False,False,False,False
daily,xgboost,1,0.82,1601,228,0.1424109931292942,0.5219298245614035,False,False,False,False,False,False,False,False,False
daily,xgboost,1,0.83,1601,202,0.12617114303560276,0.49504950495049505,False,False,False,False,False,False,False,False,False
daily,xgboost,1,0.84,1601,186,0.11617738913179262,0.489247311827957,False,False,False,False,False,False,False,False,False
daily,xgboost,1,0.85,1601,172,0.10743285446595878,0.5,False,False,False,False,False,False,False,False,False
daily,xgboost,1,0.86,1601,152,0.09494066208619613,0.4934210526315789,False,False,False,False,False,False,False,False,False
daily,xgboost,1,0.87,1601,133,0.08307307932542161,0.5037593984962406,False,False,False,False,False,False,False,False,False
daily,xgboost,1,0.88,1601,115,0.07183010618363522,0.5130434782608696,False,False,False,False,False,False,False,False,False
daily,xgboost,1,0.89,1601,89,0.055590256089943786,0.4943820224719101,False,False,False,False,False,False,False,False,False
daily,xgboost,1,0.9,1601,76,0.047470331043098064,0.5,False,False,False,False,False,False,False,False,False
daily,xgboost,5,0.5,1677,1677,1.0,0.5372689326177699,False,True,False,True,False,True,False,True,False
daily,xgboost,5,0.51,1677,1644,0.9803220035778175,0.5364963503649635,False,True,False,True,False,True,False,True,False
daily,xgboost,5,0.52,1677,1615,0.9630292188431724,0.5331269349845201,False,True,False,True,False,True,False,True,False
daily,xgboost,5,0.53,1677,1595,0.951103160405486,0.534796238244514,False,True,False,True,False,True,False,True,False
daily,xgboost,5,0.54,1677,1566,0.9338103756708408,0.5351213282247765,False,True,False,True,False,True,False,True,False
daily,xgboost,5,0.55,1677,1531,0.9129397734048896,0.534944480731548,False,True,False,True,False,True,False,True,False
daily,xgboost,5,0.56,1677,1504,0.8968395945140131,0.5365691489361702,False,True,False,True,False,True,False,True,False
daily,xgboost,5,0.57,1677,1479,0.8819320214669052,0.5354969574036511,False,True,False,True,False,True,False,True,False
daily,xgboost,5,0.58,1677,1449,0.8640429338103757,0.5320910973084886,False,True,False,True,False,True,False,True,False
daily,xgboost,5,0.59,1677,1428,0.851520572450805,0.5322128851540616,False,True,False,True,False,True,False,True,False
daily,xgboost,5,0.6,1677,1394,0.8312462731067383,0.5294117647058824,False,True,False,True,False,True,False,True,False
daily,xgboost,5,0.61,1677,1359,0.8103756708407871,0.5275938189845475,False,True,False,True,False,True,False,True,False
daily,xgboost,5,0.62,1677,1335,0.7960644007155635,0.5250936329588015,False,True,False,True,False,True,False,True,False
daily,xgboost,5,0.63,1677,1312,0.7823494335122242,0.524390243902439,False,True,False,True,False,True,False,True,False
daily,xgboost,5,0.64,1677,1281,0.7638640429338104,0.5269320843091335,False,True,False,True,False,True,False,True,False
daily,xgboost,5,0.65,1677,1257,0.7495527728085868,0.5290373906125696,False,True,False,True,False,True,False,True,False
daily,xgboost,5,0.66,1677,1231,0.7340488968395945,0.5304630381803412,False,True,False,True,False,True,False,True,False
daily,xgboost,5,0.67,1677,1190,0.7096004770423375,0.5302521008403361,False,True,False,True,False,True,False,True,False
daily,xgboost,5,0.68,1677,1166,0.6952892069171139,0.5317324185248714,False,True,False,True,False,True,False,True,False
daily,xgboost,5,0.69,1677,1131,0.6744186046511628,0.5296198054818745,False,True,False,True,False,True,False,True,False
daily,xgboost,5,0.7,1677,1110,0.6618962432915921,0.527927927927928,False,True,False,True,False,True,False,True,False
daily,xgboost,5,0.71,1677,1086,0.6475849731663685,0.5248618784530387,False,True,False,True,False,True,False,True,False
daily,xgboost,5,0.72,1677,1058,0.6308884913536076,0.5245746691871456,False,True,False,True,False,True,False,True,False
daily,xgboost,5,0.73,1677,1033,0.6159809183064997,0.5246853823814134,False,True,False,True,False,True,False,True,False
daily,xgboost,5,0.74,1677,1005,0.5992844364937389,0.5263681592039801,False,True,False,True,False,True,False,True,False
daily,xgboost,5,0.75,1677,975,0.5813953488372093,0.5251282051282051,False,True,False,True,False,True,False,True,False
daily,xgboost,5,0.76,1677,949,0.5658914728682171,0.5205479452054794,False,True,False,True,False,True,False,True,False
daily,xgboost,5,0.77,1677,920,0.5485986881335718,0.5206521739130435,False,True,False,True,False,True,False,True,False
daily,xgboost,5,0.78,1677,884,0.5271317829457365,0.5169683257918553,False,True,False,True,False,True,False,True,False
daily,xgboost,5,0.79,1677,847,0.5050685748360167,0.5147579693034239,False,True,False,True,False,True,False,True,False
daily,xgboost,5,0.8,1677,809,0.4824090638044126,0.5166872682323856,False,False,False,True,False,True,False,True,False
daily,xgboost,5,0.81,1677,780,0.46511627906976744,0.5256410256410257,False,False,False,True,False,True,False,True,False
daily,xgboost,5,0.82,1677,752,0.44841979725700654,0.5226063829787234,False,False,False,True,False,True,False,True,False
daily,xgboost,5,0.83,1677,722,0.43053070960047707,0.5249307479224377,False,False,False,True,False,True,False,True,False
daily,xgboost,5,0.84,1677,692,0.41264162194394755,0.5332369942196532,False,False,False,True,False,True,False,True,False
daily,xgboost,5,0.85,1677,656,0.3911747167561121,0.5335365853658537,False,False,False,False,False,True,False,True,False
daily,xgboost,5,0.86,1677,615,0.3667262969588551,0.5284552845528455,False,False,False,False,False,True,False,True,False
daily,xgboost,5,0.87,1677,574,0.3422778771615981,0.5278745644599303,False,False,False,False,False,True,False,True,False
daily,xgboost,5,0.88,1677,534,0.3184257602862254,0.5262172284644194,False,False,False,False,False,True,False,True,False
daily,xgboost,5,0.89,1677,490,0.29218843172331543,0.5306122448979592,False,False,False,False,False,False,False,True,False
daily,xgboost,5,0.9,1677,453,0.2701252236135957,0.5275938189845475,False,False,False,False,False,False,False,True,False
daily,xgboost,10,0.5,1656,1656,1.0,0.5410628019323671,False,True,False,True,False,True,False,True,False
daily,xgboost,10,0.51,1656,1638,0.9891304347826086,0.5402930402930403,False,True,False,True,False,True,False,True,False
daily,xgboost,10,0.52,1656,1627,0.982487922705314,0.5408727719729564,False,True,False,True,False,True,False,True,False
daily,xgboost,10,0.53,1656,1606,0.9698067632850241,0.5423412204234122,False,True,False,True,False,True,False,True,False
daily,xgboost,10,0.54,1656,1581,0.9547101449275363,0.545224541429475,False,True,False,True,False,True,False,True,False
daily,xgboost,10,0.55,1656,1559,0.9414251207729468,0.5465041693393201,False,True,False,True,False,True,False,True,False
daily,xgboost,10,0.56,1656,1530,0.9239130434782609,0.5496732026143791,False,True,False,True,False,True,False,True,False
daily,xgboost,10,0.57,1656,1505,0.908816425120773,0.5508305647840531,False,True,False,True,False,True,False,True,False
daily,xgboost,10,0.58,1656,1487,0.8979468599033816,0.5521183591123067,False,True,False,True,False,True,False,True,False
daily,xgboost,10,0.59,1656,1468,0.8864734299516909,0.553133514986376,False,True,False,True,False,True,False,True,False
daily,xgboost,10,0.6,1656,1443,0.8713768115942029,0.5544005544005544,False,True,False,True,False,True,False,True,False
daily,xgboost,10,0.61,1656,1419,0.8568840579710145,0.5574348132487668,False,True,False,True,False,True,False,True,False
daily,xgboost,10,0.62,1656,1393,0.841183574879227,0.5570710696338838,False,True,False,True,False,True,False,True,False
daily,xgboost,10,0.63,1656,1373,0.8291062801932367,0.5571740713765477,False,True,False,True,False,True,False,True,False
daily,xgboost,10,0.64,1656,1347,0.8134057971014492,0.5575352635486266,False,True,False,True,False,True,False,True,False
daily,xgboost,10,0.65,1656,1329,0.802536231884058,0.5605718585402558,False,True,False,True,False,True,False,True,False
daily,xgboost,10,0.66,1656,1315,0.7940821256038647,0.5619771863117871,False,True,False,True,False,True,False,True,False
daily,xgboost,10,0.67,1656,1293,0.7807971014492754,0.5591647331786543,False,True,False,True,False,True,False,True,False
daily,xgboost,10,0.68,1656,1276,0.7705314009661836,0.5611285266457681,False,True,False,True,False,True,False,True,False
daily,xgboost,10,0.69,1656,1251,0.7554347826086957,0.5619504396482814,False,True,False,True,False,True,False,True,False
daily,xgboost,10,0.7,1656,1231,0.7433574879227053,0.5597075548334687,False,True,False,True,False,True,False,True,False
daily,xgboost,10,0.71,1656,1205,0.7276570048309179,0.5601659751037344,False,True,False,True,False,True,False,True,False
daily,xgboost,10,0.72,1656,1181,0.7131642512077294,0.5605419136325148,False,True,False,True,False,True,False,True,False
daily,xgboost,10,0.73,1656,1155,0.697463768115942,0.5584415584415584,False,True,False,True,False,True,False,True,False
daily,xgboost,10,0.74,1656,1130,0.6823671497584541,0.5575221238938053,False,True,False,True,False,True,False,True,False
daily,xgboost,10,0.75,1656,1104,0.6666666666666666,0.5570652173913043,False,True,False,True,False,True,False,True,False
daily,xgboost,10,0.76,1656,1074,0.6485507246376812,0.5558659217877095,False,True,False,True,False,True,False,True,False
daily,xgboost,10,0.77,1656,1042,0.6292270531400966,0.5518234165067178,False,True,False,True,False,True,False,True,False
daily,xgboost,10,0.78,1656,1011,0.6105072463768116,0.5568743818001978,False,True,False,True,False,True,False,True,False
daily,xgboost,10,0.79,1656,981,0.592391304347826,0.5535168195718655,False,True,False,True,False,True,False,True,False
daily,xgboost,10,0.8,1656,956,0.5772946859903382,0.555439330543933,False,True,False,True,False,True,False,True,False
daily,xgboost,10,0.81,1656,923,0.5573671497584541,0.562296858071506,False,True,False,True,False,True,False,True,False
daily,xgboost,10,0.82,1656,883,0.5332125603864735,0.5583238958097395,False,True,False,True,False,True,False,True,False
daily,xgboost,10,0.83,1656,850,0.5132850241545893,0.5564705882352942,False,True,False,True,False,True,False,True,False
daily,xgboost,10,0.84,1656,819,0.4945652173913043,0.5653235653235653,False,False,False,True,False,True,False,True,False
daily,xgboost,10,0.85,1656,789,0.47644927536231885,0.5678073510773131,False,False,False,True,False,True,False,True,False
daily,xgboost,10,0.86,1656,751,0.4535024154589372,0.5752330226364847,False,False,False,True,False,True,False,True,False
daily,xgboost,10,0.87,1656,705,0.4257246376811594,0.573049645390071,False,False,False,True,False,True,False,True,False
daily,xgboost,10,0.88,1656,670,0.40458937198067635,0.573134328358209,False,False,False,True,False,True,False,True,False
daily,xgboost,10,0.89,1656,614,0.37077294685990336,0.5700325732899023,False,False,False,False,False,True,False,True,False
daily,xgboost,10,0.9,1656,570,0.3442028985507246,0.5771929824561404,False,False,False,False,False,True,False,True,False
daily,xgboost,20,0.5,1592,1592,1.0,0.5697236180904522,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.51,1592,1573,0.9880653266331658,0.5696122059758424,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.52,1592,1561,0.9805276381909548,0.5707879564381807,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.53,1592,1533,0.9629396984924623,0.5714285714285714,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.54,1592,1515,0.9516331658291457,0.5683168316831683,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.55,1592,1497,0.9403266331658291,0.5704742818971276,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.56,1592,1482,0.9309045226130653,0.5681511470985156,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.57,1592,1469,0.9227386934673367,0.5684138869979578,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.58,1592,1454,0.9133165829145728,0.5687757909215956,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.59,1592,1427,0.8963567839195979,0.5676243868255081,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.6,1592,1419,0.8913316582914573,0.5673009161381254,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.61,1592,1401,0.8800251256281407,0.569593147751606,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.62,1592,1380,0.8668341708542714,0.5702898550724638,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.63,1592,1368,0.8592964824120602,0.5730994152046783,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.64,1592,1352,0.8492462311557789,0.5739644970414202,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.65,1592,1341,0.8423366834170855,0.5764354958985831,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.66,1592,1313,0.824748743718593,0.5773038842345773,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.67,1592,1295,0.8134422110552764,0.5768339768339769,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.68,1592,1273,0.7996231155778895,0.5765907305577376,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.69,1592,1251,0.7858040201005025,0.5771382893685052,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.7,1592,1239,0.7782663316582915,0.5770782889426957,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.71,1592,1221,0.7669597989949749,0.5765765765765766,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.72,1592,1202,0.7550251256281407,0.5790349417637272,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.73,1592,1190,0.7474874371859297,0.5806722689075631,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.74,1592,1163,0.7305276381909548,0.5803955288048152,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.75,1592,1142,0.7173366834170855,0.5823117338003503,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.76,1592,1118,0.7022613065326633,0.5876565295169947,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.77,1592,1093,0.6865577889447236,0.5910338517840805,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.78,1592,1069,0.6714824120603015,0.5958840037418148,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.79,1592,1045,0.6564070351758794,0.5961722488038278,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.8,1592,1032,0.6482412060301508,0.5968992248062015,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.81,1592,1010,0.6344221105527639,0.595049504950495,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.82,1592,987,0.6199748743718593,0.596757852077001,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.83,1592,950,0.5967336683417085,0.5989473684210527,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.84,1592,919,0.5772613065326633,0.5995647442872688,False,True,False,True,False,True,False,True,False
daily,xgboost,20,0.85,1592,878,0.5515075376884422,0.6047835990888383,True,True,False,True,False,True,False,True,False
daily,xgboost,20,0.86,1592,844,0.5301507537688442,0.6054502369668247,True,True,True,True,False,True,False,True,False
daily,xgboost,20,0.87,1592,811,0.5094221105527639,0.6054254007398274,True,True,False,True,False,True,False,True,False
daily,xgboost,20,0.88,1592,777,0.4880653266331658,0.6061776061776062,True,False,False,True,False,True,False,True,False
daily,xgboost,20,0.89,1592,749,0.4704773869346734,0.6074766355140186,True,False,False,True,False,True,False,True,False
daily,xgboost,20,0.9,1592,714,0.4484924623115578,0.6078431372549019,True,False,False,True,True,True,False,True,False
hourly,lightgbm,1,0.5,7339,7339,1.0,0.5472135168279058,False,True,False,True,False,True,False,True,False
hourly,lightgbm,1,0.51,7339,7055,0.9613026297860744,0.5503897944720056,False,True,False,True,False,True,False,True,False
hourly,lightgbm,1,0.52,7339,6812,0.9281918517509198,0.5515267175572519,False,True,False,True,False,True,False,True,False
hourly,lightgbm,1,0.53,7339,6559,0.8937184902575283,0.5546577222137521,False,True,False,True,False,True,False,True,False
hourly,lightgbm,1,0.54,7339,6250,0.8516146613980107,0.55664,False,True,False,True,False,True,False,True,False
hourly,lightgbm,1,0.55,7339,5970,0.8134623245673798,0.5582914572864321,False,True,False,True,False,True,False,True,False
hourly,lightgbm,1,0.56,7339,5662,0.7714947540536858,0.5623454609678559,False,True,False,True,False,True,False,True,False
hourly,lightgbm,1,0.57,7339,5382,0.7333424172230549,0.564659977703456,False,True,False,True,False,True,False,True,False
hourly,lightgbm,1,0.58,7339,5109,0.6961438888131898,0.5646897631630456,False,True,False,True,False,True,False,True,False
hourly,lightgbm,1,0.59,7339,4839,0.6593541354407958,0.5666460012399256,False,True,False,True,False,True,False,True,False
hourly,lightgbm,1,0.6,7339,4559,0.6212017986101649,0.5703005044966001,False,True,False,True,False,True,False,True,False
hourly,lightgbm,1,0.61,7339,4293,0.5849570786210655,0.573025856044724,False,True,False,True,False,True,False,True,False
hourly,lightgbm,1,0.62,7339,4046,0.5513012672026162,0.5773603559070687,False,True,False,True,False,True,False,True,False
hourly,lightgbm,1,0.63,7339,3813,0.5195530726256983,0.5751376868607396,False,True,False,True,False,True,False,True,False
hourly,lightgbm,1,0.64,7339,3559,0.48494345278648315,0.5754425400393369,False,False,False,True,False,True,False,True,False
hourly,lightgbm,1,0.65,7339,3314,0.45156015805968114,0.5781532890766445,False,False,False,True,False,True,False,True,False
hourly,lightgbm,1,0.66,7339,3124,0.42567107235318163,0.5803457106274008,False,False,False,True,False,True,False,True,False
hourly,lightgbm,1,0.67,7339,2903,0.395557977926148,0.5856011023079573,False,False,False,False,False,True,False,True,False
hourly,lightgbm,1,0.68,7339,2702,0.368170050415588,0.5895632864544782,False,False,False,False,False,True,False,True,False
hourly,lightgbm,1,0.69,7339,2520,0.3433710314756779,0.5920634920634921,False,False,False,False,False,True,False,True,False
hourly,lightgbm,1,0.7,7339,2319,0.31598310396511786,0.5942216472617508,False,False,False,False,False,True,False,True,False
hourly,lightgbm,1,0.71,7339,2137,0.2911840850252078,0.598034627983154,False,False,False,False,False,False,False,True,False
hourly,lightgbm,1,0.72,7339,1973,0.268837716310124,0.5975671566142929,False,False,False,False,False,False,False,True,False
hourly,lightgbm,1,0.73,7339,1810,0.2466276059408639,0.6011049723756906,True,False,False,False,False,False,False,True,False
hourly,lightgbm,1,0.74,7339,1635,0.22278239542171957,0.5969418960244648,False,False,False,False,False,False,False,True,False
hourly,lightgbm,1,0.75,7339,1478,0.20138983512740155,0.6021650879566982,True,False,False,False,False,False,False,True,False
hourly,lightgbm,1,0.76,7339,1350,0.1839487668619703,0.6081481481481481,True,False,False,False,False,False,False,False,False
hourly,lightgbm,1,0.77,7339,1208,0.16460008175500748,0.6125827814569537,True,False,False,False,False,False,False,False,False
hourly,lightgbm,1,0.78,7339,1081,0.14729527183539992,0.6114708603145236,True,False,False,False,False,False,False,False,False
hourly,lightgbm,1,0.79,7339,969,0.13203433710314758,0.6130030959752322,True,False,False,False,False,False,False,False,False
hourly,lightgbm,1,0.8,7339,859,0.11704591906254258,0.6181606519208381,True,False,False,False,False,False,False,False,False
hourly,lightgbm,1,0.81,7339,764,0.10410137620929281,0.6256544502617801,True,False,False,False,False,False,False,False,False
hourly,lightgbm,1,0.82,7339,662,0.09020302493527728,0.6374622356495468,True,False,False,False,False,False,False,False,False
hourly,lightgbm,1,0.83,7339,579,0.0788935822319117,0.6459412780656304,True,False,False,False,False,False,False,False,False
hourly,lightgbm,1,0.84,7339,504,0.06867420629513557,0.6567460317460317,True,False,False,False,False,False,False,False,False
hourly,lightgbm,1,0.85,7339,412,0.05613843847935686,0.6529126213592233,True,False,False,False,False,False,False,False,False
hourly,lightgbm,1,0.86,7339,350,0.0476904210382886,0.6657142857142857,True,False,False,False,False,False,False,False,False
hourly,lightgbm,1,0.87,7339,273,0.0371985284098651,0.6446886446886447,True,False,False,False,False,False,False,False,False
hourly,lightgbm,1,0.88,7339,220,0.029976836081209973,0.6454545454545455,True,False,False,False,False,False,False,False,False
hourly,lightgbm,1,0.89,7339,173,0.023572693827496934,0.6416184971098265,True,False,False,False,False,False,False,False,False
hourly,lightgbm,1,0.9,7339,137,0.018667393377844392,0.6277372262773723,True,False,False,False,False,False,False,False,False
hourly,lightgbm,4,0.5,8075,8075,1.0,0.5144272445820434,False,True,False,True,False,True,False,True,False
hourly,lightgbm,4,0.51,8075,7803,0.9663157894736842,0.5136485966935794,False,True,False,True,False,True,False,True,False
hourly,lightgbm,4,0.52,8075,7502,0.9290402476780186,0.5135963743001866,False,True,False,True,False,True,False,True,False
hourly,lightgbm,4,0.53,8075,7213,0.893250773993808,0.5142104533481214,False,True,False,True,False,True,False,True,False
hourly,lightgbm,4,0.54,8075,6948,0.8604334365325077,0.5148244099021301,False,True,False,True,False,True,False,True,False
hourly,lightgbm,4,0.55,8075,6675,0.826625386996904,0.5129588014981273,False,True,False,True,False,True,False,True,False
hourly,lightgbm,4,0.56,8075,6406,0.793312693498452,0.5152981579768967,False,True,False,True,False,True,False,True,False
hourly,lightgbm,4,0.57,8075,6161,0.7629721362229103,0.5174484661580913,False,True,False,True,False,True,False,True,False
hourly,lightgbm,4,0.58,8075,5906,0.7313931888544891,0.5196410430071114,False,True,False,True,False,True,False,True,False
hourly,lightgbm,4,0.59,8075,5636,0.6979566563467492,0.5207594038325053,False,True,False,True,False,True,False,True,False
hourly,lightgbm,4,0.6,8075,5384,0.6667492260061919,0.5204309063893017,False,True,False,True,False,True,False,True,False
hourly,lightgbm,4,0.61,8075,5142,0.6367801857585139,0.5206145468689226,False,True,False,True,False,True,False,True,False
hourly,lightgbm,4,0.62,8075,4883,0.6047058823529412,0.5222199467540446,False,True,False,True,False,True,False,True,False
hourly,lightgbm,4,0.63,8075,4626,0.5728792569659443,0.5231301340250757,False,True,False,True,False,True,False,True,False
hourly,lightgbm,4,0.64,8075,4403,0.5452631578947369,0.5266863502157619,False,True,False,True,False,True,False,True,False
hourly,lightgbm,4,0.65,8075,4170,0.5164086687306502,0.5290167865707434,False,True,False,True,False,True,False,True,False
hourly,lightgbm,4,0.66,8075,3931,0.48681114551083593,0.5230221317730858,False,False,False,True,False,True,False,True,False
hourly,lightgbm,4,0.67,8075,3713,0.4598142414860681,0.5254511176945866,False,False,False,True,False,True,False,True,False
hourly,lightgbm,4,0.68,8075,3486,0.431702786377709,0.5275387263339071,False,False,False,True,False,True,False,True,False
hourly,lightgbm,4,0.69,8075,3251,0.4026006191950464,0.5299907720701322,False,False,False,True,False,True,False,True,False
hourly,lightgbm,4,0.7,8075,3048,0.3774613003095975,0.531496062992126,False,False,False,False,False,True,False,True,False
hourly,lightgbm,4,0.71,8075,2863,0.35455108359133125,0.5319594830597275,False,False,False,False,False,True,False,True,False
hourly,lightgbm,4,0.72,8075,2685,0.33250773993808047,0.5348230912476722,False,False,False,False,False,True,False,True,False
hourly,lightgbm,4,0.73,8075,2504,0.31009287925696594,0.5387380191693291,False,False,False,False,False,True,False,True,False
hourly,lightgbm,4,0.74,8075,2328,0.28829721362229105,0.5446735395189003,False,False,False,False,False,False,False,True,False
hourly,lightgbm,4,0.75,8075,2137,0.2646439628482972,0.5465605989705195,False,False,False,False,False,False,False,True,False
hourly,lightgbm,4,0.76,8075,1957,0.24235294117647058,0.5503321410321921,False,False,False,False,False,False,False,True,False
hourly,lightgbm,4,0.77,8075,1787,0.22130030959752323,0.5484051482932288,False,False,False,False,False,False,False,True,False
hourly,lightgbm,4,0.78,8075,1624,0.20111455108359133,0.5455665024630542,False,False,False,False,False,False,False,True,False
hourly,lightgbm,4,0.79,8075,1501,0.18588235294117647,0.5516322451698867,False,False,False,False,False,False,False,False,False
hourly,lightgbm,4,0.8,8075,1355,0.16780185758513932,0.5535055350553506,False,False,False,False,False,False,False,False,False
hourly,lightgbm,4,0.81,8075,1207,0.14947368421052631,0.5501242750621376,False,False,False,False,False,False,False,False,False
hourly,lightgbm,4,0.82,8075,1062,0.1315170278637771,0.551789077212806,False,False,False,False,False,False,False,False,False
hourly,lightgbm,4,0.83,8075,919,0.11380804953560371,0.5505984766050055,False,False,False,False,False,False,False,False,False
hourly,lightgbm,4,0.84,8075,792,0.09808049535603715,0.5505050505050505,False,False,False,False,False,False,False,False,False
hourly,lightgbm,4,0.85,8075,686,0.08495356037151702,0.5481049562682215,False,False,False,False,False,False,False,False,False
hourly,lightgbm,4,0.86,8075,576,0.0713312693498452,0.5416666666666666,False,False,False,False,False,False,False,False,False
hourly,lightgbm,4,0.87,8075,477,0.059071207430340555,0.5366876310272537,False,False,False,False,False,False,False,False,False
hourly,lightgbm,4,0.88,8075,374,0.04631578947368421,0.5454545454545454,False,False,False,False,False,False,False,False,False
hourly,lightgbm,4,0.89,8075,292,0.036160990712074306,0.5308219178082192,False,False,False,False,False,False,False,False,False
hourly,lightgbm,4,0.9,8075,234,0.028978328173374614,0.5470085470085471,False,False,False,False,False,False,False,False,False
hourly,lightgbm,8,0.5,8262,8262,1.0,0.499757927862503,False,True,False,True,False,True,False,True,False
hourly,lightgbm,8,0.51,8262,8033,0.9722827402565964,0.5000622432466078,False,True,False,True,False,True,False,True,False
hourly,lightgbm,8,0.52,8262,7833,0.9480755265068991,0.5005744925315971,False,True,False,True,False,True,False,True,False
hourly,lightgbm,8,0.53,8262,7600,0.9198741224885015,0.5007894736842106,False,True,False,True,False,True,False,True,False
hourly,lightgbm,8,0.54,8262,7375,0.892641007020092,0.5014237288135593,False,True,False,True,False,True,False,True,False
hourly,lightgbm,8,0.55,8262,7164,0.8671023965141612,0.5019542155220548,False,True,False,True,False,True,False,True,False
hourly,lightgbm,8,0.56,8262,6957,0.8420479302832244,0.5030904125341383,False,True,False,True,False,True,False,True,False
hourly,lightgbm,8,0.57,8262,6744,0.8162672476397966,0.5038552787663108,False,True,False,True,False,True,False,True,False
hourly,lightgbm,8,0.58,8262,6522,0.7893972403776325,0.505213124808341,False,True,False,True,False,True,False,True,False
hourly,lightgbm,8,0.59,8262,6305,0.7631324134592108,0.5064234734337827,False,True,False,True,False,True,False,True,False
hourly,lightgbm,8,0.6,8262,6118,0.7404986686032438,0.5058842759071592,False,True,False,True,False,True,False,True,False
hourly,lightgbm,8,0.61,8262,5921,0.7166545630597918,0.5056578280695828,False,True,False,True,False,True,False,True,False
hourly,lightgbm,8,0.62,8262,5724,0.6928104575163399,0.5055904961565338,False,True,False,True,False,True,False,True,False
hourly,lightgbm,8,0.63,8262,5518,0.6678770273541516,0.506342877854295,False,True,False,True,False,True,False,True,False
hourly,lightgbm,8,0.64,8262,5313,0.6430646332607117,0.505175983436853,False,True,False,True,False,True,False,True,False
hourly,lightgbm,8,0.65,8262,5104,0.6177680948922779,0.5050940438871473,False,True,False,True,False,True,False,True,False
hourly,lightgbm,8,0.66,8262,4921,0.5956184943113048,0.5068075594391384,False,True,False,True,False,True,False,True,False
hourly,lightgbm,8,0.67,8262,4736,0.5732268215928347,0.5063344594594594,False,True,False,True,False,True,False,True,False
