timestamp_sort,gross_period_return,net_period_return,turnover_period,exposure,gross_equity,net_equity,slice_name,baseline,transaction_cost_bps,slippage_bps
2025-12-15 13:00:00,0.0,0.0,0.0,0.0,1.3477608901380969,0.8381118089670582,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-15 14:00:00,-0.0107493379031001,-0.0127493379031001,1.0,1.0,1.3332733529174194,0.8274264383139587,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-16 09:00:00,0.0,-0.001,0.5,0.0,1.3332733529174194,0.8265990118756448,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-16 10:00:00,0.0,0.0,0.0,0.0,1.3332733529174194,0.8265990118756448,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-16 11:00:00,0.0074324324324324,0.0064324324324324,0.5,0.5,1.3431828170269409,0.8319160541682502,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-16 13:00:00,-0.0019973368841544,-0.0019973368841544,0.0,0.5,1.3405000284443305,0.8302544375487398,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-16 14:00:00,-0.016201103756332,-0.018201103756332,1.0,1.0,1.3187824483981379,0.8151428903867601,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-17 09:00:00,0.0073950081730164334,0.0067283415063497665,0.3333333333333333,0.6666666666666666,1.3285348553824727,0.8206274501297552,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-17 10:00:00,-0.0041753653444676,-0.0041753653444676,0.0,1.0,1.3229877369883916,0.8172010307137646,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-17 11:00:00,0.0105820105820106,0.0105820105820106,0.0,1.0,1.3369876072210731,0.8258486606684077,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-17 13:00:00,-0.0052356020942408,-0.0052356020942408,0.0,1.0,1.3299876721047326,0.8215248456910862,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-18 09:00:00,0.0058332490986894,0.0058332490986894,0.0,1.0,1.3377458214943057,0.8263170047567647,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-18 10:00:00,-0.0023959191190523997,-0.0023959191190523997,0.0,1.0,1.334540690704155,0.8243372160466699,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-18 11:00:00,0.00425906898421675,0.00425906898421675,0.0,1.0,1.3402245915681084,0.8278481251160699,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-18 13:00:00,-0.0052356020942408,-0.0052356020942408,0.0,1.0,1.3332077088897414,0.8235138417384988,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-18 14:00:00,-0.0406283856988082,-0.0406283856988082,0.0,1.0,1.2790416318763445,0.7900558037480397,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-19 09:00:00,-0.00065703022339025,-0.0016570302233902502,0.5,0.5,1.2782012628672272,0.7887466574030644,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-19 11:00:00,0.0,-0.001,0.5,0.0,1.2782012628672272,0.7879579107456613,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-22 09:00:00,0.0,-0.0006666666666666666,0.3333333333333333,0.0,1.2782012628672272,0.7874326054718309,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-22 10:00:00,0.0,0.0,0.0,0.0,1.2782012628672272,0.7874326054718309,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-22 11:00:00,0.0,0.0,0.0,0.0,1.2782012628672272,0.7874326054718309,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-22 13:00:00,0.006102263402651249,0.00510226340265125,0.5,1.0,1.2860011836548446,0.7914502940367841,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-22 14:00:00,-0.0008669277553985333,-0.0015335944220652,0.3333333333333333,0.6666666666666666,1.2848863135352588,0.7902365302805074,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-23 09:00:00,-0.0126950438234484,-0.0136950438234484,0.5,1.0,1.2685746254767796,0.7794142063674261,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-23 10:00:00,0.0004345936549325667,-0.0008987396784007666,0.6666666666666666,0.3333333333333333,1.2691259399598203,0.7787137158942544,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-23 11:00:00,-0.00455729166666665,-0.00455729166666665,0.0,0.5,1.2633421628896908,0.7751648903660905,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-23 13:00:00,0.0,-0.001,0.5,0.0,1.2633421628896908,0.7743897254757244,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-24 09:00:00,0.0,0.0,0.0,0.0,1.2633421628896908,0.7743897254757244,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-24 10:00:00,0.0,0.0,0.0,0.0,1.2633421628896908,0.7743897254757244,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-24 11:00:00,0.0,-0.001,0.5,0.0,1.2633421628896908,0.7736153357502487,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-24 13:00:00,0.0,0.0,0.0,0.0,1.2633421628896908,0.7736153357502487,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-24 14:00:00,0.001684352366515,-0.000315647633485,1.0,1.0,1.2654700762514723,0.7733711459002913,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-25 10:00:00,0.00336870473303015,0.00336870473303015,0.0,0.5,1.2697330712868486,0.7759764049398746,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-25 11:00:00,-0.0033461602810775,-0.0033461602810775,0.0,0.5,1.265484340916138,0.7733798635146115,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-25 13:00:00,0.005393541592880351,0.004393541592880351,0.5,1.0,1.272309783344008,0.7767777401120591,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-25 14:00:00,0.0,0.0,0.0,0.0,1.272309783344008,0.7767777401120591,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-26 09:00:00,-0.005158718633828975,-0.005158718633828975,0.0,0.5,1.2657462951566683,0.7727705623097995,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-26 10:00:00,-0.0013071895424836332,-0.0013071895424836332,0.0,0.3333333333333333,1.264091724836202,0.7717604047120089,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-26 11:00:00,0.0,-0.002,1.0,0.0,1.264091724836202,0.7702168839025849,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-26 13:00:00,0.0058670143415905,0.0058670143415905,0.0,0.5,1.2715081691149017,0.7747357574065765,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-26 14:00:00,0.0,0.0,0.0,0.0,1.2715081691149017,0.7747357574065765,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-29 09:00:00,-0.00062703396036728,-0.00102703396036728,0.2,0.4,1.2707108903119824,0.7739400774734091,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-29 10:00:00,-0.0013005806133809998,-0.0019672472800476666,0.3333333333333333,0.6666666666666666,1.2690582283628304,0.7724175459610796,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-29 11:00:00,-0.0024939846678976,-0.0034939846678976,0.5,1.0,1.2658932165986243,0.7697187308982765,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-29 13:00:00,0.0006451612903225,-0.00035483870967750004,0.5,0.5,1.2667099218996556,0.76944560489699,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-29 14:00:00,0.0193298969072164,0.0193298969072164,0.0,1.0,1.291195294101324,0.7843189091153596,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-30 09:00:00,-0.0046420232045096,-0.005308689871176266,0.3333333333333333,0.6666666666666666,1.285201535584552,0.7801552032667669,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-30 10:00:00,0.0,-0.002,1.0,0.0,1.285201535584552,0.7785948928602334,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-30 11:00:00,-0.00271289027046645,-0.00371289027046645,0.5,1.0,1.2817149248430764,0.7757040554578979,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-30 13:00:00,0.0164788969228182,0.0164788969228182,0.0,1.0,1.3028361729740032,0.7884868026304007,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-30 14:00:00,-0.0097601323407775,-0.0097601323407775,0.0,1.0,1.290120319507425,0.7807910670877715,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-31 09:00:00,0.0,0.0,0.0,0.0,1.290120319507425,0.7807910670877715,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-31 10:00:00,-0.00127064803049555,-0.00127064803049555,0.0,0.5,1.2884810306643404,0.7797989564561478,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-31 11:00:00,-0.0025477707006369,-0.0025477707006369,0.0,1.0,1.2851982764460872,0.7778122075225016,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-12-31 13:00:00,-0.0063856960408684,-0.0063856960408684,0.0,1.0,1.2769913909004547,0.772845335188386,hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10
2025-01-02 10:00:00,0.0,0.0,0.0,0.0,1.0,1.0,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-02 11:00:00,0.0,0.0,0.0,0.0,1.0,1.0,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-02 14:00:00,-0.00166389351081525,-0.00266389351081525,0.5,0.5,0.9983361064891848,0.9973361064891848,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-03 10:00:00,0.0,-0.0005,0.25,0.0,0.9983361064891848,0.9968374384359403,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-03 11:00:00,0.0,0.0,0.0,0.0,0.9983361064891848,0.9968374384359403,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-03 13:00:00,0.0,0.0,0.0,0.0,0.9983361064891848,0.9968374384359403,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-03 14:00:00,-0.0056277056277056,-0.0076277056277056,1.0,1.0,0.9927177647643539,0.9892338558968748,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-06 10:00:00,0.0,0.0,0.0,0.0,0.9927177647643539,0.9892338558968748,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-06 11:00:00,0.0,0.0,0.0,0.0,0.9927177647643539,0.9892338558968748,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-06 13:00:00,0.0,-0.0006666666666666666,0.3333333333333333,0.0,0.9927177647643539,0.9885743666596102,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-06 14:00:00,0.0064399421128799,0.0054399421128798996,0.5,0.5,0.9991108097038638,0.9939521539885153,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-07 10:00:00,0.002333666714292567,0.002333666714292567,0.0,0.3333333333333333,1.0014424013443597,0.9962717070458778,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-07 11:00:00,0.00908059023836545,0.00908059023836545,0.0,0.5,1.0105360894382927,1.0053184421836383,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-07 13:00:00,0.00754730608117855,0.00554730608117855,1.0,1.0,1.0181629146113607,1.0108952512914846,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-07 14:00:00,-0.003650561027610233,-0.003650561027610233,0.0,0.6666666666666666,1.0144460487555225,1.0072049164841237,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-08 10:00:00,-0.0013759063621116335,-0.0013759063621116335,0.0,0.6666666666666666,1.0130502659830207,1.005819096831583,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-08 11:00:00,0.0,-0.002,1.0,0.0,1.0130502659830207,1.0038074586379198,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-08 13:00:00,-0.009204729634182101,-0.011204729634182101,1.0,1.0,1.0037254121788108,0.9925600674591065,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-08 14:00:00,0.0,-0.002,1.0,0.0,1.0037254121788108,0.9905749473241883,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-09 10:00:00,-0.00544997205142535,-0.00744997205142535,1.0,0.5,0.9982551367351309,0.9831951916517809,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-09 11:00:00,0.0,-0.002,1.0,0.0,0.9982551367351309,0.9812288012684773,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-09 13:00:00,0.0,0.0,0.0,0.0,0.9982551367351309,0.9812288012684773,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-09 14:00:00,-0.0021720243266724,-0.0031720243266724,0.5,0.5,0.9960869022939165,0.9781163196408221,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-10 10:00:00,0.0,0.0,0.0,0.0,0.9960869022939165,0.9781163196408221,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-10 11:00:00,0.0,0.0,0.0,0.0,0.9960869022939165,0.9781163196408221,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-10 13:00:00,0.0,-0.002,1.0,0.0,0.9960869022939165,0.9761600870015404,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-10 14:00:00,0.0,0.0,0.0,0.0,0.9960869022939165,0.9761600870015404,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-13 10:00:00,-0.00387172796902615,-0.00587172796902615,1.0,0.5,0.9922303247747245,0.9704283405164466,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-13 13:00:00,0.0,-0.001,0.5,0.0,0.9922303247747245,0.9694579121759301,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-14 11:00:00,-0.0017452006980803,-0.0027452006980803,0.5,0.5,0.9904986837192713,0.9667965556386653,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-14 13:00:00,0.0,-0.002,1.0,0.0,0.9904986837192713,0.9648629625273879,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-15 10:00:00,0.0,0.0,0.0,0.0,0.9904986837192713,0.9648629625273879,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-15 11:00:00,-0.0006481721545242,-0.0016481721545242001,0.5,0.5,0.9898566700533916,0.9632727022596186,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-15 13:00:00,0.0,-0.001,0.5,0.0,0.9898566700533916,0.962309429557359,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-15 14:00:00,0.0042992261392948,0.0022992261392948002,1.0,1.0,0.9941122877234405,0.9645219965518872,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-16 10:00:00,-0.004651271363085334,-0.005984604696418667,0.6666666666666666,1.0,0.9894884017078612,0.9587497136815236,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-16 11:00:00,0.0,-0.002,1.0,0.0,0.9894884017078612,0.9568322142541605,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-16 13:00:00,0.0,-0.002,1.0,0.0,0.9894884017078612,0.9549185498256522,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-16 14:00:00,0.0,0.0,0.0,0.0,0.9894884017078612,0.9549185498256522,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-17 10:00:00,0.0012913223140496,-0.0007086776859504,1.0,1.0,0.9907661501604799,0.9542418203574906,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-17 11:00:00,0.0012896569512508,0.0012896569512508,0.0,1.0,0.9920438986130984,0.955472464954289,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-17 13:00:00,0.0021466597973553,0.0014799931306886333,0.3333333333333333,0.3333333333333333,0.9941734793674628,0.9568865576389833,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-17 14:00:00,-0.00127975428717685,-0.00127975428717685,0.0,0.5,0.9929011815950448,0.9556619779645029,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-20 09:00:00,-0.0013661202185792,-0.0033661202185792,1.0,0.5,0.9915447592158166,0.9524451048583492,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-20 10:00:00,-6.97815608904667e-05,-0.0020697815608904666,1.0,0.6666666666666666,0.9914755676748258,0.9504737515425531,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-20 11:00:00,-0.0021091706740909333,-0.0021091706740909333,0.0,0.3333333333333333,0.9893843764834085,0.9484690401793064,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-20 13:00:00,0.0,-0.002,1.0,0.0,0.9893843764834085,0.9465721020989478,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-20 14:00:00,0.0,-0.002,1.0,0.0,0.9893843764834085,0.9446789578947499,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-21 09:00:00,-0.00063516260162595,-0.00163516260162595,0.5,0.5,0.9887559565288332,0.9431342541922574,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-21 10:00:00,0.0,-0.002,1.0,0.0,0.9887559565288332,0.9412479856838729,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-21 11:00:00,0.0,0.0,0.0,0.0,0.9887559565288332,0.9412479856838729,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-21 13:00:00,0.0,0.0,0.0,0.0,0.9887559565288332,0.9412479856838729,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-21 14:00:00,0.0,0.0,0.0,0.0,0.9887559565288332,0.9412479856838729,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-22 09:00:00,0.0027995520716685,0.0007995520716684999,1.0,1.0,0.9915240303153081,0.9420005624607803,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-22 10:00:00,-0.0025471217524197,-0.004547121752419701,1.0,1.0,0.9889984978896452,0.9377171712124234,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-22 11:00:00,0.0,-0.002,1.0,0.0,0.9889984978896452,0.9358417368699985,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-22 13:00:00,0.0,0.0,0.0,0.0,0.9889984978896452,0.9358417368699985,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-23 09:00:00,0.0,0.0,0.0,0.0,0.9889984978896452,0.9358417368699985,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-23 10:00:00,0.0,0.0,0.0,0.0,0.9889984978896452,0.9358417368699985,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-23 11:00:00,0.0038109756097559,0.0018109756097559001,1.0,1.0,0.9927675470431879,0.9375365234300618,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-23 13:00:00,-0.0006327512022272,-0.0006327512022272,0.0,0.5,0.9921393721842642,0.9369432960677295,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-23 14:00:00,0.0,0.0,0.0,0.0,0.9921393721842642,0.9369432960677295,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-24 09:00:00,0.0026865671641791,0.0016865671641791,0.5,0.5,0.9948048212438637,0.938523513865575,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-24 11:00:00,-0.0012655024044546,-0.0022655024044546,0.5,0.5,0.9935458933506166,0.9363972865882754,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-24 13:00:00,-0.0053031247402975336,-0.006636458073630867,0.6666666666666666,0.6666666666666666,0.988276995542968,0.9301829252555706,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-01-24 14:00:00,0.0,0.0,0.0,0.0,0.988276995542968,0.9301829252555706,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-03 09:00:00,0.0,-0.002,1.0,0.0,0.988276995542968,0.9283225594050594,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-03 10:00:00,0.00063922270519045,-0.00036077729480955,0.5,0.5,0.9889087246375363,0.9279876417033666,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-03 11:00:00,-0.0021720243266724,-0.0041720243266724,1.0,0.5,0.986760790830765,0.9241160546873287,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-03 14:00:00,0.0,0.0,0.0,0.0,0.986760790830765,0.9241160546873287,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-04 09:00:00,-0.000504877405008325,-0.002004877405008325,0.75,0.75,0.9862625976033264,0.9222633152896806,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-04 10:00:00,0.001725625539258,-0.0002743744607420001,1.0,0.5,0.9879645175301656,0.922010269789886,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-04 11:00:00,-0.0003200638580380998,-0.0009867305247047665,0.3333333333333333,1.0,0.9876483057950801,0.921100494112593,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-04 13:00:00,0.00342465753424655,0.00242465753424655,0.5,0.5,0.9910306630067071,0.9233338473654413,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-04 14:00:00,0.0,-0.0006666666666666666,0.3333333333333333,0.0,0.9910306630067071,0.9227182914671976,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-05 09:00:00,-0.00039165087074489985,-0.0017249842040782332,0.6666666666666666,1.0,0.9906425249846056,0.9211266169896027,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-05 10:00:00,-0.002116850127011,-0.003116850127011,0.5,0.5,0.9885454832297694,0.9182556033764455,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-05 11:00:00,0.0,0.0,0.0,0.0,0.9885454832297694,0.9182556033764455,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-05 13:00:00,0.0,-0.002,1.0,0.0,0.9885454832297694,0.9164190921696926,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-05 14:00:00,0.0,-0.001,0.5,0.0,0.9885454832297694,0.915502673077523,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-06 09:00:00,-0.0012655024044545334,-0.0025988357377878667,0.6666666666666666,0.3333333333333333,0.9872944765438295,0.9131234320126888,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-06 10:00:00,0.0,0.0,0.0,0.0,0.9872944765438295,0.9131234320126888,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-06 11:00:00,0.0013554001997431,-0.0006445998002569001,1.0,0.5,0.9886326556745423,0.9125348328308035,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-06 13:00:00,-0.0032251944602542334,-0.0032251944602542334,0.0,0.3333333333333333,0.9854441231102343,0.9095917305431686,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-06 14:00:00,0.00444613821138215,0.00244613821138215,1.0,0.5,0.9898255438811766,0.9118167176320073,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-07 09:00:00,0.0004197095609837667,0.0004197095609837667,0.0,0.3333333333333333,0.9902409831256495,0.9121994158262623,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-07 10:00:00,-0.0029973353416226003,-0.0039973353416226,0.5,1.0,0.9872728988302039,0.9085530488627724,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-07 11:00:00,0.00489826676714385,0.0038982667671438502,0.5,0.5,0.9921088248606456,0.9120948310193414,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-07 13:00:00,-0.0037313432835822,-0.0037313432835822,0.0,1.0,0.9884069262604191,0.9086914920976273,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-07 14:00:00,0.00846091861402085,0.006460918614020849,1.0,0.5,0.996769756821043,0.9145624738733232,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-10 09:00:00,-0.0051505546751188,-0.0051505546751188,0.0,0.5,0.9916358396900313,0.9098519698478268,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-10 10:00:00,0.00310559006211175,0.0011055900621117498,1.0,0.5,0.9947154540990065,0.9108578931436834,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-10 11:00:00,-0.0030864197530864,-0.0030864197530864,0.0,0.5,0.991645344672775,0.9080466033500301,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-10 13:00:00,0.0,-0.002,1.0,0.0,0.991645344672775,0.90623051014333,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-10 14:00:00,-0.0032025620496397,-0.0052025620496396995,1.0,1.0,0.9884695389252242,0.9015157896830327,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-11 09:00:00,0.0,0.0,0.0,0.0,0.9884695389252242,0.9015157896830327,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-11 10:00:00,-0.0012437810945274,-0.0032437810945274,1.0,1.0,0.9872400992001927,0.8985914698080409,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-11 11:00:00,0.0,-0.002,1.0,0.0,0.9872400992001927,0.8967942868684249,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-11 13:00:00,0.0,0.0,0.0,0.0,0.9872400992001927,0.8967942868684249,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-11 14:00:00,-0.002499375156211,-0.004499375156211001,1.0,1.0,0.9847726158230364,0.8927592729338572,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-12 09:00:00,0.0,-0.002,1.0,0.0,0.9847726158230364,0.8909737543879894,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-12 10:00:00,-0.00199362041467295,-0.00299362041467295,0.5,0.5,0.9828093530323208,0.8883065171679156,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-12 11:00:00,-0.00376789751318765,-0.0057678975131876505,1.0,0.5,0.9791062281150927,0.8831828562165944,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-12 13:00:00,-0.000634920634920625,-0.001634920634920625,0.5,0.25,0.9784845733670832,0.8817389223405577,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
2025-02-12 14:00:00,0.0,0.0,0.0,0.0,0.9784845733670832,0.8817389223405577,hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10
