horizon,regime,model_name,ranking_method,score_column,top_k,return_threshold,probability_threshold,groups_covered,observations,average_actual_return,profit_rate,precision_at_top_k,recall_of_profitable_cases,lift_vs_regime_base_rate,rank_in_regime
20d,sideway,xgboost,predicted_return,predicted_return,3,,,25,75,-0.04049768934704724,0.32,0.32,0.6486486486486487,0.8648648648648649,9.0
3d,sideway,cart,combined_rank_based,rank_based_joint_score,3,,,21,63,-0.006535531898066586,0.31746031746031744,0.31746031746031744,0.7692307692307693,1.0256410256410255,10.0
5d,sideway,xgboost,combined_weighted_linear,combined_score,3,,,20,60,-0.0066457141854998234,0.31666666666666665,0.31666666666666665,0.9047619047619048,1.2063492063492063,11.0
3d,sideway,lightgbm,predicted_profit_probability,predicted_profit_probability,3,,,21,63,-0.005464231655719447,0.30158730158730157,0.30158730158730157,0.7307692307692307,0.9743589743589742,12.0
3d,sideway,lightgbm,predicted_return,predicted_return,3,,,21,63,-0.005507529891487463,0.30158730158730157,0.30158730158730157,0.7307692307692307,0.9743589743589742,12.0
5d,sideway,lightgbm,predicted_profit_probability,predicted_profit_probability,3,,,20,60,-0.010607876953359059,0.3,0.3,0.8571428571428571,1.1428571428571428,13.0
5d,sideway,xgboost,combined_rank_based,rank_based_joint_score,3,,,20,60,-0.007413292489960272,0.3,0.3,0.8571428571428571,1.1428571428571428,13.0
5d,sideway,xgboost,predicted_profit_probability,predicted_profit_probability,3,,,20,60,-0.008721868166521618,0.3,0.3,0.8571428571428571,1.1428571428571428,13.0
3d,sideway,cart,combined_weighted_linear,combined_score,3,,,21,63,-0.011016083153477232,0.2857142857142857,0.2857142857142857,0.6923076923076923,0.923076923076923,14.0
3d,sideway,cart,predicted_profit_probability,predicted_profit_probability,3,,,21,63,-0.004757851198883975,0.2857142857142857,0.2857142857142857,0.6923076923076923,0.923076923076923,14.0
3d,sideway,lightgbm,combined_rank_based,rank_based_joint_score,3,,,21,63,-0.005628045234448018,0.2857142857142857,0.2857142857142857,0.6923076923076923,0.923076923076923,14.0
3d,sideway,lightgbm,combined_weighted_linear,combined_score,3,,,21,63,-0.006688757891037626,0.2857142857142857,0.2857142857142857,0.6923076923076923,0.923076923076923,14.0
3d,sideway,xgboost,combined_weighted_linear,combined_score,3,,,21,63,-0.006264970645272151,0.2857142857142857,0.2857142857142857,0.6923076923076923,0.923076923076923,14.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.5,6,7,-0.00012895197545977036,0.2857142857142857,0.2857142857142857,1.0,1.0,14.0
3d,sideway,xgboost,predicted_profit_probability,predicted_profit_probability,3,,,21,63,-0.006261100535171564,0.2857142857142857,0.2857142857142857,0.6923076923076923,0.923076923076923,14.0
5d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.5,7,7,-0.04326469180738847,0.2857142857142857,0.2857142857142857,1.0,1.0,14.0
5d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.55,7,7,-0.04326469180738847,0.2857142857142857,0.2857142857142857,1.0,1.0,14.0
5d,sideway,cart,predicted_profit_probability,predicted_profit_probability,3,,,20,60,-0.006837328673089946,0.2833333333333333,0.2833333333333333,0.8095238095238095,1.0793650793650793,15.0
5d,sideway,lightgbm,combined_rank_based,rank_based_joint_score,3,,,20,60,-0.009488837483371404,0.2833333333333333,0.2833333333333333,0.8095238095238095,1.0793650793650793,15.0
5d,sideway,lightgbm,combined_weighted_linear,combined_score,3,,,20,60,-0.010626693431425435,0.2833333333333333,0.2833333333333333,0.8095238095238095,1.0793650793650793,15.0
5d,sideway,xgboost,predicted_return,predicted_return,3,,,20,60,-0.008734882389527198,0.2833333333333333,0.2833333333333333,0.8095238095238095,1.0793650793650793,15.0
3d,sideway,xgboost,combined_rank_based,rank_based_joint_score,3,,,21,63,-0.009136992745394989,0.2698412698412698,0.2698412698412698,0.6538461538461539,0.8717948717948717,16.0
3d,sideway,xgboost,predicted_return,predicted_return,3,,,21,63,-0.0064517561985897205,0.2698412698412698,0.2698412698412698,0.6538461538461539,0.8717948717948717,16.0
5d,sideway,cart,combined_rank_based,rank_based_joint_score,3,,,20,60,-0.008619252165914427,0.26666666666666666,0.26666666666666666,0.7619047619047619,1.0158730158730158,17.0
5d,sideway,lightgbm,predicted_return,predicted_return,3,,,20,60,-0.01660403483861064,0.26666666666666666,0.26666666666666666,0.7619047619047619,1.0158730158730158,17.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.5,7,8,-0.10958503577579604,0.25,0.25,1.0,1.0,18.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.55,7,8,-0.10958503577579604,0.25,0.25,1.0,1.0,18.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.5,7,8,-0.10958503577579604,0.25,0.25,1.0,1.0,18.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.55,7,8,-0.10958503577579604,0.25,0.25,1.0,1.0,18.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.5,7,8,-0.10958503577579604,0.25,0.25,1.0,1.0,18.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.55,7,8,-0.10958503577579604,0.25,0.25,1.0,1.0,18.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.6,4,4,-0.008853032363454923,0.25,0.25,1.0,1.0,18.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.5,4,4,-0.024914299637660196,0.25,0.25,1.0,1.0,18.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.55,4,4,-0.024914299637660196,0.25,0.25,1.0,1.0,18.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.5,4,4,-0.024914299637660196,0.25,0.25,1.0,1.0,18.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.55,4,4,-0.024914299637660196,0.25,0.25,1.0,1.0,18.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.5,7,8,-0.0038048161008901616,0.25,0.25,1.0,1.0,18.0
5d,sideway,cart,combined_weighted_linear,combined_score,3,,,20,60,-0.011215502641637813,0.25,0.25,0.7142857142857143,0.9523809523809523,18.0
5d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.6,4,4,-0.06668164450298188,0.25,0.25,1.0,1.0,18.0
5d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.65,4,4,-0.06668164450298188,0.25,0.25,1.0,1.0,18.0
5d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.5,4,4,-0.06668164450298188,0.25,0.25,1.0,1.0,18.0
5d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.55,4,4,-0.06668164450298188,0.25,0.25,1.0,1.0,18.0
5d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.6,4,4,-0.06668164450298188,0.25,0.25,1.0,1.0,18.0
5d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.65,4,4,-0.06668164450298188,0.25,0.25,1.0,1.0,18.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.5,4,4,-0.011580433707163648,0.25,0.25,1.0,1.0,18.0
5d,sideway,cart,predicted_return,predicted_return,3,,,20,60,-0.01800249670587955,0.23333333333333334,0.23333333333333334,0.6666666666666666,0.8888888888888888,19.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.65,5,5,-0.00842758121945408,0.2,0.2,1.0,1.0,20.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.5,5,5,-0.019554081219562116,0.2,0.2,1.0,1.0,20.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.55,5,5,-0.019554081219562116,0.2,0.2,1.0,1.0,20.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.6,4,5,-0.017692059836221657,0.2,0.2,1.0,1.0,20.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.6,4,5,-0.017692059836221657,0.2,0.2,1.0,1.0,20.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.5,5,5,-0.006975482071068918,0.2,0.2,1.0,1.0,20.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.55,5,5,-0.006975482071068918,0.2,0.2,1.0,1.0,20.0
5d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.5,5,5,-0.05484064270518922,0.2,0.2,1.0,1.0,20.0
5d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.55,5,5,-0.05484064270518922,0.2,0.2,1.0,1.0,20.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.55,5,5,-0.0059642206823462395,0.2,0.2,1.0,1.0,20.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.6,5,5,-0.0059642206823462395,0.2,0.2,1.0,1.0,20.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.65,5,5,-0.0059642206823462395,0.2,0.2,1.0,1.0,20.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.55,5,5,-0.0059642206823462395,0.2,0.2,1.0,1.0,20.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.6,5,5,-0.0059642206823462395,0.2,0.2,1.0,1.0,20.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.65,5,5,-0.0059642206823462395,0.2,0.2,1.0,1.0,20.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.5,11,12,-0.08394766182094367,0.16666666666666666,0.16666666666666666,1.0,1.0,21.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.55,11,12,-0.08394766182094367,0.16666666666666666,0.16666666666666666,1.0,1.0,21.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.5,11,12,-0.08394766182094367,0.16666666666666666,0.16666666666666666,1.0,1.0,21.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.55,11,12,-0.08394766182094367,0.16666666666666666,0.16666666666666666,1.0,1.0,21.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.5,11,12,-0.08394766182094367,0.16666666666666666,0.16666666666666666,1.0,1.0,21.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.55,11,12,-0.08394766182094367,0.16666666666666666,0.16666666666666666,1.0,1.0,21.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.55,6,6,-0.01298767661332545,0.16666666666666666,0.16666666666666666,1.0,1.0,21.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.6,6,6,-0.01298767661332545,0.16666666666666666,0.16666666666666666,1.0,1.0,21.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.65,6,6,-0.01298767661332545,0.16666666666666666,0.16666666666666666,1.0,1.0,21.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.6,7,7,-0.1321081727547559,0.14285714285714285,0.14285714285714285,1.0,1.0,22.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.65,7,7,-0.1321081727547559,0.14285714285714285,0.14285714285714285,1.0,1.0,22.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.6,7,7,-0.1321081727547559,0.14285714285714285,0.14285714285714285,1.0,1.0,22.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.65,7,7,-0.1321081727547559,0.14285714285714285,0.14285714285714285,1.0,1.0,22.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.6,7,7,-0.1321081727547559,0.14285714285714285,0.14285714285714285,1.0,1.0,22.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.65,7,7,-0.1321081727547559,0.14285714285714285,0.14285714285714285,1.0,1.0,22.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.5,7,7,-0.1321081727547559,0.14285714285714285,0.14285714285714285,1.0,1.0,22.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.55,7,7,-0.1321081727547559,0.14285714285714285,0.14285714285714285,1.0,1.0,22.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.6,7,7,-0.1321081727547559,0.14285714285714285,0.14285714285714285,1.0,1.0,22.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.65,7,7,-0.1321081727547559,0.14285714285714285,0.14285714285714285,1.0,1.0,22.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.55,7,7,-0.1321081727547559,0.14285714285714285,0.14285714285714285,1.0,1.0,22.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.6,7,7,-0.1321081727547559,0.14285714285714285,0.14285714285714285,1.0,1.0,22.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.55,7,7,-0.1321081727547559,0.14285714285714285,0.14285714285714285,1.0,1.0,22.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.6,7,7,-0.1321081727547559,0.14285714285714285,0.14285714285714285,1.0,1.0,22.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.5,7,7,-0.1321081727547559,0.14285714285714285,0.14285714285714285,1.0,1.0,22.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.55,7,7,-0.1321081727547559,0.14285714285714285,0.14285714285714285,1.0,1.0,22.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.6,7,7,-0.1321081727547559,0.14285714285714285,0.14285714285714285,1.0,1.0,22.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.5,7,7,-0.1321081727547559,0.14285714285714285,0.14285714285714285,1.0,1.0,22.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.55,7,7,-0.1321081727547559,0.14285714285714285,0.14285714285714285,1.0,1.0,22.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.6,7,7,-0.1321081727547559,0.14285714285714285,0.14285714285714285,1.0,1.0,22.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.5,7,7,-0.005360613170342328,0.14285714285714285,0.14285714285714285,1.0,1.0,22.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.5,8,8,-0.11532869371360292,0.125,0.125,1.0,1.0,23.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.5,8,8,-0.11532869371360292,0.125,0.125,1.0,1.0,23.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.5,8,8,-0.011828650733876888,0.125,0.125,1.0,1.0,23.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.5,9,9,-0.015859351348804066,0.1111111111111111,0.1111111111111111,1.0,1.0,24.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.6,6,6,-0.17218859891995741,0.0,0.0,,,25.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.6,6,6,-0.17218859891995741,0.0,0.0,,,25.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.6,6,6,-0.17218859891995741,0.0,0.0,,,25.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.5,6,6,-0.17218859891995741,0.0,0.0,,,25.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.55,6,6,-0.17218859891995741,0.0,0.0,,,25.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.6,6,6,-0.17218859891995741,0.0,0.0,,,25.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.65,5,5,-0.1497913782615212,0.0,0.0,,,25.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.65,5,5,-0.1497913782615212,0.0,0.0,,,25.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.65,5,5,-0.1497913782615212,0.0,0.0,,,25.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.65,5,5,-0.1497913782615212,0.0,0.0,,,25.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.5,3,3,-0.0033943906372702337,0.0,0.0,,,25.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.55,3,3,-0.0033943906372702337,0.0,0.0,,,25.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.6,3,3,-0.0033943906372702337,0.0,0.0,,,25.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.65,3,3,-0.0033943906372702337,0.0,0.0,,,25.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.5,1,1,-0.003690036900369,0.0,0.0,,,25.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.55,1,1,-0.003690036900369,0.0,0.0,,,25.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.6,1,1,-0.003690036900369,0.0,0.0,,,25.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.65,1,1,-0.003690036900369,0.0,0.0,,,25.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.5,1,1,-0.003690036900369,0.0,0.0,,,25.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.55,1,1,-0.003690036900369,0.0,0.0,,,25.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.6,1,1,-0.003690036900369,0.0,0.0,,,25.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.65,1,1,-0.003690036900369,0.0,0.0,,,25.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.65,3,3,-0.024358970960438295,0.0,0.0,,,25.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.65,2,2,-0.037481852667072546,0.0,0.0,,,25.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.65,2,2,-0.037481852667072546,0.0,0.0,,,25.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.65,1,1,-0.0412213740458016,0.0,0.0,,,25.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.6,4,4,-0.031531270652150875,0.0,0.0,,,25.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.65,2,2,-0.037481852667072546,0.0,0.0,,,25.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.5,3,3,-0.044022873004254635,0.0,0.0,,,25.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.55,3,3,-0.044022873004254635,0.0,0.0,,,25.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.6,3,3,-0.044022873004254635,0.0,0.0,,,25.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.65,2,2,-0.037481852667072546,0.0,0.0,,,25.0
5d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.5,6,7,-0.023806126422659075,0.0,0.0,,,25.0
5d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.55,6,7,-0.023806126422659075,0.0,0.0,,,25.0
5d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.5,1,1,-0.0259009009009009,0.0,0.0,,,25.0
5d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.55,1,1,-0.0259009009009009,0.0,0.0,,,25.0
5d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.5,1,1,-0.0259009009009009,0.0,0.0,,,25.0
5d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.55,1,1,-0.0259009009009009,0.0,0.0,,,25.0
