experiment_id,ticker,horizon,metric_name,model_name,model_type,metric_value,sample_size,rank,is_best,is_baseline_winner,best_baseline_value,model_vs_best_baseline_gap,metric_direction,notes
EXP-FC-002,FPT,1,directional_accuracy,stacking,model,0.5271317829457365,129,2,False,False,0.0310077519379844,0.4961240310077521,higher,computed_from_direction_columns
EXP-FC-002,FPT,1,directional_accuracy,lightgbm,model,0.4263565891472868,129,3,False,False,0.0310077519379844,0.3953488372093024,higher,computed_from_direction_columns
EXP-FC-002,FPT,1,directional_accuracy,sarimax,model,0.4263565891472868,129,4,False,False,0.0310077519379844,0.3953488372093024,higher,computed_from_direction_columns
EXP-FC-002,FPT,1,directional_accuracy,xgboost,model,0.4263565891472868,129,5,False,False,0.0310077519379844,0.3953488372093024,higher,computed_from_direction_columns
EXP-FC-002,FPT,1,directional_accuracy,persistence,baseline,0.0310077519379844,129,6,False,False,0.0310077519379844,0.0,higher,computed_from_direction_columns
EXP-FC-002,FPT,1,directional_accuracy,zero_return,baseline,0.0310077519379844,129,7,False,False,0.0310077519379844,0.0,higher,computed_from_direction_columns
EXP-FC-002,FPT,1,mae,persistence,baseline,1.2013178294573643,129,1,True,True,1.2013178294573643,0.0,lower,computed
EXP-FC-002,FPT,1,mae,zero_return,baseline,1.2013178294573643,129,2,False,False,1.2013178294573643,0.0,lower,computed
EXP-FC-002,FPT,1,mae,ets,model,5.202339916932737,129,3,False,False,1.2013178294573643,4.001022087475373,lower,computed
EXP-FC-002,FPT,1,mae,stacking,model,13.559047957712592,129,4,False,False,1.2013178294573643,12.357730128255227,lower,computed
EXP-FC-002,FPT,1,mae,lightgbm,model,15.380493903509704,129,5,False,False,1.2013178294573643,14.17917607405234,lower,computed
EXP-FC-002,FPT,1,mae,xgboost,model,15.44395552760871,129,6,False,False,1.2013178294573643,14.242637698151345,lower,computed
EXP-FC-002,FPT,1,mae,sarimax,model,9.729370766397696e+22,129,7,False,False,1.2013178294573643,9.729370766397696e+22,lower,computed
EXP-FC-002,FPT,1,mape,persistence,baseline,1.0520509448195785,129,1,True,True,1.0520509448195785,0.0,lower,computed_on_non_zero_denominator
EXP-FC-002,FPT,1,mape,zero_return,baseline,1.0520509448195785,129,2,False,False,1.0520509448195785,0.0,lower,computed_on_non_zero_denominator
EXP-FC-002,FPT,1,mape,ets,model,4.617217131945748,129,3,False,False,1.0520509448195785,3.5651661871261693,lower,computed_on_non_zero_denominator
EXP-FC-002,FPT,1,mape,stacking,model,12.085893383665477,129,4,False,False,1.0520509448195785,11.033842438845898,lower,computed_on_non_zero_denominator
EXP-FC-002,FPT,1,mape,lightgbm,model,13.11188838837014,129,5,False,False,1.0520509448195785,12.059837443550562,lower,computed_on_non_zero_denominator
EXP-FC-002,FPT,1,mape,xgboost,model,13.184377772822216,129,6,False,False,1.0520509448195785,12.132326828002638,lower,computed_on_non_zero_denominator
EXP-FC-002,FPT,1,mape,sarimax,model,7.555023012604785e+22,129,7,False,False,1.0520509448195785,7.555023012604785e+22,lower,computed_on_non_zero_denominator
EXP-FC-002,FPT,1,missing_prediction_rate,ets,model,0.0,129,1,True,False,0.0,0.0,lower,computed
EXP-FC-002,FPT,1,missing_prediction_rate,lightgbm,model,0.0,129,2,False,False,0.0,0.0,lower,computed
EXP-FC-002,FPT,1,missing_prediction_rate,persistence,baseline,0.0,129,3,False,False,0.0,0.0,lower,computed
EXP-FC-002,FPT,1,missing_prediction_rate,sarimax,model,0.0,129,4,False,False,0.0,0.0,lower,computed
EXP-FC-002,FPT,1,missing_prediction_rate,stacking,model,0.0,129,5,False,False,0.0,0.0,lower,computed
EXP-FC-002,FPT,1,missing_prediction_rate,xgboost,model,0.0,129,6,False,False,0.0,0.0,lower,computed
EXP-FC-002,FPT,1,missing_prediction_rate,zero_return,baseline,0.0,129,7,False,False,0.0,0.0,lower,computed
EXP-FC-002,FPT,1,prediction_count,ets,model,129.0,129,1,True,False,129.0,0.0,higher,row_count
EXP-FC-002,FPT,1,prediction_count,lightgbm,model,129.0,129,2,False,False,129.0,0.0,higher,row_count
EXP-FC-002,FPT,1,prediction_count,persistence,baseline,129.0,129,3,False,False,129.0,0.0,higher,row_count
EXP-FC-002,FPT,1,prediction_count,sarimax,model,129.0,129,4,False,False,129.0,0.0,higher,row_count
EXP-FC-002,FPT,1,prediction_count,stacking,model,129.0,129,5,False,False,129.0,0.0,higher,row_count
EXP-FC-002,FPT,1,prediction_count,xgboost,model,129.0,129,6,False,False,129.0,0.0,higher,row_count
EXP-FC-002,FPT,1,prediction_count,zero_return,baseline,129.0,129,7,False,False,129.0,0.0,higher,row_count
EXP-FC-002,FPT,1,rmse,persistence,baseline,1.5943589997723344,129,1,True,True,1.5943589997723344,0.0,lower,computed
EXP-FC-002,FPT,1,rmse,zero_return,baseline,1.5943589997723344,129,2,False,False,1.5943589997723344,0.0,lower,computed
EXP-FC-002,FPT,1,rmse,ets,model,6.166414345693662,129,3,False,False,1.5943589997723344,4.572055345921328,lower,computed
EXP-FC-002,FPT,1,rmse,xgboost,model,16.638789259987558,129,4,False,False,1.5943589997723344,15.044430260215224,lower,computed
EXP-FC-002,FPT,1,rmse,lightgbm,model,16.68407942494273,129,5,False,False,1.5943589997723344,15.089720425170396,lower,computed
EXP-FC-002,FPT,1,rmse,stacking,model,17.201973882129423,129,6,False,False,1.5943589997723344,15.607614882357089,lower,computed
EXP-FC-002,FPT,1,rmse,sarimax,model,5.109173717624333e+23,129,7,False,False,1.5943589997723344,5.109173717624333e+23,lower,computed
EXP-FC-002,HPG,1,coverage_count,ets,model,129.0,129,1,True,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,HPG,1,coverage_count,lightgbm,model,129.0,129,2,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,HPG,1,coverage_count,persistence,baseline,129.0,129,3,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,HPG,1,coverage_count,sarimax,model,129.0,129,4,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,HPG,1,coverage_count,stacking,model,129.0,129,5,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,HPG,1,coverage_count,xgboost,model,129.0,129,6,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,HPG,1,coverage_count,zero_return,baseline,129.0,129,7,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,HPG,1,directional_accuracy,lightgbm,model,0.5271317829457365,129,1,True,False,0.0620155038759689,0.4651162790697676,higher,computed_from_direction_columns
EXP-FC-002,HPG,1,directional_accuracy,xgboost,model,0.5271317829457365,129,2,False,False,0.0620155038759689,0.4651162790697676,higher,computed_from_direction_columns
EXP-FC-002,HPG,1,directional_accuracy,sarimax,model,0.4728682170542636,129,3,False,False,0.0620155038759689,0.4108527131782947,higher,computed_from_direction_columns
EXP-FC-002,HPG,1,directional_accuracy,stacking,model,0.4573643410852713,129,4,False,False,0.0620155038759689,0.3953488372093024,higher,computed_from_direction_columns
EXP-FC-002,HPG,1,directional_accuracy,ets,model,0.4263565891472868,129,5,False,False,0.0620155038759689,0.3643410852713179,higher,computed_from_direction_columns
EXP-FC-002,HPG,1,directional_accuracy,persistence,baseline,0.0620155038759689,129,6,False,False,0.0620155038759689,0.0,higher,computed_from_direction_columns
EXP-FC-002,HPG,1,directional_accuracy,zero_return,baseline,0.0620155038759689,129,7,False,False,0.0620155038759689,0.0,higher,computed_from_direction_columns
EXP-FC-002,HPG,1,mae,persistence,baseline,0.2034883720930232,129,1,True,True,0.2034883720930232,0.0,lower,computed
EXP-FC-002,HPG,1,mae,zero_return,baseline,0.2034883720930232,129,2,False,False,0.2034883720930232,0.0,lower,computed
EXP-FC-002,HPG,1,mae,sarimax,model,0.2077300790732103,129,3,False,False,0.2034883720930232,0.00424170698018711,lower,computed
EXP-FC-002,HPG,1,mae,lightgbm,model,0.4944823994842853,129,4,False,False,0.2034883720930232,0.2909940273912621,lower,computed
EXP-FC-002,HPG,1,mae,xgboost,model,0.5364033697557082,129,5,False,False,0.2034883720930232,0.33291499766268506,lower,computed
EXP-FC-002,HPG,1,mae,ets,model,2.972271644563319,129,6,False,False,0.2034883720930232,2.7687832724702957,lower,computed
EXP-FC-002,HPG,1,mae,stacking,model,3.093654171322508,129,7,False,False,0.2034883720930232,2.890165799229485,lower,computed
EXP-FC-002,HPG,1,mape,persistence,baseline,0.9170040900525624,129,1,True,True,0.9170040900525624,0.0,lower,computed_on_non_zero_denominator
EXP-FC-002,HPG,1,mape,zero_return,baseline,0.9170040900525624,129,2,False,False,0.9170040900525624,0.0,lower,computed_on_non_zero_denominator
EXP-FC-002,HPG,1,mape,sarimax,model,0.9369352781826816,129,3,False,False,0.9170040900525624,0.019931188130119182,lower,computed_on_non_zero_denominator
EXP-FC-002,HPG,1,mape,lightgbm,model,2.197459873468243,129,4,False,False,0.9170040900525624,1.2804557834156804,lower,computed_on_non_zero_denominator
EXP-FC-002,HPG,1,mape,xgboost,model,2.38331527173445,129,5,False,False,0.9170040900525624,1.4663111816818877,lower,computed_on_non_zero_denominator
EXP-FC-002,HPG,1,mape,ets,model,13.522377601923594,129,6,False,False,0.9170040900525624,12.605373511871031,lower,computed_on_non_zero_denominator
EXP-FC-002,HPG,1,mape,stacking,model,14.068203595406937,129,7,False,False,0.9170040900525624,13.151199505354374,lower,computed_on_non_zero_denominator
EXP-FC-002,HPG,1,missing_prediction_rate,ets,model,0.0,129,1,True,False,0.0,0.0,lower,computed
EXP-FC-002,HPG,1,missing_prediction_rate,lightgbm,model,0.0,129,2,False,False,0.0,0.0,lower,computed
EXP-FC-002,HPG,1,missing_prediction_rate,persistence,baseline,0.0,129,3,False,False,0.0,0.0,lower,computed
EXP-FC-002,HPG,1,missing_prediction_rate,sarimax,model,0.0,129,4,False,False,0.0,0.0,lower,computed
EXP-FC-002,HPG,1,missing_prediction_rate,stacking,model,0.0,129,5,False,False,0.0,0.0,lower,computed
EXP-FC-002,HPG,1,missing_prediction_rate,xgboost,model,0.0,129,6,False,False,0.0,0.0,lower,computed
EXP-FC-002,HPG,1,missing_prediction_rate,zero_return,baseline,0.0,129,7,False,False,0.0,0.0,lower,computed
EXP-FC-002,HPG,1,prediction_count,ets,model,129.0,129,1,True,False,129.0,0.0,higher,row_count
EXP-FC-002,HPG,1,prediction_count,lightgbm,model,129.0,129,2,False,False,129.0,0.0,higher,row_count
EXP-FC-002,HPG,1,prediction_count,persistence,baseline,129.0,129,3,False,False,129.0,0.0,higher,row_count
EXP-FC-002,HPG,1,prediction_count,sarimax,model,129.0,129,4,False,False,129.0,0.0,higher,row_count
EXP-FC-002,HPG,1,prediction_count,stacking,model,129.0,129,5,False,False,129.0,0.0,higher,row_count
EXP-FC-002,HPG,1,prediction_count,xgboost,model,129.0,129,6,False,False,129.0,0.0,higher,row_count
EXP-FC-002,HPG,1,prediction_count,zero_return,baseline,129.0,129,7,False,False,129.0,0.0,higher,row_count
EXP-FC-002,HPG,1,rmse,persistence,baseline,0.2645062681515749,129,1,True,True,0.2645062681515749,0.0,lower,computed
EXP-FC-002,HPG,1,rmse,zero_return,baseline,0.2645062681515749,129,2,False,False,0.2645062681515749,0.0,lower,computed
EXP-FC-002,HPG,1,rmse,sarimax,model,0.2688508962901653,129,3,False,False,0.2645062681515749,0.0043446281385903784,lower,computed
EXP-FC-002,HPG,1,rmse,lightgbm,model,0.5603355840402053,129,4,False,False,0.2645062681515749,0.29582931588863043,lower,computed
EXP-FC-002,HPG,1,rmse,xgboost,model,0.5986562774132699,129,5,False,False,0.2645062681515749,0.33415000926169497,lower,computed
EXP-FC-002,HPG,1,rmse,ets,model,3.2227273039359834,129,6,False,False,0.2645062681515749,2.9582210357844083,lower,computed
EXP-FC-002,HPG,1,rmse,stacking,model,3.3305410966126847,129,7,False,False,0.2645062681515749,3.0660348284611096,lower,computed
EXP-FC-002,MWG,1,coverage_count,ets,model,129.0,129,1,True,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,MWG,1,coverage_count,lightgbm,model,129.0,129,2,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,MWG,1,coverage_count,persistence,baseline,129.0,129,3,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,MWG,1,coverage_count,sarimax,model,129.0,129,4,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,MWG,1,coverage_count,stacking,model,129.0,129,5,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,MWG,1,coverage_count,xgboost,model,129.0,129,6,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,MWG,1,coverage_count,zero_return,baseline,129.0,129,7,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,MWG,1,directional_accuracy,lightgbm,model,0.4961240310077519,129,1,True,False,0.1162790697674418,0.3798449612403101,higher,computed_from_direction_columns
EXP-FC-002,MWG,1,directional_accuracy,xgboost,model,0.4961240310077519,129,2,False,False,0.1162790697674418,0.3798449612403101,higher,computed_from_direction_columns
EXP-FC-002,MWG,1,directional_accuracy,stacking,model,0.4883720930232558,129,3,False,False,0.1162790697674418,0.372093023255814,higher,computed_from_direction_columns
EXP-FC-002,MWG,1,directional_accuracy,sarimax,model,0.4263565891472868,129,4,False,False,0.1162790697674418,0.310077519379845,higher,computed_from_direction_columns
EXP-FC-002,MWG,1,directional_accuracy,ets,model,0.4186046511627907,129,5,False,False,0.1162790697674418,0.30232558139534893,higher,computed_from_direction_columns
EXP-FC-002,MWG,1,directional_accuracy,persistence,baseline,0.1162790697674418,129,6,False,False,0.1162790697674418,0.0,higher,computed_from_direction_columns
EXP-FC-002,MWG,1,directional_accuracy,zero_return,baseline,0.1162790697674418,129,7,False,False,0.1162790697674418,0.0,higher,computed_from_direction_columns
EXP-FC-002,MWG,1,mae,persistence,baseline,0.6389147286821705,129,1,True,True,0.6389147286821705,0.0,lower,computed
EXP-FC-002,MWG,1,mae,zero_return,baseline,0.6389147286821705,129,2,False,False,0.6389147286821705,0.0,lower,computed
EXP-FC-002,MWG,1,mae,ets,model,5.65196560246961,129,3,False,False,0.6389147286821705,5.0130508737874395,lower,computed
EXP-FC-002,MWG,1,mae,lightgbm,model,5.812056066481836,129,4,False,False,0.6389147286821705,5.173141337799666,lower,computed
EXP-FC-002,MWG,1,mae,xgboost,model,6.130987173864084,129,5,False,False,0.6389147286821705,5.492072445181914,lower,computed
EXP-FC-002,MWG,1,mae,stacking,model,79071.55005824525,129,6,False,False,0.6389147286821705,79070.91114351657,lower,computed
EXP-FC-002,MWG,1,mae,sarimax,model,3.9437831609017264e+26,129,7,False,False,0.6389147286821705,3.9437831609017264e+26,lower,computed
EXP-FC-002,MWG,1,mape,persistence,baseline,1.0166184746406497,129,1,True,True,1.0166184746406497,0.0,lower,computed_on_non_zero_denominator
EXP-FC-002,MWG,1,mape,zero_return,baseline,1.0166184746406497,129,2,False,False,1.0166184746406497,0.0,lower,computed_on_non_zero_denominator
EXP-FC-002,MWG,1,mape,lightgbm,model,8.945484880479798,129,3,False,False,1.0166184746406497,7.928866405839148,lower,computed_on_non_zero_denominator
EXP-FC-002,MWG,1,mape,ets,model,9.257635033177584,129,4,False,False,1.0166184746406497,8.241016558536934,lower,computed_on_non_zero_denominator
EXP-FC-002,MWG,1,mape,xgboost,model,9.45229140487134,129,5,False,False,1.0166184746406497,8.435672930230691,lower,computed_on_non_zero_denominator
EXP-FC-002,MWG,1,mape,stacking,model,131165.0333817542,129,6,False,False,1.0166184746406497,131164.01676327956,lower,computed_on_non_zero_denominator
EXP-FC-002,MWG,1,mape,sarimax,model,6.542028136424849e+26,129,7,False,False,1.0166184746406497,6.542028136424849e+26,lower,computed_on_non_zero_denominator
EXP-FC-002,MWG,1,missing_prediction_rate,ets,model,0.0,129,1,True,False,0.0,0.0,lower,computed
EXP-FC-002,MWG,1,missing_prediction_rate,lightgbm,model,0.0,129,2,False,False,0.0,0.0,lower,computed
EXP-FC-002,MWG,1,missing_prediction_rate,persistence,baseline,0.0,129,3,False,False,0.0,0.0,lower,computed
EXP-FC-002,MWG,1,missing_prediction_rate,sarimax,model,0.0,129,4,False,False,0.0,0.0,lower,computed
EXP-FC-002,MWG,1,missing_prediction_rate,stacking,model,0.0,129,5,False,False,0.0,0.0,lower,computed
EXP-FC-002,MWG,1,missing_prediction_rate,xgboost,model,0.0,129,6,False,False,0.0,0.0,lower,computed
EXP-FC-002,MWG,1,missing_prediction_rate,zero_return,baseline,0.0,129,7,False,False,0.0,0.0,lower,computed
EXP-FC-002,MWG,1,prediction_count,ets,model,129.0,129,1,True,False,129.0,0.0,higher,row_count
EXP-FC-002,MWG,1,prediction_count,lightgbm,model,129.0,129,2,False,False,129.0,0.0,higher,row_count
EXP-FC-002,MWG,1,prediction_count,persistence,baseline,129.0,129,3,False,False,129.0,0.0,higher,row_count
EXP-FC-002,MWG,1,prediction_count,sarimax,model,129.0,129,4,False,False,129.0,0.0,higher,row_count
EXP-FC-002,MWG,1,prediction_count,stacking,model,129.0,129,5,False,False,129.0,0.0,higher,row_count
EXP-FC-002,MWG,1,prediction_count,xgboost,model,129.0,129,6,False,False,129.0,0.0,higher,row_count
EXP-FC-002,MWG,1,prediction_count,zero_return,baseline,129.0,129,7,False,False,129.0,0.0,higher,row_count
EXP-FC-002,MWG,1,rmse,persistence,baseline,0.8939607885544358,129,1,True,True,0.8939607885544358,0.0,lower,computed
EXP-FC-002,MWG,1,rmse,zero_return,baseline,0.8939607885544358,129,2,False,False,0.8939607885544358,0.0,lower,computed
EXP-FC-002,MWG,1,rmse,lightgbm,model,6.5128361176147616,129,3,False,False,0.8939607885544358,5.618875329060326,lower,computed
EXP-FC-002,MWG,1,rmse,xgboost,model,6.777125112321502,129,4,False,False,0.8939607885544358,5.883164323767066,lower,computed
EXP-FC-002,MWG,1,rmse,ets,model,7.255522595285081,129,5,False,False,0.8939607885544358,6.361561806730645,lower,computed
EXP-FC-002,MWG,1,rmse,stacking,model,443451.0534952213,129,6,False,False,0.8939607885544358,443450.15953443275,lower,computed
EXP-FC-002,MWG,1,rmse,sarimax,model,2.2118545665511697e+27,129,7,False,False,0.8939607885544358,2.2118545665511697e+27,lower,computed
EXP-FC-003,ACB,1,coverage_count,ets,model,129.0,129,1,True,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-003,ACB,1,coverage_count,lightgbm,model,129.0,129,2,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-003,ACB,1,coverage_count,moving_average_rule,baseline,129.0,129,3,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-003,ACB,1,coverage_count,persistence,baseline,129.0,129,4,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-003,ACB,1,coverage_count,sarimax,model,129.0,129,5,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-003,ACB,1,coverage_count,xgboost,model,129.0,129,6,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-003,ACB,1,coverage_count,zero_return,baseline,129.0,129,7,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-003,ACB,1,directional_accuracy,ets,model,0.5271317829457365,129,1,True,False,0.4418604651162791,0.0852713178294574,higher,computed_from_direction_columns
EXP-FC-003,ACB,1,directional_accuracy,lightgbm,model,0.4418604651162791,129,2,False,False,0.4418604651162791,0.0,higher,computed_from_direction_columns
EXP-FC-003,ACB,1,directional_accuracy,moving_average_rule,baseline,0.4418604651162791,129,3,False,False,0.4418604651162791,0.0,higher,computed_from_direction_columns
EXP-FC-003,ACB,1,directional_accuracy,sarimax,model,0.4418604651162791,129,4,False,False,0.4418604651162791,0.0,higher,computed_from_direction_columns
EXP-FC-003,ACB,1,directional_accuracy,xgboost,model,0.4418604651162791,129,5,False,False,0.4418604651162791,0.0,higher,computed_from_direction_columns
EXP-FC-003,ACB,1,directional_accuracy,persistence,baseline,0.1085271317829457,129,6,False,False,0.4418604651162791,-0.33333333333333337,higher,computed_from_direction_columns
EXP-FC-003,ACB,1,directional_accuracy,zero_return,baseline,0.1085271317829457,129,7,False,False,0.4418604651162791,-0.33333333333333337,higher,computed_from_direction_columns
EXP-FC-003,ACB,1,mae,persistence,baseline,0.1475968992248061,129,1,True,True,0.1475968992248061,0.0,lower,computed
EXP-FC-003,ACB,1,mae,zero_return,baseline,0.1475968992248061,129,2,False,False,0.1475968992248061,0.0,lower,computed
EXP-FC-003,ACB,1,mae,moving_average_rule,baseline,0.2345891472868217,129,3,False,False,0.1475968992248061,0.08699224806201561,lower,computed
EXP-FC-003,ACB,1,mae,ets,model,0.5503845260580388,129,4,False,False,0.1475968992248061,0.40278762683323266,lower,computed
EXP-FC-003,ACB,1,mae,lightgbm,model,1.189479936073262,129,5,False,False,0.1475968992248061,1.041883036848456,lower,computed
EXP-FC-003,ACB,1,mae,xgboost,model,1.2821290345894276,129,6,False,False,0.1475968992248061,1.1345321353646216,lower,computed
EXP-FC-003,ACB,1,mae,sarimax,model,1.1247539267764527e+91,129,7,False,False,0.1475968992248061,1.1247539267764527e+91,lower,computed
EXP-FC-003,ACB,1,mape,persistence,baseline,0.7121662491841998,129,1,True,True,0.7121662491841998,0.0,lower,computed_on_non_zero_denominator
EXP-FC-003,ACB,1,mape,zero_return,baseline,0.7121662491841998,129,2,False,False,0.7121662491841998,0.0,lower,computed_on_non_zero_denominator
EXP-FC-003,ACB,1,mape,moving_average_rule,baseline,1.1291134634924385,129,3,False,False,0.7121662491841998,0.41694721430823867,lower,computed_on_non_zero_denominator
EXP-FC-003,ACB,1,mape,ets,model,2.6489816034037013,129,4,False,False,0.7121662491841998,1.9368153542195015,lower,computed_on_non_zero_denominator
EXP-FC-003,ACB,1,mape,lightgbm,model,5.675001682773504,129,5,False,False,0.7121662491841998,4.962835433589305,lower,computed_on_non_zero_denominator
EXP-FC-003,ACB,1,mape,xgboost,model,6.121331438008078,129,6,False,False,0.7121662491841998,5.409165188823879,lower,computed_on_non_zero_denominator
EXP-FC-003,ACB,1,mape,sarimax,model,5.2313474808995835e+91,129,7,False,False,0.7121662491841998,5.2313474808995835e+91,lower,computed_on_non_zero_denominator
EXP-FC-003,ACB,1,missing_prediction_rate,ets,model,0.0,129,1,True,False,0.0,0.0,lower,computed
EXP-FC-003,ACB,1,missing_prediction_rate,lightgbm,model,0.0,129,2,False,False,0.0,0.0,lower,computed
EXP-FC-003,ACB,1,missing_prediction_rate,moving_average_rule,baseline,0.0,129,3,False,False,0.0,0.0,lower,computed
EXP-FC-003,ACB,1,missing_prediction_rate,persistence,baseline,0.0,129,4,False,False,0.0,0.0,lower,computed
EXP-FC-003,ACB,1,missing_prediction_rate,sarimax,model,0.0,129,5,False,False,0.0,0.0,lower,computed
EXP-FC-003,ACB,1,missing_prediction_rate,xgboost,model,0.0,129,6,False,False,0.0,0.0,lower,computed
EXP-FC-003,ACB,1,missing_prediction_rate,zero_return,baseline,0.0,129,7,False,False,0.0,0.0,lower,computed
EXP-FC-003,ACB,1,prediction_count,ets,model,129.0,129,1,True,False,129.0,0.0,higher,row_count
EXP-FC-003,ACB,1,prediction_count,lightgbm,model,129.0,129,2,False,False,129.0,0.0,higher,row_count
EXP-FC-003,ACB,1,prediction_count,moving_average_rule,baseline,129.0,129,3,False,False,129.0,0.0,higher,row_count
EXP-FC-003,ACB,1,prediction_count,persistence,baseline,129.0,129,4,False,False,129.0,0.0,higher,row_count
EXP-FC-003,ACB,1,prediction_count,sarimax,model,129.0,129,5,False,False,129.0,0.0,higher,row_count
EXP-FC-003,ACB,1,prediction_count,xgboost,model,129.0,129,6,False,False,129.0,0.0,higher,row_count
EXP-FC-003,ACB,1,prediction_count,zero_return,baseline,129.0,129,7,False,False,129.0,0.0,higher,row_count
EXP-FC-003,ACB,1,rmse,persistence,baseline,0.2066829200910524,129,1,True,True,0.2066829200910524,0.0,lower,computed
EXP-FC-003,ACB,1,rmse,zero_return,baseline,0.2066829200910524,129,2,False,False,0.2066829200910524,0.0,lower,computed
EXP-FC-003,ACB,1,rmse,moving_average_rule,baseline,0.2984703639216713,129,3,False,False,0.2066829200910524,0.0917874438306189,lower,computed
EXP-FC-003,ACB,1,rmse,ets,model,0.645851998633601,129,4,False,False,0.2066829200910524,0.4391690785425486,lower,computed
EXP-FC-003,ACB,1,rmse,lightgbm,model,1.2866704985762931,129,5,False,False,0.2066829200910524,1.0799875784852406,lower,computed
EXP-FC-003,ACB,1,rmse,xgboost,model,1.373050151255412,129,6,False,False,0.2066829200910524,1.1663672311643596,lower,computed
EXP-FC-003,ACB,1,rmse,sarimax,model,1.0581349067125969e+92,129,7,False,False,0.2066829200910524,1.0581349067125969e+92,lower,computed
EXP-FC-003,ACB,3,coverage_count,ets,model,127.0,127,1,True,False,127.0,0.0,higher,non_null_prediction_count
EXP-FC-003,ACB,3,coverage_count,lightgbm,model,127.0,127,2,False,False,127.0,0.0,higher,non_null_prediction_count
EXP-FC-003,ACB,3,coverage_count,moving_average_rule,baseline,127.0,127,3,False,False,127.0,0.0,higher,non_null_prediction_count
EXP-FC-003,ACB,3,coverage_count,persistence,baseline,127.0,127,4,False,False,127.0,0.0,higher,non_null_prediction_count
EXP-FC-003,ACB,3,coverage_count,sarimax,model,127.0,127,5,False,False,127.0,0.0,higher,non_null_prediction_count
EXP-FC-003,ACB,3,coverage_count,xgboost,model,127.0,127,6,False,False,127.0,0.0,higher,non_null_prediction_count
EXP-FC-003,ACB,3,coverage_count,zero_return,baseline,127.0,127,7,False,False,127.0,0.0,higher,non_null_prediction_count
EXP-FC-003,ACB,3,directional_accuracy,ets,model,0.5984251968503937,127,1,True,False,0.5196850393700787,0.07874015748031504,higher,computed_from_direction_columns
EXP-FC-003,ACB,3,directional_accuracy,sarimax,model,0.5669291338582677,127,2,False,False,0.5196850393700787,0.047244094488189003,higher,computed_from_direction_columns
EXP-FC-003,ACB,3,directional_accuracy,moving_average_rule,baseline,0.5196850393700787,127,3,False,False,0.5196850393700787,0.0,higher,computed_from_direction_columns
EXP-FC-003,ACB,3,directional_accuracy,lightgbm,model,0.4488188976377952,127,4,False,False,0.5196850393700787,-0.0708661417322835,higher,computed_from_direction_columns
EXP-FC-003,ACB,3,directional_accuracy,xgboost,model,0.4488188976377952,127,5,False,False,0.5196850393700787,-0.0708661417322835,higher,computed_from_direction_columns
EXP-FC-003,ACB,3,directional_accuracy,persistence,baseline,0.0393700787401574,127,6,False,False,0.5196850393700787,-0.4803149606299213,higher,computed_from_direction_columns
EXP-FC-003,ACB,3,directional_accuracy,zero_return,baseline,0.0393700787401574,127,7,False,False,0.5196850393700787,-0.4803149606299213,higher,computed_from_direction_columns
EXP-FC-003,ACB,3,mae,sarimax,model,0.2762968530820263,127,1,True,False,0.2840944881889761,-0.007797635106949807,lower,computed
EXP-FC-003,ACB,3,mae,persistence,baseline,0.2840944881889761,127,2,False,False,0.2840944881889761,0.0,lower,computed
EXP-FC-003,ACB,3,mae,zero_return,baseline,0.2840944881889761,127,3,False,False,0.2840944881889761,0.0,lower,computed
EXP-FC-003,ACB,3,mae,moving_average_rule,baseline,0.3169133858267718,127,4,False,False,0.2840944881889761,0.03281889763779572,lower,computed
EXP-FC-003,ACB,3,mae,ets,model,0.7419037871245333,127,5,False,False,0.2840944881889761,0.4578092989355572,lower,computed
EXP-FC-003,ACB,3,mae,lightgbm,model,1.22705387056661,127,6,False,False,0.2840944881889761,0.942959382377634,lower,computed
EXP-FC-003,ACB,3,mae,xgboost,model,1.3237161441112129,127,7,False,False,0.2840944881889761,1.0396216559222369,lower,computed
EXP-FC-003,ACB,3,mape,sarimax,model,1.328049516823783,127,1,True,False,1.3661211346156283,-0.038071617791845425,lower,computed_on_non_zero_denominator
