date,industry,ret,sector_dispersion,sector_member_count
2025-06-25,Khai khoáng,-0.002578194275751151,0.012364243788959364,27.0
2025-06-26,Khai khoáng,-0.002981457388725419,0.012787465401413928,26.0
2025-06-27,Khai khoáng,-0.0032682377734165047,0.010179075777958506,26.0
2025-06-30,Khai khoáng,0.006228674255611948,0.00986998033018469,26.0
2025-07-01,Khai khoáng,-0.004510194641833746,0.010394129992322414,26.0
2025-07-02,Khai khoáng,6.493437802301004e-06,0.017209076044562593,27.0
2025-07-03,Khai khoáng,-0.0008702051581149824,0.020785017614886072,28.0
2025-07-04,Khai khoáng,0.0007008457289580188,0.02444601814821808,27.0
2025-07-07,Khai khoáng,0.002788914539169949,0.01218036607183052,26.0
2025-07-08,Khai khoáng,0.002658107703653617,0.012111176843069622,27.0
2025-07-09,Khai khoáng,0.014947618974141895,0.02306824678156519,26.0
2025-07-10,Khai khoáng,0.005068846881761961,0.023395410404840222,26.0
2025-07-11,Khai khoáng,0.009224497265083889,0.027729749334929703,27.0
2025-07-14,Khai khoáng,-0.002697315375324044,0.019674070722776042,27.0
2025-07-15,Khai khoáng,-0.0040305960135646685,0.013989422075172168,26.0
2025-07-16,Khai khoáng,0.00505884183934605,0.01599327026434045,28.0
2025-07-17,Khai khoáng,0.0073008564856527625,0.02256727276767544,28.0
2025-07-18,Khai khoáng,0.010548669119006324,0.024287382383528122,27.0
2025-07-21,Khai khoáng,0.008477487971047547,0.034134234171497156,27.0
2025-07-22,Khai khoáng,0.01626050796164844,0.030895556908362425,27.0
2025-07-23,Khai khoáng,-0.002360623168659509,0.017709974796913587,28.0
2025-07-24,Khai khoáng,-0.00609630242869229,0.023728456651411302,28.0
2025-07-25,Khai khoáng,-0.0006597039938530422,0.0159790559594919,27.0
2025-07-28,Khai khoáng,0.007064495689365887,0.02447173025725025,27.0
2025-07-29,Khai khoáng,-0.021889674099477376,0.030755346263101984,26.0
2025-07-30,Khai khoáng,0.012319020764315495,0.017422025430539022,27.0
2025-07-31,Khai khoáng,-0.003910055648371691,0.0144051340251618,26.0
2025-08-01,Khai khoáng,0.0010421951577631924,0.019430406814514113,27.0
2025-08-04,Khai khoáng,0.007432503509135956,0.033080924679576025,27.0
2025-08-05,Khai khoáng,-0.005971066070202245,0.019742456740223267,26.0
2025-08-06,Khai khoáng,0.0021008940845485546,0.022697111480810567,28.0
2025-08-07,Khai khoáng,0.00706511146272945,0.022320375780651866,27.0
2025-08-08,Khai khoáng,0.011827864541001754,0.03527919339963976,27.0
2025-08-11,Khai khoáng,0.0074025606054509184,0.019610388755588792,28.0
2025-08-12,Khai khoáng,0.018663139145076293,0.03053838921980102,27.0
2025-08-13,Khai khoáng,0.0023023381785841584,0.023671252904107227,27.0
2025-08-14,Khai khoáng,-0.0033107909213810987,0.02372125051749365,27.0
2025-08-15,Khai khoáng,-0.009631412965172847,0.019447951116785066,27.0
2025-08-18,Khai khoáng,0.0027707211155374722,0.018906385108162033,28.0
2025-08-19,Khai khoáng,-0.0036868990770594474,0.015763720477925326,28.0
2025-08-20,Khai khoáng,-0.01767356191809477,0.01871055497447282,28.0
2025-08-21,Khai khoáng,-0.008124032836685736,0.01530813639966742,27.0
2025-08-22,Khai khoáng,-0.01596759453286647,0.023460316191620034,28.0
2025-08-25,Khai khoáng,-0.009333774686681921,0.01683265688495589,27.0
2025-08-26,Khai khoáng,0.009607847169375686,0.021066493670705164,27.0
2025-08-27,Khai khoáng,0.00392055925105228,0.019934016380800352,27.0
2025-08-28,Khai khoáng,0.005543814405263319,0.013004820668970138,28.0
2025-08-29,Khai khoáng,-0.004387321975556029,0.01883497562885672,28.0
2025-09-03,Khai khoáng,0.01059179371997112,0.01538346026035278,27.0
2025-09-04,Khai khoáng,0.001449909794411323,0.01848109046160841,27.0
2025-09-05,Khai khoáng,0.003285900313273792,0.021270935256388172,27.0
2025-09-08,Khai khoáng,-0.01054870713525707,0.018733370938574335,28.0
2025-09-09,Khai khoáng,-0.003484544780622097,0.009848759932344854,27.0
2025-09-10,Khai khoáng,0.009627914472159571,0.014157789493334818,27.0
2025-09-11,Khai khoáng,0.005948473984849204,0.023881249280690534,28.0
2025-09-12,Khai khoáng,0.016677736065017892,0.024526799743230677,27.0
2025-09-15,Khai khoáng,0.009015703600256234,0.021416140901866658,27.0
2025-09-16,Khai khoáng,-0.004139016442290575,0.014462908079533493,26.0
2025-09-17,Khai khoáng,-0.007302403086042521,0.014806104051523007,27.0
2025-09-18,Khai khoáng,-0.002951581670809794,0.01892129357195072,27.0
2025-09-19,Khai khoáng,-0.0050832166039132326,0.010578839380412118,26.0
2025-09-22,Khai khoáng,-0.012716741404982123,0.01807736525363536,27.0
2025-09-23,Khai khoáng,-0.002869833145623666,0.014833720119800603,27.0
2025-09-24,Khai khoáng,0.0033264386271609813,0.010126289441383796,25.0
2025-09-25,Khai khoáng,0.005451866062375406,0.010161666664652211,28.0
2025-09-26,Khai khoáng,0.01513488575023142,0.04088899284832892,26.0
2025-09-29,Khai khoáng,0.000676933858522867,0.01595870312661942,27.0
2025-09-30,Khai khoáng,-0.01039745208452624,0.024052034083665727,27.0
2025-10-01,Khai khoáng,-0.010808195555725708,0.02176690643346355,26.0
2025-10-02,Khai khoáng,-0.006211408381323165,0.017683448921784518,26.0
2025-10-03,Khai khoáng,-0.01081858835326295,0.019358282930282907,27.0
2025-10-06,Khai khoáng,0.008082961157338364,0.02185954396185218,26.0
2025-10-07,Khai khoáng,-0.0015663963396372754,0.011070490602002252,26.0
2025-10-08,Khai khoáng,0.0036727169032305974,0.015255418859873094,25.0
2025-10-09,Khai khoáng,0.0030059457288525607,0.015245885569513437,26.0
2025-10-10,Khai khoáng,0.0015702686487125378,0.012715387130533174,28.0
2025-10-13,Khai khoáng,0.013247813126645016,0.035133105300847595,27.0
2025-10-14,Khai khoáng,-0.008527672040758697,0.014199090365075794,27.0
2025-10-15,Khai khoáng,-0.007368563402502137,0.02649194424961176,27.0
2025-10-16,Khai khoáng,0.0009131857261233645,0.01587642269039729,25.0
2025-10-17,Khai khoáng,0.0008818744710471949,0.030845783291951354,25.0
2025-10-20,Khai khoáng,-0.018111570819333154,0.03875159021388872,26.0
2025-10-21,Khai khoáng,0.008030228534741248,0.02695876040603431,27.0
2025-10-22,Khai khoáng,0.004097614193022562,0.019788946615551077,27.0
2025-10-23,Khai khoáng,0.0016335376819339514,0.023777752765342604,27.0
2025-10-24,Khai khoáng,-0.0009484548080219701,0.02598313103522634,25.0
2025-10-27,Khai khoáng,-0.005840860918500948,0.015754731107904853,25.0
2025-10-28,Khai khoáng,0.0027779301258306762,0.0099232310434379,26.0
2025-10-29,Khai khoáng,0.005432784370704884,0.014601945838413335,26.0
2025-10-30,Khai khoáng,-0.0027624708566417874,0.014203647445625104,26.0
2025-10-31,Khai khoáng,0.006270956313341327,0.02583386827779628,28.0
2025-11-03,Khai khoáng,0.0008027850987191565,0.011820021462910462,25.0
2025-11-04,Khai khoáng,-0.001110651407276681,0.013977299453827042,27.0
2025-11-05,Khai khoáng,0.00426994130790214,0.026485594503871127,27.0
2025-11-06,Khai khoáng,0.0027729492546026543,0.01448681706315307,26.0
2025-11-07,Khai khoáng,-0.006967235724610008,0.018229454546171545,26.0
2025-11-10,Khai khoáng,-0.0006029229586091722,0.022959324227916553,26.0
2025-11-11,Khai khoáng,0.0012242125593842983,0.019366440713325186,27.0
2025-11-12,Khai khoáng,0.01861080192099017,0.025753373716257764,26.0
2025-11-13,Khai khoáng,0.00044027205153244293,0.028841356276449254,26.0
2025-11-14,Khai khoáng,0.00646938266877719,0.025237972294174807,26.0
2025-11-17,Khai khoáng,0.002027413662780138,0.011031098864312822,27.0
2025-11-18,Khai khoáng,-0.0024001804896205815,0.015175632242818314,27.0
2025-11-19,Khai khoáng,-0.0018091741126208935,0.021445318280038168,28.0
2025-11-20,Khai khoáng,0.002267777217337008,0.020932498026644944,28.0
2025-11-21,Khai khoáng,-0.006641711639720884,0.01281899677755041,27.0
2025-11-24,Khai khoáng,0.0032540734411151398,0.02332365287064845,27.0
2025-11-25,Khai khoáng,0.005167540882384325,0.02493142376804221,27.0
2025-11-26,Khai khoáng,-0.0003973925432784269,0.026847443534554136,27.0
2025-11-27,Khai khoáng,0.0008552458683218548,0.015367143040505186,26.0
2025-11-28,Khai khoáng,-0.007623890285623356,0.02800460887862633,27.0
2025-12-01,Khai khoáng,-0.003709821435144205,0.03334570754661662,26.0
2025-12-02,Khai khoáng,-0.0031834758005518855,0.020148733496464545,27.0
2025-12-03,Khai khoáng,0.008124474944609173,0.02087640688138063,28.0
2025-12-04,Khai khoáng,0.0025286520098112787,0.012535834182560187,26.0
2025-12-05,Khai khoáng,-0.007276725117412536,0.010593766637172802,28.0
2025-12-08,Khai khoáng,-0.0045512555140760575,0.01762750353863277,26.0
2025-12-09,Khai khoáng,-0.004501981855901338,0.01537256079965246,27.0
2025-12-10,Khai khoáng,-0.003166572144760302,0.015006993481989035,26.0
2025-12-11,Khai khoáng,0.0017959557035850905,0.011136142536578884,26.0
2025-12-12,Khai khoáng,-0.00655735758738493,0.026920561086381797,26.0
2025-12-15,Khai khoáng,0.007617951638440101,0.025328583142458488,27.0
2025-12-16,Khai khoáng,-0.0006735650331609939,0.03529002187709491,27.0
2025-12-17,Khai khoáng,0.006234435824293158,0.02757355261158689,24.0
2025-12-18,Khai khoáng,-0.005907555646952181,0.017648016624049814,24.0
2025-12-19,Khai khoáng,0.002195701347933834,0.01975821911900752,26.0
2025-12-22,Khai khoáng,0.012329047310910023,0.028510829538914567,27.0
2025-12-23,Khai khoáng,-0.005603677893169722,0.022348596200474496,27.0
2025-12-24,Khai khoáng,-0.005055650389338768,0.018312708758598292,26.0
2025-12-25,Khai khoáng,0.0016014016446056106,0.0257638049199186,26.0
2025-12-26,Khai khoáng,-0.0028377605698902686,0.021543857614758313,24.0
2025-12-29,Khai khoáng,0.015252435606973425,0.030095252846958867,26.0
2025-12-30,Khai khoáng,-0.002851026944979065,0.026790958323028156,26.0
2025-12-31,Khai khoáng,-0.0005945596086191496,0.03580699381196854,26.0
2026-01-05,Khai khoáng,0.009313724547183719,0.029465350251599777,25.0
2026-01-06,Khai khoáng,0.007948545372225804,0.03408350238142398,28.0
2026-01-07,Khai khoáng,0.02454732623025456,0.04433817785762729,27.0
2026-01-08,Khai khoáng,0.009730569028626103,0.04116125364653669,27.0
2026-01-09,Khai khoáng,-0.005223896082807471,0.030544209236752495,25.0
2026-01-12,Khai khoáng,-0.0049070630237418944,0.03392505791329029,27.0
2026-01-13,Khai khoáng,0.004422351639627906,0.04731470453253409,26.0
2026-01-14,Khai khoáng,0.00993997738578613,0.031292502564837794,27.0
2026-01-15,Khai khoáng,0.006790334920122641,0.029539145467305412,26.0
2026-01-16,Khai khoáng,0.010463080231392205,0.03687569577859932,27.0
2026-01-19,Khai khoáng,0.009015274531364439,0.033082404267354815,27.0
2026-01-20,Khai khoáng,-0.004942522315245114,0.04105464320211526,27.0
2026-01-21,Khai khoáng,-0.0044383988279963075,0.037963918517292895,27.0
2026-01-22,Khai khoáng,-0.0071210988149559284,0.025988156656109422,25.0
2026-01-23,Khai khoáng,-0.010901089251519143,0.022617669626528523,26.0
2026-01-26,Khai khoáng,0.001626173525443109,0.041875183080031284,27.0
2026-01-27,Khai khoáng,0.013525328405566753,0.03352839349110742,27.0
2026-01-28,Khai khoáng,0.0265950091666147,0.03268722796576526,28.0
2026-01-29,Khai khoáng,0.022823102107607598,0.04100136076626088,26.0
2026-01-30,Khai khoáng,0.009504018181667807,0.026515451443626072,28.0
2026-02-02,Khai khoáng,-0.015606185481136983,0.048211705081224174,28.0
2026-02-03,Khai khoáng,-0.00885047980048648,0.03051568082382674,28.0
2026-02-04,Khai khoáng,0.004460882711353369,0.01721840026926348,28.0
2026-02-05,Khai khoáng,-0.022905087295922253,0.027842127406633603,27.0
2026-02-06,Khai khoáng,-0.025556519202991762,0.0291665666059372,28.0
2026-02-09,Khai khoáng,0.006173572346058547,0.027148099552981263,28.0
2026-02-10,Khai khoáng,-0.023126047843773694,0.03203681503799878,28.0
2026-02-11,Khai khoáng,0.011539148209711516,0.021264136548661834,28.0
2026-02-12,Khai khoáng,0.0061105402323575015,0.011419103715130198,27.0
2026-02-13,Khai khoáng,0.0049430328400049345,0.014932360141590913,26.0
2026-02-23,Khai khoáng,0.022485951019437338,0.029626466984113097,28.0
2026-02-24,Khai khoáng,-0.0017052487461556537,0.0233822204660802,28.0
2026-02-25,Khai khoáng,0.006247656104028421,0.01827657791938229,26.0
2026-02-26,Khai khoáng,0.006250911257955883,0.024951374433151246,26.0
2026-02-27,Khai khoáng,0.011917451868779674,0.03313126185430367,27.0
2026-03-02,Khai khoáng,0.035878725748399266,0.042704385951594245,27.0
2026-03-03,Khai khoáng,0.024792231072469268,0.0507806585794176,28.0
2026-03-04,Khai khoáng,0.010926065649810293,0.06223715936160163,28.0
2026-03-05,Khai khoáng,-0.02964926152562285,0.039738835341248745,28.0
2026-03-06,Khai khoáng,-0.007160055072261037,0.0312968886576797,27.0
2026-03-09,Khai khoáng,-0.05654753657772138,0.03746994162517589,28.0
2026-03-10,Khai khoáng,-0.003653761734484472,0.043274692354688324,26.0
2026-03-11,Khai khoáng,0.015296822027767264,0.03682963616050477,28.0
2026-03-12,Khai khoáng,0.018149456269756736,0.03940047494504524,28.0
2026-03-13,Khai khoáng,-0.01136289052298241,0.02933700038959028,28.0
2026-03-16,Khai khoáng,-0.003564667520910665,0.027130393942222247,26.0
2026-03-17,Khai khoáng,-0.007745425537664706,0.025508959021036094,28.0
2026-03-18,Khai khoáng,0.017217415594504164,0.03334661911140491,28.0
2026-03-19,Khai khoáng,-0.00950498179553195,0.018904769214413558,27.0
2026-03-20,Khai khoáng,0.006658833940857423,0.04393888527610686,27.0
2020-12-11,Ngân hàng,0.0102214650766609,,
2020-12-16,Ngân hàng,0.004437984496124,,
2023-02-09,Ngân hàng,-0.0059071781195718,,
2023-06-30,Ngân hàng,-0.0043765692414616,,
2024-06-19,Ngân hàng,-0.0005492364049345,,
2025-02-14,Ngân hàng,0.011471722243391403,0.02530623684963015,23.0
2025-02-17,Ngân hàng,0.008081481695320983,0.02231300085151221,23.0
2025-02-18,Ngân hàng,0.0041623500834554175,0.01565414880130022,23.0
2025-02-19,Ngân hàng,0.0074104041391581665,0.013589680139993274,23.0
2025-02-20,Ngân hàng,0.005586630710580631,0.019768340765578735,23.0
2025-02-21,Ngân hàng,0.00011831155957432303,0.008900401550090977,23.0
2025-02-24,Ngân hàng,0.00473497951749026,0.009638137552471058,23.0
2025-02-25,Ngân hàng,-0.0028745639741565637,0.007437326948539322,23.0
2025-02-26,Ngân hàng,-0.0015073083276864185,0.010262653225585538,23.0
2025-02-27,Ngân hàng,-0.002229588941636264,0.00914193233435219,23.0
2025-02-28,Ngân hàng,-0.004585505292243402,0.008852174456490385,23.0
2025-03-03,Ngân hàng,-0.003786631343121685,0.014174858670600768,23.0
2025-03-04,Ngân hàng,0.0038312131093184527,0.017309204434510478,23.0
2025-03-05,Ngân hàng,-0.006186463736647691,0.008653349877696835,23.0
2025-03-06,Ngân hàng,0.010019306559047949,0.01092196544543195,23.0
2025-03-07,Ngân hàng,0.0047297028562101485,0.012381198856934214,23.0
2025-03-10,Ngân hàng,0.002184161955318888,0.012741440692721215,23.0
2025-03-11,Ngân hàng,0.0014375300018716825,0.0074863449576478315,23.0
2025-03-12,Ngân hàng,-0.0019629827346137295,0.013169953533708288,23.0
2025-03-13,Ngân hàng,-0.011389194444607788,0.00985384949663977,23.0
2025-03-14,Ngân hàng,0.004353773038529752,0.01664281166169887,23.0
2025-03-17,Ngân hàng,0.016812533390184375,0.018126457671135604,23.0
2025-03-18,Ngân hàng,-0.005318479049441021,0.011487064086154387,23.0
2025-03-19,Ngân hàng,-0.003828628676868955,0.009929489700400172,23.0
2025-03-20,Ngân hàng,0.0015967224949475537,0.027000340693384542,23.0
2025-03-21,Ngân hàng,-0.005731590196484876,0.013529067633723225,23.0
2025-03-24,Ngân hàng,0.0006956096612683786,0.020139859163847328,23.0
2025-03-25,Ngân hàng,0.0002513194606665398,0.011284566485444715,23.0
2025-03-26,Ngân hàng,-0.00896079076677164,0.007748814987377914,23.0
2025-03-27,Ngân hàng,-0.004604224608099703,0.011466952969334969,23.0
2025-03-28,Ngân hàng,-0.002735771054002853,0.008280740030842327,23.0
2025-03-31,Ngân hàng,-0.0005657406486736467,0.010552215033216543,23.0
2025-04-01,Ngân hàng,0.009722295390348445,0.010502293493441495,23.0
2025-04-02,Ngân hàng,0.0014911901937843216,0.016466147512007333,23.0
2025-04-03,Ngân hàng,-0.0715233000810621,0.015727232477323844,23.0
2025-04-04,Ngân hàng,0.0016402488402003524,0.03066812679510012,23.0
2025-04-08,Ngân hàng,-0.07098575789249359,0.02068149209126792,23.0
2025-04-09,Ngân hàng,-0.025115044417397116,0.031045117513143535,23.0
2025-04-10,Ngân hàng,0.07799356223175606,0.022173467794845542,23.0
2025-04-11,Ngân hàng,0.040675192272345596,0.026616372869547787,23.0
2025-04-14,Ngân hàng,-0.00389187410798195,0.015827079537068963,23.0
2025-04-15,Ngân hàng,-0.015362044036101221,0.013099990190264806,23.0
2025-04-16,Ngân hàng,-0.001784234564854485,0.00929985904322391,23.0
2025-04-17,Ngân hàng,0.0027873255365495606,0.016322452297885474,23.0
2025-04-18,Ngân hàng,0.014692552862646672,0.016417816373191833,23.0
2025-04-21,Ngân hàng,-0.0015945910572873249,0.01826402298494177,23.0
2025-04-22,Ngân hàng,-0.009073276049639917,0.012668922363094842,23.0
2025-04-23,Ngân hàng,0.008267639361072809,0.016485256749907563,23.0
2025-04-24,Ngân hàng,0.0032417619223409693,0.022411739628685378,23.0
2025-04-25,Ngân hàng,-0.0020056735797299792,0.022917318567754617,23.0
2025-04-28,Ngân hàng,0.003119622081223048,0.014026254516938088,23.0
2025-04-29,Ngân hàng,-0.0011593909720659463,0.008601147978642936,23.0
2025-05-05,Ngân hàng,0.006541732148819605,0.0129904946463981,23.0
2025-05-06,Ngân hàng,-0.0008130568274527879,0.010633812756302761,23.0
2025-05-07,Ngân hàng,-0.0004209676920665216,0.007283539194884911,23.0
2025-05-08,Ngân hàng,0.010746743639687374,0.008018635057894826,23.0
2025-05-09,Ngân hàng,0.003429935875236593,0.016448929242737383,23.0
2025-05-12,Ngân hàng,0.013310977388682598,0.01570762289179959,23.0
2025-05-13,Ngân hàng,0.00879465592963754,0.013382534378000467,23.0
2025-05-14,Ngân hàng,0.010686264764899206,0.01953039553470981,23.0
2025-05-15,Ngân hàng,0.012989088334474782,0.015816696812333317,23.0
2025-05-16,Ngân hàng,-0.011972359926244623,0.015924955598395525,23.0
2025-05-19,Ngân hàng,-0.004040516088991595,0.017573092318565617,23.0
2025-05-20,Ngân hàng,0.009596609845996558,0.010822969350811375,23.0
2025-05-21,Ngân hàng,0.005640103282099812,0.017970239787631202,23.0
2025-05-22,Ngân hàng,-0.0007989333641031648,0.020871798734371037,23.0
2025-05-23,Ngân hàng,0.003946171000414838,0.011990356729648986,23.0
2025-05-26,Ngân hàng,0.015108963815993725,0.0313131899527205,23.0
2025-05-27,Ngân hàng,0.006606840005167521,0.019327758208050234,23.0
2025-05-28,Ngân hàng,-0.003581390679710938,0.008307431916662875,23.0
2025-05-29,Ngân hàng,0.002236536116672125,0.014953071694938825,23.0
2025-05-30,Ngân hàng,-0.008779656661317956,0.019682239550324325,23.0
2025-06-02,Ngân hàng,0.008533544057234407,0.015538263561731805,23.0
2025-06-03,Ngân hàng,0.0036710685809943173,0.014729343225428699,23.0
2025-06-04,Ngân hàng,-0.002004760256347819,0.018190805875224036,23.0
2025-06-05,Ngân hàng,-0.005175729780778752,0.007128508637242993,23.0
2025-06-06,Ngân hàng,-0.00800910545556601,0.009263535247335919,23.0
2025-06-09,Ngân hàng,-0.007326602644267427,0.011214574354942832,23.0
2025-06-10,Ngân hàng,0.00705475328303017,0.011711039742745614,23.0
2025-06-11,Ngân hàng,0.00037110393745826386,0.006314449311317743,23.0
2025-06-12,Ngân hàng,0.01432249640178177,0.01353393873651279,23.0
2025-06-13,Ngân hàng,-0.006238724008994583,0.015691550056323344,23.0
2025-06-16,Ngân hàng,0.013218233874112082,0.010596821157611267,23.0
2025-06-17,Ngân hàng,0.005871294102165778,0.008348651303473228,23.0
2025-06-18,Ngân hàng,-0.003241890374035154,0.010649345405481717,23.0
2025-06-19,Ngân hàng,0.0016948220322512758,0.01021380533087948,23.0
2025-06-20,Ngân hàng,0.005885771539374804,0.013808133280790667,23.0
2025-06-23,Ngân hàng,-0.006094052254768469,0.0118018254810015,23.0
2025-06-24,Ngân hàng,0.005120326690020277,0.007470165709289729,23.0
2025-06-25,Ngân hàng,0.0014439047301201702,0.010362488580718093,23.0
2025-06-26,Ngân hàng,0.0034689924066555996,0.01590870600176373,23.0
2025-06-27,Ngân hàng,0.0014608765304818853,0.008034789615348701,23.0
2025-06-30,Ngân hàng,0.002429372156471572,0.01331042562644379,23.0
2025-07-01,Ngân hàng,0.002477092021641027,0.010268375978607849,23.0
2025-07-02,Ngân hàng,0.006581193424120828,0.010627400003677309,23.0
2025-07-03,Ngân hàng,0.0030941896302169617,0.0105022107092804,23.0
2025-07-04,Ngân hàng,0.009786251688727729,0.01896242546419365,23.0
2025-07-07,Ngân hàng,0.025366674048493233,0.021305438802324703,23.0
2025-07-08,Ngân hàng,0.00530708963135259,0.00810444111932333,23.0
2025-07-09,Ngân hàng,0.012128265471825005,0.0182075031094001,23.0
2025-07-10,Ngân hàng,0.0017345446189852112,0.012349962167658586,22.0
2025-07-11,Ngân hàng,0.0027362668656994134,0.01059166424554172,22.0
2025-07-14,Ngân hàng,0.006832811390259309,0.01935882783944285,22.0
2025-07-15,Ngân hàng,-0.000937686439705775,0.015527577590985792,22.0
2025-07-16,Ngân hàng,0.009845447231171443,0.019470510971694683,22.0
2025-07-17,Ngân hàng,0.003334212243666045,0.014470743317399844,22.0
2025-07-18,Ngân hàng,0.007348491905568921,0.01751192582947521,22.0
2025-07-21,Ngân hàng,0.002914028343595246,0.02111845672927642,22.0
2025-07-22,Ngân hàng,0.013071484994187421,0.0159519325365077,23.0
2025-07-23,Ngân hàng,0.00508354447364563,0.016823220431365953,23.0
2025-07-24,Ngân hàng,0.01418939235577283,0.019236842738028084,23.0
2025-07-25,Ngân hàng,0.012837103996871903,0.017887731299490228,23.0
2025-07-28,Ngân hàng,0.035410014878449615,0.027255120725820155,23.0
2025-07-29,Ngân hàng,-0.05588280811401944,0.01763640842394509,23.0
2025-07-30,Ngân hàng,0.021107723005940847,0.02818564045948669,23.0
2025-07-31,Ngân hàng,0.005957113803664154,0.023272764095765074,23.0
2025-08-01,Ngân hàng,-0.0011689743609257495,0.027242994402805365,23.0
2025-08-04,Ngân hàng,0.029726284219852062,0.020948198256707025,23.0
2025-08-05,Ngân hàng,0.004304543104139833,0.028746741769072746,23.0
2025-08-06,Ngân hàng,0.019567643655020502,0.017217801177844123,23.0
2025-08-07,Ngân hàng,0.01663016705192788,0.025456501977922666,23.0
2025-08-08,Ngân hàng,0.00014048079175147437,0.018406554294420133,23.0
2025-08-11,Ngân hàng,0.010114195623532059,0.01852346842105119,23.0
2025-08-12,Ngân hàng,0.006071738109223351,0.020518090199656083,23.0
2025-08-13,Ngân hàng,0.00518966479645419,0.022038982583525817,23.0
2025-08-14,Ngân hàng,0.04156646673312388,0.02147169264209796,23.0
2025-08-15,Ngân hàng,-0.004468892324413725,0.02273308204063012,23.0
2025-08-18,Ngân hàng,-0.0002917908824504118,0.01908228675762632,23.0
2025-08-19,Ngân hàng,0.01910501716423024,0.027036179066980876,23.0
2025-08-20,Ngân hàng,0.01007870872703288,0.036370374277720094,23.0
2025-08-21,Ngân hàng,0.04109311435686118,0.0247848242120148,23.0
2025-08-22,Ngân hàng,-0.030298626284824468,0.03533565711582655,23.0
2025-08-25,Ngân hàng,-0.05494148771795279,0.019244532898556592,23.0
2025-08-26,Ngân hàng,0.04095762636087461,0.01635782951566895,23.0
2025-08-27,Ngân hàng,-0.006264627869522884,0.023427070222946288,23.0
2025-08-28,Ngân hàng,0.005696572369985963,0.01697004427696488,23.0
2025-08-29,Ngân hàng,0.008523196713231058,0.010667015518427466,23.0
2025-09-03,Ngân hàng,0.002792052154431264,0.01393386020356609,23.0
2025-09-04,Ngân hàng,0.0119806939153643,0.01426227505741341,23.0
2025-09-05,Ngân hàng,-0.02485398066347983,0.013385449018112788,23.0
2025-09-08,Ngân hàng,-0.043291676779734604,0.01605992239639509,23.0
2025-09-09,Ngân hàng,0.00856723451225185,0.02058417360989965,23.0
2025-09-10,Ngân hàng,0.0016820191713681017,0.01085133469436802,23.0
2025-09-11,Ngân hàng,0.0027617210846027666,0.016136358302119177,23.0
2025-09-12,Ngân hàng,0.00023946213299478857,0.011145295510903182,23.0
2025-09-15,Ngân hàng,0.008033927235857621,0.010911759927702715,23.0
2025-09-16,Ngân hàng,0.008963194739911522,0.028526546016520486,23.0
2025-09-17,Ngân hàng,-0.009027081038282522,0.014248495586476076,23.0
2025-09-18,Ngân hàng,-0.008242273760850202,0.009708499961839133,23.0
2025-09-19,Ngân hàng,-0.009176143998900944,0.011885486731950633,23.0
2025-09-22,Ngân hàng,-0.012666270630368891,0.02106487415451518,23.0
2025-09-23,Ngân hàng,-0.0029992848831319617,0.016404499675310175,23.0
2025-09-24,Ngân hàng,0.022198990426372314,0.016102239810180975,23.0
2025-09-25,Ngân hàng,-0.0020179315749303344,0.01218512083937536,23.0
2025-09-26,Ngân hàng,-0.010438666723529033,0.010496354502801782,23.0
2025-09-29,Ngân hàng,-0.003886798136064199,0.014654700378816743,23.0
2025-09-30,Ngân hàng,-0.0005374619163468679,0.012086482883252779,23.0
2025-10-01,Ngân hàng,0.013692889962647397,0.01761330153317063,23.0
2025-10-02,Ngân hàng,-0.004194437594015455,0.013184929390270186,23.0
2025-10-03,Ngân hàng,-0.01052817416360119,0.01132115082049051,23.0
2025-10-06,Ngân hàng,0.034577875667627024,0.018141700449640294,23.0
2025-10-07,Ngân hàng,-0.012404166387168236,0.012088313636606366,23.0
2025-10-08,Ngân hàng,0.0037692734258867227,0.011181191139474264,23.0
2025-10-09,Ngân hàng,0.010265762739941875,0.015040770742262635,23.0
2025-10-10,Ngân hàng,0.00292573143216496,0.008550612578217586,23.0
2025-10-13,Ngân hàng,-0.0018119339657566,0.016484885368321947,23.0
2025-10-14,Ngân hàng,-0.007736976466332588,0.011682952565333365,23.0
2025-10-15,Ngân hàng,0.005258962094979953,0.01214906212036843,23.0
2025-10-16,Ngân hàng,0.0009449154767615508,0.0140422073662841,23.0
2025-10-17,Ngân hàng,-0.014054101926360396,0.016531046049349293,23.0
2025-10-20,Ngân hàng,-0.04988277086071546,0.030476780110462117,23.0
2025-10-21,Ngân hàng,0.015004035731970703,0.021069072312637903,23.0
2025-10-22,Ngân hàng,0.0011773786863935889,0.013132916153318344,23.0
2025-10-23,Ngân hàng,-0.002302008872434084,0.015369066259446278,23.0
2025-10-24,Ngân hàng,-0.010882220646715407,0.013312279480160776,23.0
2025-10-27,Ngân hàng,-0.012266270100153957,0.014891529141620502,23.0
2025-10-28,Ngân hàng,0.01430491831209869,0.021872291565969995,23.0
2025-10-29,Ngân hàng,0.016307445740127494,0.012079772762338703,23.0
2025-10-30,Ngân hàng,-0.009173445203849561,0.012753015735829201,23.0
2025-10-31,Ngân hàng,-0.01577609908565087,0.01644734584751566,23.0
2025-11-03,Ngân hàng,-0.020214162694668643,0.01826664709629136,23.0
2025-11-04,Ngân hàng,0.023488695613619007,0.017679794384287982,23.0
2025-11-05,Ngân hàng,-0.00619994219656145,0.013001868862550232,23.0
