date,foreign_buy_value,foreign_buy_volume,foreign_sell_value,foreign_sell_volume,foreign_total_room,foreign_current_room,foreign_room_pct,foreign_owned_pct,foreign_available_pct,foreign_net_volume,foreign_net_value,ticker
2026-02-26,4598115000.0,106900.0,19146622800.0,446164.0,149364105.0,125746013.0,0.05,0.00790621,0.04209379,-339264.0,-14548507800.0,LPB
2026-02-27,2781950000.0,64600.0,20428226650.0,472069.0,149364105.0,125762513.0,0.05,0.00790069,0.04209931,-407469.0,-17646276650.0,LPB
2026-03-02,2550740000.0,59900.0,14342675000.0,337600.0,149364105.0,125762513.0,0.05,0.00790069,0.04209931,-277700.0,-11791935000.0,LPB
2026-03-03,1368155000.0,32300.0,17453030000.0,414500.0,149364105.0,126101777.0,0.05,0.00778712,0.04221288,-382200.0,-16084875000.0,LPB
2026-03-04,9425635000.0,223200.0,10229740000.0,242600.0,149364105.0,126789446.0,0.05,0.00755692,0.04244308,-19400.0,-804105000.0,LPB
2026-03-05,16631670000.0,390400.0,5047605000.0,118200.0,149364105.0,126916946.0,0.05,0.00751424,0.04248576,272200.0,11584065000.0,LPB
2026-03-06,5404950000.0,127400.0,4373700000.0,103200.0,149364105.0,126912146.0,0.05,0.00751585,0.04248415,24200.0,1031250000.0,LPB
2026-03-09,12211870000.0,302800.0,7800020000.0,189000.0,149364105.0,126800846.0,0.05,0.00755311,0.04244689,113800.0,4411850000.0,LPB
2026-03-10,12484805000.0,309700.0,13157450000.0,324000.0,149364105.0,126800846.0,0.05,0.00755311,0.04244689,-14300.0,-672645000.0,LPB
2026-03-11,9935400000.0,243700.0,13756065000.0,336300.0,149364105.0,126803346.0,0.05,0.00755227,0.04244773,-92600.0,-3820665000.0,LPB
2026-03-12,15202205000.0,371600.0,8918010000.0,217400.0,149364105.0,126672946.0,0.05,0.00759592,0.04240408,154200.0,6284195000.0,LPB
2026-03-13,21113680000.0,509400.0,5926785000.0,143400.0,149364105.0,126408946.0,0.05,0.0076843,0.0423157,366000.0,15186895000.0,LPB
2026-03-16,6707381150.0,162487.0,14373486000.0,347094.0,149364105.0,126411446.0,0.05,0.00768346,0.04231654,-184607.0,-7666104850.0,LPB
2026-03-17,23481270000.0,542500.0,10365270000.0,239700.0,149364105.0,126119146.0,0.05,0.00778131,0.04221869,302800.0,13116000000.0,LPB
2026-03-18,20134414350.0,457001.0,21494419600.0,489406.0,149364105.0,126303753.0,0.05,0.00771951,0.04228049,-32405.0,-1360005250.0,LPB
2026-03-19,12483875100.0,294613.0,25575235000.0,592300.0,149364105.0,126378753.0,0.05,0.0076944,0.0423056,-297687.0,-13091359900.0,LPB
2026-03-20,1485740000.0,35000.0,39430799650.0,936250.0,149364105.0,126483658.0,0.05,0.00765929,0.04234071,-901250.0,-37945059650.0,LPB
2026-03-23,3359590000.0,81300.0,6511046600.0,157604.0,149364105.0,126781345.0,0.05,0.00755963,0.04244037,-76304.0,-3151456600.0,LPB
2026-03-24,1642325000.0,39500.0,11176295000.0,270400.0,149364105.0,127685095.0,0.05,0.0072571,0.0427429,-230900.0,-9533970000.0,LPB
2026-03-25,1283070000.0,30600.0,6718800000.0,160400.0,149364105.0,127751499.0,0.05,0.00723487,0.04276513,-129800.0,-5435730000.0,LPB
2026-03-26,3157545000.0,75900.0,4378450000.0,105100.0,149364105.0,127952399.0,0.05,0.00716762,0.04283238,-29200.0,-1220905000.0,LPB
2026-03-27,6526675000.0,155200.0,3370790000.0,80400.0,149364105.0,128007399.0,0.05,0.00714921,0.04285079,74800.0,3155885000.0,LPB
2026-03-30,3227840000.0,77200.0,3714719800.0,89061.0,149364105.0,128036599.0,0.05,0.00713943,0.04286057,-11861.0,-486879800.0,LPB
2026-03-31,8124465000.0,193400.0,3760475000.0,89900.0,149364105.0,127933099.0,0.05,0.00717408,0.04282592,103500.0,4363990000.0,LPB
2026-04-01,18749320000.0,443400.0,266835000.0,6300.0,149364105.0,127507860.0,0.05,0.00731643,0.04268357,437100.0,18482485000.0,LPB
2026-04-02,6574775000.0,157200.0,7145430000.0,170400.0,149364105.0,127505460.0,0.05,0.00731723,0.04268277,-13200.0,-570655000.0,LPB
2026-04-03,21503470000.0,502800.0,2391302800.0,56001.0,149364105.0,127061161.0,0.05,0.00746597,0.04253403,446799.0,19112167200.0,LPB
2026-04-06,35629775000.0,794100.0,5440099000.0,121740.0,149364105.0,126404501.0,0.05,0.00768578,0.04231422,672360.0,30189676000.0,LPB
2026-04-07,54486448350.0,1131101.0,36324310000.0,755700.0,149364105.0,126034000.0,0.05,0.00780981,0.04219019,375401.0,18162138350.0,LPB
2026-04-08,4690680000.0,97100.0,3929653500.0,80055.0,149364105.0,126016955.0,0.05,0.00781552,0.04218448,17045.0,761026500.0,LPB
2026-04-09,33396965000.0,690800.0,9352640000.0,195700.0,149364105.0,125521855.0,0.05,0.00798125,0.04201875,495100.0,24044325000.0,LPB
2026-04-10,60887020000.0,1232300.0,16842510000.0,341300.0,149364105.0,124630855.0,0.05,0.00827952,0.04172048,891000.0,44044510000.0,LPB
2026-04-13,5999130000.0,122200.0,5734944300.0,117111.0,149364105.0,124625766.0,0.05,0.00828122,0.04171878,5089.0,264185700.0,LPB
2026-04-14,33609545000.0,695500.0,5502610000.0,112800.0,149364105.0,124043066.0,0.05,0.00847628,0.04152372,582700.0,28106935000.0,LPB
2026-04-15,24269065000.0,505500.0,2380165000.0,49600.0,149364105.0,123594466.0,0.05,0.00862645,0.04137355,455900.0,21888900000.0,LPB
2026-04-16,19540885000.0,413100.0,12659795000.0,267200.0,149364105.0,123455566.0,0.05,0.00867295,0.04132705,145900.0,6881090000.0,LPB
2026-04-17,18574515000.0,397900.0,3524805000.0,75200.0,149364105.0,123130266.0,0.05,0.00878184,0.04121816,322700.0,15049710000.0,LPB
2026-02-23,76290257200.0,2654857.0,72401035550.0,2519601.0,1871587283.0,1239844.0,0.232351,0.23219708,0.00015392,135256.0,3889221650.0,MBB
2026-02-24,35270151800.0,1239844.0,30188102500.0,1066510.0,1871587283.0,1130753.0,0.232351,0.23221062,0.00014038,173334.0,5082049300.0,MBB
2026-02-25,32350087850.0,1130153.0,30922505000.0,1077200.0,1871587283.0,1077800.0,0.232351,0.23221719,0.00013381,52953.0,1427582850.0,MBB
2026-02-26,101307840000.0,3465400.0,107633615200.0,3697096.0,1871587283.0,1077800.0,0.232351,0.23221719,0.00013381,-231696.0,-6325775200.0,MBB
2026-02-27,82524647600.0,2827900.0,57728882600.0,1970400.0,1871587283.0,220300.0,0.232351,0.23232365,2.735e-05,857500.0,24795765000.0,MBB
2026-03-02,94837671000.0,3271100.0,137875996950.0,4808309.0,1871587283.0,220300.0,0.232351,0.23232365,2.735e-05,-1537209.0,-43038325950.0,MBB
2026-03-03,12542893800.0,451996.0,60899784000.0,2215920.0,1871587283.0,451996.0,0.232351,0.23229489,5.611e-05,-1763924.0,-48356890200.0,MBB
2026-03-04,107025739200.0,3887896.0,107907708000.0,3923700.0,1871587283.0,1403109.0,0.232351,0.23217681,0.00017419,-35804.0,-881968800.0,MBB
2026-03-05,48734019750.0,1777409.0,27655900950.0,1011855.0,1871587283.0,1978979.0,0.232351,0.23210532,0.00024568,765554.0,21078118800.0,MBB
2026-03-06,244744251700.0,8905879.0,215921527900.0,7846600.0,1871587283.0,919700.0,0.232351,0.23223682,0.00011418,1059279.0,28822723800.0,MBB
2026-03-09,105789577600.0,4105200.0,106710577600.0,4140300.0,1871587283.0,919700.0,0.232351,0.23223682,0.00011418,-35100.0,-921000000.0,MBB
2026-03-10,229076245000.0,8735000.0,219164125000.0,8349200.0,1871587283.0,533900.0,0.232351,0.23228472,6.628e-05,385800.0,9912120000.0,MBB
2026-03-11,662690032500.0,24111400.0,669872136000.0,24384780.0,1871587283.0,569000.0,0.232351,0.23228036,7.064e-05,-273380.0,-7182103500.0,MBB
2026-03-12,211707564800.0,7755800.0,199077069800.0,7286200.0,1871587283.0,109400.0,0.232351,0.23233742,1.358e-05,469600.0,12630495000.0,MBB
2026-03-13,277593980000.0,10284500.0,289096394200.0,10724541.0,1871587283.0,392780.0,0.232351,0.23230224,4.876e-05,-440041.0,-11502414200.0,MBB
2026-03-16,152264022500.0,5645400.0,141763117500.0,5256600.0,1871587283.0,3980.0,0.232351,0.23235051,4.9e-07,388800.0,10500905000.0,MBB
2026-03-17,104834154500.0,3867100.0,106506814500.0,3930000.0,1871587283.0,444021.0,0.232351,0.23229588,5.512e-05,-62900.0,-1672660000.0,MBB
2026-03-18,316555357550.0,11444021.0,307478190000.0,11104100.0,1871587283.0,104100.0,0.232351,0.23233808,1.292e-05,339921.0,9077167550.0,MBB
2026-03-19,13489860000.0,499200.0,13042190000.0,482400.0,1871587283.0,150200.0,0.232351,0.23233235,1.865e-05,16800.0,447670000.0,MBB
2026-03-20,228714860000.0,8400200.0,250358980000.0,9234700.0,1871587283.0,150200.0,0.232351,0.23233235,1.865e-05,-834500.0,-21644120000.0,MBB
2026-03-23,456258481800.0,17591900.0,507339765100.0,19621391.0,1871587283.0,150200.0,0.232351,0.23233235,1.865e-05,-2029491.0,-51081283300.0,MBB
2026-03-24,381853726100.0,14724900.0,399949694800.0,15431860.0,1871587283.0,984700.0,0.232351,0.23222875,0.00012225,-706960.0,-18095968700.0,MBB
2026-03-25,42886353000.0,1631300.0,17364938000.0,654600.0,1871587283.0,2037491.0,0.232351,0.23209805,0.00025295,976700.0,25521415000.0,MBB
2026-03-26,91550810700.0,3474618.0,56757605000.0,2190700.0,1871587283.0,1460533.0,0.232351,0.23216968,0.00018132,1283918.0,34793205700.0,MBB
2026-03-27,150929245000.0,5780800.0,151088435000.0,5823700.0,1871587283.0,1460533.0,0.232351,0.23216968,0.00018132,-42900.0,-159190000.0,MBB
2026-03-30,46220035000.0,1757100.0,48496457400.0,1877728.0,1871587283.0,1460533.0,0.232351,0.23216968,0.00018132,-120628.0,-2276422400.0,MBB
2026-03-31,135307283900.0,5118833.0,129505956800.0,4908000.0,1871587283.0,1292600.0,0.232351,0.23219053,0.00016047,210833.0,5801327100.0,MBB
2026-04-01,96804198100.0,3621100.0,209438566000.0,7866480.0,1871587283.0,1413228.0,0.232351,0.23217555,0.00017545,-4245380.0,-112634367900.0,MBB
2026-04-02,21210725000.0,803200.0,202469711600.0,7764293.0,1871587283.0,1413228.0,0.232351,0.23217555,0.00017545,-6961093.0,-181258986600.0,MBB
2026-04-03,37825396400.0,1410228.0,45980485000.0,1765600.0,1871587283.0,5658608.0,0.232351,0.2316485,0.0007025,-355372.0,-8155088600.0,MBB
2026-04-06,206000.0,8.0,94025340800.0,3646801.0,1871587283.0,12619701.0,0.232351,0.23078431,0.00156669,-3646793.0,-94025134800.0,MBB
2026-04-07,24271264250.0,948201.0,165220495750.0,6453321.0,1871587283.0,12975073.0,0.232351,0.23074019,0.00161081,-5505120.0,-140949231500.0,MBB
2026-04-08,116380569550.0,4380354.0,417499957000.0,15798600.0,1871587283.0,16621866.0,0.232351,0.23028745,0.00206355,-11418246.0,-301119387450.0,MBB
2026-04-09,92730750000.0,3498500.0,35747003000.0,1346460.0,1871587283.0,19974946.0,0.232351,0.22987118,0.00247982,2152040.0,56983747000.0,MBB
2026-04-10,131382609300.0,4868046.0,30848490000.0,1144400.0,1871587283.0,27669546.0,0.232351,0.22891592,0.00343508,3723646.0,100534119300.0,MBB
2026-04-13,54379733200.0,2016846.0,27058750000.0,1024100.0,1871587283.0,26676800.0,0.232351,0.22903917,0.00331183,992746.0,27320983200.0,MBB
2026-04-14,161235275000.0,6053200.0,29178180000.0,1095500.0,1871587283.0,21719100.0,0.232351,0.22965465,0.00269635,4957700.0,132057095000.0,MBB
2026-04-15,67382285000.0,2514000.0,31571140000.0,1182100.0,1871587283.0,20387200.0,0.232351,0.22982,0.002531,1331900.0,35811145000.0,MBB
2026-04-16,148365000.0,5600.0,19997410000.0,757900.0,1871587283.0,20387200.0,0.232351,0.22982,0.002531,-752300.0,-19849045000.0,MBB
2026-04-17,0.0,0.0,8764279200.0,331903.0,1871587283.0,20387200.0,0.232351,0.22982,0.002531,-331903.0,-8764279200.0,MBB
2026-02-23,634888300.0,52462.0,3715474400.0,307064.0,936000000.0,21497775.0,0.3,0.29310969,0.00689031,-254602.0,-3080586100.0,MSB
2026-02-24,488470000.0,40300.0,8841190000.0,730000.0,936000000.0,21700995.0,0.3,0.29304455,0.00695545,-689700.0,-8352720000.0,MSB
2026-02-25,1502335000.0,123000.0,21654364050.0,1773800.0,936000000.0,21925597.0,0.3,0.29297257,0.00702743,-1650800.0,-20152029050.0,MSB
2026-02-26,4900000.0,400.0,20003690000.0,1636100.0,936000000.0,22600297.0,0.3,0.29275632,0.00724368,-1635700.0,-19998790000.0,MSB
2026-02-27,89525000.0,7400.0,31796595000.0,2623500.0,936000000.0,24251097.0,0.3,0.29222721,0.00777279,-2616100.0,-31707070000.0,MSB
2026-03-02,371406590000.0,31048600.0,376134290000.0,31444800.0,936000000.0,24251097.0,0.3,0.29222721,0.00777279,-396200.0,-4727700000.0,MSB
2026-03-03,75285000.0,6400.0,1274070000.0,108000.0,936000000.0,25886797.0,0.3,0.29170295,0.00829705,-101600.0,-1198785000.0,MSB
2026-03-04,5781055000.0,502200.0,6220559100.0,541900.0,936000000.0,28891297.0,0.3,0.29073997,0.00926003,-39700.0,-439504100.0,MSB
2026-03-05,48175000.0,4100.0,195720000.0,16800.0,936000000.0,28992897.0,0.3,0.2907074,0.0092926,-12700.0,-147545000.0,MSB
2026-03-06,693000.0,60.0,891174600.0,77156.0,936000000.0,29032597.0,0.3,0.29069468,0.00930532,-77096.0,-890481600.0,MSB
2026-03-09,46470000.0,4300.0,121545000.0,11100.0,936000000.0,29047497.0,0.3,0.2906899,0.0093101,-6800.0,-75075000.0,MSB
2026-03-10,130290000.0,11800.0,1678465000.0,151900.0,936000000.0,29124593.0,0.3,0.29066519,0.00933481,-140100.0,-1548175000.0,MSB
2026-03-11,5768990000.0,512500.0,1120000.0,100.0,936000000.0,28621193.0,0.3,0.29082654,0.00917346,512400.0,5767870000.0,MSB
2026-03-12,538995000.0,47800.0,231900000.0,20560.0,936000000.0,28736253.0,0.3,0.29078966,0.00921034,27240.0,307095000.0,MSB
2026-03-13,4347595000.0,387700.0,45000000.0,4000.0,936000000.0,28352553.0,0.3,0.29091264,0.00908736,383700.0,4302595000.0,MSB
2026-03-16,2083010000.0,185000.0,1259245000.0,112000.0,936000000.0,28281753.0,0.3,0.29093534,0.00906466,73000.0,823765000.0,MSB
2026-03-17,255415000.0,22400.0,1875210000.0,163900.0,936000000.0,28281753.0,0.3,0.29093534,0.00906466,-141500.0,-1619795000.0,MSB
2026-03-18,769705000.0,67500.0,1045865000.0,91800.0,936000000.0,28281753.0,0.3,0.29093534,0.00906466,-24300.0,-276160000.0,MSB
2026-03-19,361385000.0,32200.0,1752930000.0,156300.0,936000000.0,28423253.0,0.3,0.29088998,0.00911002,-124100.0,-1391545000.0,MSB
2026-03-20,1403200000.0,124900.0,1818220000.0,161900.0,936000000.0,28449753.0,0.3,0.29088149,0.00911851,-37000.0,-415020000.0,MSB
2026-03-23,0.0,0.0,4504425000.0,404600.0,936000000.0,28549353.0,0.3,0.29084957,0.00915043,-404600.0,-4504425000.0,MSB
2026-03-24,6570965000.0,584800.0,205240000.0,18400.0,936000000.0,28022153.0,0.3,0.29101854,0.00898146,566400.0,6365725000.0,MSB
2026-03-25,2421365000.0,213600.0,21251680000.0,1879220.0,936000000.0,28425753.0,0.3,0.29088918,0.00911082,-1665620.0,-18830315000.0,MSB
2026-03-26,893395000.0,79400.0,6445000000.0,570400.0,936000000.0,28425253.0,0.3,0.29088934,0.00911066,-491000.0,-5551605000.0,MSB
2026-03-27,5056020000.0,447300.0,22678750000.0,2007000.0,936000000.0,30085973.0,0.3,0.29035706,0.00964294,-1559700.0,-17622730000.0,MSB
2026-03-30,2197635000.0,194500.0,34230995000.0,3029400.0,936000000.0,30576973.0,0.3,0.29019969,0.00980031,-2834900.0,-32033360000.0,MSB
2026-03-31,4706696600.0,411001.0,49354982700.0,4289006.0,936000000.0,32136673.0,0.3,0.28969978,0.01030022,-3878005.0,-44648286100.0,MSB
2026-04-01,7779090000.0,667500.0,24689785000.0,2121000.0,936000000.0,34971573.0,0.3,0.28879116,0.01120884,-1453500.0,-16910695000.0,MSB
2026-04-02,11750290000.0,1020300.0,6426896400.0,559808.0,936000000.0,38384186.0,0.3,0.28769738,0.01230262,460492.0,5323393600.0,MSB
2026-04-03,2311090000.0,201700.0,454675000.0,39600.0,936000000.0,39672886.0,0.3,0.28728433,0.01271567,162100.0,1856415000.0,MSB
2026-04-06,11500000.0,1000.0,640990000.0,55700.0,936000000.0,39670186.0,0.3,0.2872852,0.0127148,-54700.0,-629490000.0,MSB
2026-04-07,220800000.0,19200.0,2798940000.0,243400.0,936000000.0,39667486.0,0.3,0.28728606,0.01271394,-224200.0,-2578140000.0,MSB
2026-04-08,10882258000.0,914420.0,859255700.0,71921.0,936000000.0,38879687.0,0.3,0.28753856,0.01246144,842499.0,10023002300.0,MSB
2026-04-09,1564450000.0,129600.0,3136874750.0,259585.0,936000000.0,39103887.0,0.3,0.2874667,0.0125333,-129985.0,-1572424750.0,MSB
2026-04-10,20355305000.0,1606300.0,5096329000.0,401410.0,936000000.0,37898997.0,0.3,0.28785289,0.01214711,1204890.0,15258976000.0,MSB
2026-04-13,7353570000.0,577200.0,4263525000.0,334700.0,936000000.0,37786482.0,0.3,0.28788895,0.01211105,242500.0,3090045000.0,MSB
2026-04-14,366435000.0,28800.0,2805415000.0,218400.0,936000000.0,37786482.0,0.3,0.28788895,0.01211105,-189600.0,-2438980000.0,MSB
2026-04-15,3034790000.0,239200.0,1655450000.0,129500.0,936000000.0,37678982.0,0.3,0.2879234,0.0120766,109700.0,1379340000.0,MSB
2026-04-16,6055665000.0,478300.0,4610126400.0,364389.0,936000000.0,37754671.0,0.3,0.28789914,0.01210086,113911.0,1445538600.0,MSB
2026-04-17,3789075000.0,299100.0,1809375000.0,143000.0,936000000.0,37598571.0,0.3,0.28794918,0.01205082,156100.0,1979700000.0,MSB
2026-02-23,62755700000.0,795400.0,28549521000.0,362149.0,1520491927.0,1168904818.0,1.0,0.23123247,0.76876753,433251.0,34206179000.0,MSN
2026-02-24,136061230000.0,1707700.0,78835307400.0,988418.0,1520491927.0,1168188736.0,1.0,0.23170343,0.76829657,719282.0,57225922600.0,MSN
2026-02-25,11446180000.0,141410.0,43991215000.0,543030.0,1520491927.0,1168148736.0,1.0,0.23172973,0.76827027,-401620.0,-32545035000.0,MSN
2026-02-26,17370493000.0,216115.0,42270949600.0,526046.0,1520491927.0,1168148736.0,1.0,0.23172973,0.76827027,-309931.0,-24900456600.0,MSN
2026-02-27,17429780000.0,219800.0,54952810000.0,691500.0,1520491927.0,1168550356.0,1.0,0.2314656,0.7685344,-471700.0,-37523030000.0,MSN
2026-03-02,119171800000.0,1512800.0,29002555300.0,363971.0,1520491927.0,1168550356.0,1.0,0.2314656,0.7685344,1148829.0,90169244700.0,MSN
2026-03-03,37606121000.0,480210.0,76791785800.0,986613.0,1520491927.0,1167711458.0,1.0,0.23201732,0.76798268,-506403.0,-39185664800.0,MSN
2026-03-04,65640492500.0,869197.0,79913178700.0,1056510.0,1520491927.0,1168183958.0,1.0,0.23170657,0.76829343,-187313.0,-14272686200.0,MSN
2026-03-05,36488244000.0,477375.0,90473639600.0,1189876.0,1520491927.0,1168702361.0,1.0,0.23136563,0.76863437,-712501.0,-53985395600.0,MSN
2026-03-06,30620336600.0,414910.0,48978699000.0,660400.0,1520491927.0,1168889674.0,1.0,0.23124243,0.76875757,-245490.0,-18358362400.0,MSN
2026-03-09,21708743000.0,318215.0,22125530000.0,324300.0,1520491927.0,1169602975.0,1.0,0.23077331,0.76922669,-6085.0,-416787000.0,MSN
2026-03-10,86792866000.0,1275218.0,102524811400.0,1497643.0,1520491927.0,1169848465.0,1.0,0.23061185,0.76938815,-222425.0,-15731945400.0,MSN
2026-03-11,73045208000.0,1016500.0,28225415700.0,395640.0,1520491927.0,1169234490.0,1.0,0.23101565,0.76898435,620860.0,44819792300.0,MSN
2026-03-12,68101011600.0,936604.0,40648293900.0,554100.0,1520491927.0,1169080011.0,1.0,0.23111725,0.76888275,382504.0,27452717700.0,MSN
2026-03-13,152471570000.0,2062510.0,19424689400.0,262756.0,1520491927.0,1167286657.0,1.0,0.23229671,0.76770329,1799754.0,133046880600.0,MSN
2026-03-16,99914555500.0,1352455.0,56117950000.0,758840.0,1520491927.0,1166693842.0,1.0,0.23268659,0.76731341,593615.0,43796605500.0,MSN
2026-03-17,162980930000.0,2168900.0,32688230000.0,435700.0,1520491927.0,1164967842.0,1.0,0.23382175,0.76617825,1733200.0,130292700000.0,MSN
2026-03-18,175252715500.0,2332501.0,24754530000.0,329400.0,1520491927.0,1162964741.0,1.0,0.23513915,0.76486085,2003101.0,150498185500.0,MSN
2026-03-19,258071306800.0,3447839.0,19409396400.0,259666.0,1520491927.0,1159827968.0,1.0,0.23720215,0.76279785,3188173.0,238661910400.0,MSN
2026-03-20,164452152500.0,2265005.0,309595962000.0,4312016.0,1520491927.0,1159876768.0,1.0,0.23717006,0.76282994,-2047011.0,-145143809500.0,MSN
2026-03-23,233145542200.0,3254982.0,29103693200.0,405200.0,1520491927.0,1157026986.0,1.0,0.23904431,0.76095569,2849782.0,204041849000.0,MSN
2026-03-24,28817470000.0,399300.0,72737636900.0,1007364.0,1520491927.0,1159074797.0,1.0,0.2376975,0.7623025,-608064.0,-43920166900.0,MSN
2026-03-25,4720531000.0,64592.0,92405530000.0,1269800.0,1520491927.0,1159064397.0,1.0,0.23770434,0.76229566,-1205208.0,-87684999000.0,MSN
2026-03-26,120495161400.0,1669405.0,101898041600.0,1410504.0,1520491927.0,1159391160.0,1.0,0.23748943,0.76251057,258901.0,18597119800.0,MSN
2026-03-27,47802544600.0,656110.0,20613882000.0,283280.0,1520491927.0,1160223538.0,1.0,0.23694199,0.76305801,372830.0,27188662600.0,MSN
2026-03-30,144719962000.0,1970301.0,91713487200.0,1251874.0,1520491927.0,1159505111.0,1.0,0.23741449,0.76258551,718427.0,53006474800.0,MSN
2026-03-31,120050726800.0,1586300.0,128446999300.0,1695858.0,1520491927.0,1159505111.0,1.0,0.23741449,0.76258551,-109558.0,-8396272500.0,MSN
2026-04-01,236577380000.0,3082300.0,36079513000.0,472435.0,1520491927.0,1156895246.0,1.0,0.23913095,0.76086905,2609865.0,200497867000.0,MSN
2026-04-02,136336080000.0,1795000.0,32782832100.0,431136.0,1520491927.0,1155639340.0,1.0,0.23995694,0.76004306,1363864.0,103553247900.0,MSN
2026-04-03,126350220000.0,1676600.0,45518470300.0,601042.0,1520491927.0,1154564582.0,1.0,0.24066379,0.75933621,1075558.0,80831749700.0,MSN
2026-04-06,86252535300.0,1144101.0,39984532500.0,530200.0,1520491927.0,1153951481.0,1.0,0.24106701,0.75893299,613901.0,46268002800.0,MSN
2026-04-07,28706600000.0,382400.0,36912075800.0,491365.0,1520491927.0,1153953881.0,1.0,0.24106543,0.75893457,-108965.0,-8205475800.0,MSN
2026-04-08,121657040000.0,1572200.0,137006709600.0,1777726.0,1520491927.0,1153953881.0,1.0,0.24106543,0.75893457,-205526.0,-15349669600.0,MSN
2026-04-09,75861640000.0,974500.0,68977967600.0,880508.0,1520491927.0,1153968854.0,1.0,0.24105559,0.75894441,93992.0,6883672400.0,MSN
2026-04-10,78057965500.0,1000385.0,6436458400.0,82478.0,1520491927.0,1153256473.0,1.0,0.24152411,0.75847589,917907.0,71621507100.0,MSN
2026-04-13,39742381100.0,516977.0,41027816800.0,533817.0,1520491927.0,1153256473.0,1.0,0.24152411,0.75847589,-16840.0,-1285435700.0,MSN
2026-04-14,55836410000.0,720900.0,9479360700.0,122698.0,1520491927.0,1152658271.0,1.0,0.24191753,0.75808247,598202.0,46357049300.0,MSN
2026-04-15,31997450000.0,411900.0,9760813200.0,125908.0,1520491927.0,1152393119.0,1.0,0.24209192,0.75790808,285992.0,22236636800.0,MSN
2026-04-16,81249296000.0,1042905.0,32610883700.0,418312.0,1520491927.0,1151773326.0,1.0,0.24249955,0.75750045,624593.0,48638412300.0,MSN
2026-04-17,193746205000.0,2423350.0,94894703400.0,1177400.0,1520491927.0,1150525576.0,1.0,0.24332017,0.75667983,1245950.0,98851501600.0,MSN
2026-02-23,95841045000.0,1040746.0,212604606600.0,2311361.0,720149656.0,22084952.0,0.49,0.47497309,0.01502691,-1270615.0,-116763561600.0,MWG
2026-02-24,187091460000.0,2039060.0,110009094600.0,1200031.0,720149656.0,21250123.0,0.49,0.47554112,0.01445888,839029.0,77082365400.0,MWG
2026-02-25,98730318800.0,1063512.0,118352671200.0,1273400.0,720149656.0,22433438.0,0.49,0.47473597,0.01526403,-209888.0,-19622352400.0,MWG
2026-02-26,59004590000.0,633600.0,172339390000.0,1846800.0,720149656.0,22416038.0,0.49,0.47474781,0.01525219,-1213200.0,-113334800000.0,MWG
2026-02-27,221003373000.0,2373910.0,62737890000.0,673500.0,720149656.0,20925516.0,0.49,0.47576198,0.01423802,1700410.0,158265483000.0,MWG
2026-03-02,286532638000.0,3151310.0,82383150000.0,907500.0,720149656.0,20925516.0,0.49,0.47576198,0.01423802,2243810.0,204149488000.0,MWG
2026-03-03,149992024000.0,1702910.0,166063110000.0,1864400.0,720149656.0,19894906.0,0.49,0.47646322,0.01353678,-161490.0,-16071086000.0,MWG
2026-03-04,243331648800.0,2809148.0,249238519000.0,2903800.0,720149656.0,19883306.0,0.49,0.47647112,0.01352888,-94652.0,-5906870200.0,MWG
2026-03-05,143213490000.0,1667600.0,281592676900.0,3270900.0,720149656.0,20059796.0,0.49,0.47635103,0.01364897,-1603300.0,-138379186900.0,MWG
2026-03-06,291055795700.0,3493181.0,204172120000.0,2457700.0,720149656.0,19118967.0,0.49,0.47699118,0.01300882,1035481.0,86883675700.0,MWG
2026-03-09,207293009000.0,2692117.0,68829327500.0,893883.0,720149656.0,18924033.0,0.49,0.47712382,0.01287618,1798234.0,138463681500.0,MWG
2026-03-10,656724041000.0,8309797.0,95114204000.0,1198258.0,720149656.0,11812494.0,0.49,0.48196261,0.00803739,7111539.0,561609837000.0,MWG
2026-03-11,665962328500.0,7869272.0,70122310000.0,823100.0,720149656.0,4766322.0,0.49,0.48675693,0.00324307,7046172.0,595840018500.0,MWG
2026-03-12,366700423900.0,4329756.0,120884190000.0,1431800.0,720149656.0,1874366.0,0.49,0.48872465,0.00127535,2897956.0,245816233900.0,MWG
2026-03-13,82082078600.0,980380.0,87823050000.0,1052400.0,720149656.0,1882466.0,0.49,0.48871914,0.00128086,-72020.0,-5740971400.0,MWG
2026-03-16,35598170900.0,439937.0,68091550000.0,839000.0,720149656.0,1882466.0,0.49,0.48871914,0.00128086,-399063.0,-32493379100.0,MWG
2026-03-17,19094930000.0,230800.0,32187420000.0,388800.0,720149656.0,1963486.0,0.49,0.48866402,0.00133598,-158000.0,-13092490000.0,MWG
2026-03-18,66543530000.0,797100.0,38020438900.0,455868.0,720149656.0,2021317.0,0.49,0.48862467,0.00137533,341232.0,28523091100.0,MWG
2026-03-19,70968618100.0,863873.0,38616150000.0,470300.0,720149656.0,1850244.0,0.49,0.48874107,0.00125893,393573.0,32352468100.0,MWG
2026-03-20,85836622000.0,1065602.0,162902855000.0,2020500.0,720149656.0,1910244.0,0.49,0.48870024,0.00129976,-954898.0,-77066233000.0,MWG
2026-03-23,96930220700.0,1283071.0,517843965000.0,6860110.0,720149656.0,1910244.0,0.49,0.48870024,0.00129976,-5577039.0,-420913744300.0,MWG
2026-03-24,144753828000.0,1905241.0,291947960700.0,3844837.0,720149656.0,2865142.0,0.49,0.48805052,0.00194948,-1939596.0,-147194132700.0,MWG
