ticker,dir_acc_pct,best_cv_acc,n_features,has_hourly,train_rows,test_rows,overfit_flag
VUA,65.71428571428571,65.15151515151516,20,True,531,175,False
CMM,65.69767441860465,69.21119592875317,19,True,524,172,False
SAF,65.69579288025889,88.88888888888889,19,True,936,309,False
SKH,65.59485530546624,68.22695035460993,19,True,942,311,False
MH3,65.59485530546624,76.02836879432623,19,True,942,311,False
ACE,65.59485530546624,73.04964539007092,19,True,942,311,False
GHC,65.59485530546624,64.822695035461,19,True,942,311,False
HU1,65.59485530546624,69.07801418439718,19,True,942,311,False
ICF,65.59485530546624,74.04255319148936,19,True,942,311,False
VPD,65.59485530546624,61.702127659574465,19,True,942,311,False
SRT,65.59485530546624,71.06382978723404,19,True,942,311,False
KDC,65.59485530546624,69.36170212765957,19,True,942,311,False
PGV,65.59485530546624,61.13475177304966,19,True,942,311,False
PBP,65.59485530546624,62.836879432624116,20,True,942,311,False
PBT,65.56776556776556,87.70226537216828,19,True,826,273,False
PAP,65.50387596899225,73.50427350427351,20,True,783,258,False
SJG,65.48387096774194,70.94017094017094,19,True,939,310,False
KKC,65.47231270358306,74.85632183908045,19,True,929,307,False
POT,65.27331189710611,69.21985815602838,19,True,942,311,False
TCT,65.27331189710611,64.11347517730496,19,True,942,311,False
HU4,65.27331189710611,62.41134751773048,19,True,942,311,False
VSN,65.27331189710611,73.04964539007092,19,True,942,311,False
SRA,65.27331189710611,66.66666666666666,19,True,942,311,False
VET,65.27331189710611,67.80141843971631,19,True,942,311,False
CFV,65.26946107784431,75.92592592592592,19,True,507,167,False
BQB,65.23178807947019,76.0233918128655,20,True,914,302,False
KPF,65.16129032258064,61.25356125356126,19,True,939,310,False
CI5,65.16129032258064,76.92307692307692,20,True,938,310,False
SBD,65.14657980456026,76.62337662337663,19,True,927,307,False
NAS,65.14084507042254,82.7906976744186,20,True,861,284,False
CBI,65.13157894736842,68.41339155749637,19,True,918,304,False
AIC,65.05576208178438,63.2183908045977,20,True,815,269,False
BVL,65.0,73.27044025157234,19,True,849,280,False
TIE,65.0,68.28908554572271,19,True,907,300,False
VFS,64.95176848874597,63.40425531914894,19,True,942,311,False
SED,64.95176848874597,71.77304964539007,19,True,942,311,False
SJD,64.95176848874597,64.39716312056737,20,True,942,311,False
GSM,64.95176848874597,79.14893617021276,19,True,942,311,False
LCM,64.95176848874597,64.39716312056738,19,True,942,311,False
PRT,64.95176848874597,70.78014184397165,19,True,942,311,False
VSF,64.95176848874597,71.20567375886525,19,True,942,311,False
TIG,64.95176848874597,60.851063829787236,19,True,942,311,False
NS2,64.95176848874597,75.88652482269504,20,True,940,311,False
VGG,64.95176848874597,68.08510638297874,21,True,942,311,False
DRL,64.95176848874597,66.95035460992908,20,True,942,311,False
M10,64.95176848874597,75.0354609929078,19,True,942,311,False
TNA,64.95176848874597,63.26241134751772,19,True,942,311,False
DFC,64.94845360824742,86.66666666666667,19,True,881,291,False
VLA,64.90066225165563,76.31578947368422,19,True,914,302,False
CEE,64.83870967741936,70.37037037037037,15,False,938,310,False
RCC,64.82758620689654,80.2130898021309,19,True,877,290,False
VES,64.80836236933798,95.23809523809524,19,True,868,287,False
SRF,64.63022508038586,67.51773049645391,19,True,942,311,False
CLX,64.63022508038586,62.69503546099291,19,True,942,311,False
SKV,64.63022508038586,64.53900709219859,19,True,942,311,False
PVM,64.63022508038586,64.53900709219857,20,True,942,311,False
NVT,64.63022508038586,62.97872340425532,20,True,942,311,False
VTV,64.63022508038586,71.48936170212767,19,True,942,311,False
VID,64.63022508038586,65.39007092198582,19,True,942,311,False
S99,64.63022508038586,62.5531914893617,19,True,942,311,False
VNG,64.63022508038586,60.56737588652482,19,True,942,311,False
PTC,64.63022508038586,62.269503546099294,20,True,942,311,False
VSH,64.63022508038586,55.0354609929078,20,True,942,311,False
CCI,64.63022508038586,67.09219858156028,19,True,942,311,False
HRT,64.63022508038586,67.51773049645391,19,True,942,311,False
DAT,64.63022508038586,68.36879432624113,19,True,942,311,False
UNI,64.63022508038586,66.09929078014184,19,True,942,311,False
GMH,64.52991452991454,68.17325800376648,19,True,710,234,False
LMC,64.4927536231884,84.61538461538461,20,True,834,276,False
HAF,64.3097643097643,69.34523809523809,19,True,897,297,False
DAH,64.30868167202573,59.8581560283688,20,True,942,311,False
ILA,64.30868167202573,68.65248226950355,20,True,942,311,False
TCO,64.30868167202573,57.73049645390071,19,True,942,311,False
TVT,64.30868167202573,68.08510638297872,19,True,942,311,False
C69,64.30868167202573,68.51063829787233,19,True,942,311,False
MBT,64.28571428571429,70.70707070707071,19,True,134,42,False
MA1,64.23611111111111,90.16897081413212,19,True,871,288,False
TAN,64.23357664233576,88.78205128205127,19,True,419,137,False
VPL,64.1025641025641,60.0,19,True,123,39,False
HTP,64.0677966101695,62.61261261261261,19,True,891,295,False
PPT,64.0552995391705,66.05691056910568,19,True,658,217,False
TN1,63.9871382636656,72.48226950354612,19,True,942,311,False
TPC,63.9871382636656,68.93617021276596,19,True,942,311,False
PPH,63.9871382636656,59.43262411347517,20,True,942,311,False
MST,63.9871382636656,66.66666666666666,19,True,942,311,False
NSC,63.9871382636656,64.82269503546098,22,True,942,311,False
ONE,63.9871382636656,71.63120567375887,19,True,942,311,False
BAB,63.9871382636656,71.34751773049646,21,True,942,311,False
VPS,63.9871382636656,71.34751773049645,19,True,942,311,False
CKG,63.9871382636656,55.319148936170215,20,True,942,311,False
VLC,63.9871382636656,63.97163120567376,19,True,942,311,False
HBS,63.9871382636656,65.1063829787234,20,True,942,311,False
DTP,63.87096774193548,69.65811965811966,19,True,938,310,False
PLA,63.85135135135135,70.70254110612856,19,True,895,296,False
CBS,63.78737541528239,61.67400881057268,21,True,911,301,False
TKG,63.68421052631579,67.3611111111111,20,True,577,190,False
HD2,63.665594855305464,60.99290780141845,19,True,942,311,False
G36,63.665594855305464,66.80851063829788,19,True,942,311,False
HPP,63.665594855305464,70.0709219858156,19,True,942,311,False
CTF,63.665594855305464,58.156028368794324,20,True,942,311,False
DXV,63.665594855305464,61.98581560283688,19,True,942,311,False
HLC,63.665594855305464,68.79432624113475,19,True,942,311,False
VC6,63.665594855305464,70.49645390070923,20,True,942,311,False
ICG,63.665594855305464,72.3404255319149,19,True,942,311,False
KHP,63.665594855305464,58.43971631205673,21,True,942,311,False
TDM,63.665594855305464,61.98581560283688,19,True,942,311,False
CAP,63.665594855305464,59.29078014184398,19,True,942,311,False
PRC,63.576158940397356,72.22222222222221,19,True,912,302,False
NTT,63.47826086956522,80.84291187739461,19,True,698,230,False
PXS,63.344051446945336,59.57446808510638,20,True,942,311,False
C4G,63.344051446945336,60.141843971631204,19,True,942,311,False
VTB,63.344051446945336,70.63829787234043,19,True,942,311,False
PPC,63.344051446945336,63.82978723404255,19,True,942,311,False
DTA,63.344051446945336,64.11347517730496,21,True,942,311,False
CNT,63.344051446945336,66.9503546099291,20,True,942,311,False
SMT,63.344051446945336,68.79432624113475,19,True,942,311,False
HDM,63.344051446945336,60.425531914893625,19,True,942,311,False
SJE,63.344051446945336,74.7517730496454,19,True,941,311,False
SC5,63.344051446945336,71.34751773049645,21,True,942,311,False
SVN,63.344051446945336,77.02127659574468,19,True,942,311,False
TDH,63.344051446945336,63.829787234042556,22,True,942,311,False
E12,63.28502415458937,73.88535031847134,20,True,630,207,False
L43,63.2258064516129,79.77207977207978,20,True,937,310,False
MDF,63.21070234113713,70.51851851851852,19,True,903,299,False
RGC,63.06620209059234,70.50691244239631,19,True,870,287,False
BBT,63.022508038585215,74.60992907801418,19,True,942,311,False
HND,63.022508038585215,67.37588652482268,19,True,942,311,False
VNF,63.022508038585215,71.06382978723404,19,True,942,311,False
NET,63.022508038585215,67.37588652482268,19,True,942,311,False
MLS,63.022508038585215,68.51851851851852,19,True,939,311,False
CLH,63.022508038585215,67.09219858156028,19,True,942,311,False
TTG,63.022508038585215,68.93617021276596,19,True,942,311,False
MKP,63.022508038585215,69.7872340425532,19,True,942,311,False
ITS,63.022508038585215,69.7872340425532,19,True,942,311,False
SFI,63.022508038585215,64.11347517730496,20,True,942,311,False
TDN,63.022508038585215,63.68794326241135,19,True,942,311,False
TV4,63.022508038585215,69.50354609929077,19,True,942,311,False
TMT,63.022508038585215,63.40425531914894,19,True,942,311,False
TID,63.022508038585215,60.851063829787236,19,True,942,311,False
VNZ,62.92134831460674,67.90123456790124,19,True,543,178,False
PNC,62.903225806451616,80.05698005698007,19,True,939,310,False
ILS,62.866449511400646,68.82183908045977,20,True,930,307,False
VTH,62.82894736842105,75.9825327510917,19,True,918,304,False
XPH,62.745098039215684,82.97258297258297,19,True,926,306,False
PSI,62.70096463022507,63.82978723404255,20,True,942,311,False
HIG,62.70096463022507,70.21276595744682,21,True,942,311,False
VDP,62.70096463022507,72.76595744680851,19,True,942,311,False
DMC,62.70096463022507,63.82978723404255,19,True,942,311,False
POS,62.70096463022507,67.0921985815603,19,True,942,311,False
TMP,62.70096463022507,65.1063829787234,19,True,942,311,False
NED,62.70096463022507,66.38297872340425,19,True,942,311,False
CLC,62.70096463022507,64.68085106382979,20,True,942,311,False
HEJ,62.70096463022507,65.1063829787234,19,True,942,311,False
TCR,62.70096463022507,66.09929078014184,19,True,942,311,False
VCP,62.70096463022507,73.04964539007092,20,True,942,311,False
VTA,62.58064516129033,76.06837606837607,19,True,939,310,False
DMN,62.55924170616114,77.70833333333333,19,True,642,211,False
VNP,62.37942122186495,67.23404255319149,19,True,942,311,False
PLP,62.37942122186495,59.148936170212764,19,True,942,311,False
HCC,62.37942122186495,74.18439716312056,19,True,942,311,False
SWC,62.37942122186495,66.24113475177306,19,True,942,311,False
IFS,62.37942122186495,75.46099290780143,19,True,942,311,False
DHT,62.37942122186495,61.41843971631206,19,True,942,311,False
QBS,62.37942122186495,58.01418439716311,19,True,942,311,False
HMS,62.25806451612903,61.965811965811966,20,True,937,310,False
BHI,62.22222222222222,73.42995169082126,19,True,277,90,False
TSB,62.13592233009708,70.67238912732475,19,True,935,309,False
LBE,62.096774193548384,88.94830659536542,19,True,751,248,False
VSE,62.057877813504824,70.21276595744682,19,True,942,311,False
CMG,62.057877813504824,57.872340425531924,19,True,942,311,False
NDN,62.057877813504824,63.40425531914894,19,True,942,311,False
ALV,62.057877813504824,67.80141843971631,19,True,942,311,False
AGG,62.057877813504824,67.94326241134753,19,True,942,311,False
BHN,62.057877813504824,69.07801418439718,19,True,942,311,False
HAX,62.057877813504824,57.446808510638306,19,True,942,311,False
APG,62.057877813504824,53.191489361702125,20,True,942,311,False
TTL,62.057877813504824,70.92198581560284,19,True,942,311,False
ADG,62.057877813504824,62.4113475177305,21,True,942,311,False
TNI,62.057877813504824,58.01418439716311,19,True,942,311,False
PTI,62.057877813504824,67.65957446808511,19,True,941,311,False
VCM,62.01298701298701,80.17241379310346,19,True,931,308,False
DAN,62.01117318435754,84.06862745098039,20,True,546,179,False
AAT,61.82432432432432,61.01190476190476,19,True,896,296,False
TNH,61.81229773462783,60.22889842632332,19,True,933,309,False
VHH,61.79245283018868,78.125,20,True,642,212,False
CSI,61.76470588235294,62.04906204906205,19,True,924,306,False
TEG,61.7363344051447,60.99290780141844,20,True,942,311,False
LBM,61.7363344051447,62.269503546099294,21,True,942,311,False
SCL,61.7363344051447,61.41843971631206,19,True,942,311,False
SRC,61.7363344051447,64.39716312056738,19,True,942,311,False
NVB,61.7363344051447,67.09219858156028,19,True,942,311,False
HDA,61.7363344051447,70.92198581560284,20,True,942,311,False
VHD,61.7363344051447,64.822695035461,19,True,942,311,False
HUB,61.7363344051447,60.56737588652482,19,True,942,311,False
C32,61.7363344051447,62.836879432624116,19,True,942,311,False
LLM,61.7363344051447,71.77304964539006,19,True,942,311,False
HIO,61.65413533834586,67.98679867986799,20,True,406,133,False
ACG,61.62361623616236,66.5040650406504,19,True,820,271,False
CCT,61.53846153846154,88.53503184713377,19,True,631,208,False
L40,61.48867313915858,84.9002849002849,19,True,936,309,False
BKG,61.48867313915858,59.97150997150996,19,True,936,309,False
AGM,61.48409893992933,61.6822429906542,19,True,856,283,False
SBG,61.417322834645674,61.855670103092784,19,True,390,127,False
CRC,61.41479099678456,62.12765957446808,19,True,942,311,False
HCD,61.41479099678456,54.46808510638298,19,True,942,311,False
TSC,61.41479099678456,62.269503546099294,19,True,942,311,False
TVN,61.41479099678456,66.09929078014184,19,True,942,311,False
EVE,61.41479099678456,61.13475177304964,19,True,942,311,False
BTP,61.41479099678456,65.81560283687942,19,True,942,311,False
SNZ,61.41479099678456,63.12056737588653,19,True,942,311,False
NNG,61.41479099678456,66.9503546099291,15,False,942,311,False
TCL,61.41479099678456,58.15602836879433,19,True,942,311,False
TDP,61.41479099678456,67.80141843971631,19,True,942,311,False
SVG,61.386138613861384,70.59679767103347,19,True,918,303,False
TV6,61.19402985074627,79.82456140350878,20,True,609,201,False
UPH,61.1764705882353,87.56476683937824,20,True,773,255,False
POM,61.09324758842444,58.865248226950364,19,True,942,311,False
PGB,61.09324758842444,61.53846153846154,19,True,939,311,False
TV1,61.09324758842444,66.09929078014184,19,True,942,311,False
LHC,61.09324758842444,68.65248226950355,19,True,942,311,False
GLT,61.09324758842444,80.56737588652481,19,True,942,311,False
CMD,61.09324758842444,72.7659574468085,19,True,941,311,False
DRH,61.09324758842444,55.74468085106383,19,True,942,311,False
ACL,61.09324758842444,61.13475177304964,21,True,942,311,False
VGR,60.983606557377044,74.6376811594203,19,True,923,305,False
HGM,60.9271523178808,84.35672514619883,19,True,913,302,False
BGE,60.86956521739131,67.5925925925926,19,True,146,46,False
MVN,60.85526315789473,65.94202898550724,19,True,920,304,False
GMC,60.77170418006431,63.82978723404255,19,True,942,311,False
HVA,60.77170418006431,66.09929078014184,20,True,942,311,False
LAF,60.77170418006431,71.63120567375886,19,True,942,311,False
PHC,60.77170418006431,57.87234042553191,20,True,942,311,False
DVN,60.77170418006431,62.6950354609929,19,True,942,311,False
DBD,60.77170418006431,63.262411347517734,19,True,942,311,False
TYA,60.77170418006431,65.81560283687942,21,True,942,311,False
PLO,60.65573770491803,90.990990990991,19,True,740,244,False
TD6,60.60606060606061,85.8974358974359,19,True,105,33,False
TT6,60.46511627906976,70.70707070707071,19,True,266,86,False
MGR,60.451977401129945,78.1094527363184,19,True,539,177,False
ABI,60.45016077170418,62.4113475177305,20,True,942,311,False
AAS,60.45016077170418,62.127659574468076,20,True,942,311,False
MCP,60.45016077170418,74.60992907801418,19,True,942,311,False
RTB,60.45016077170418,66.9503546099291,19,True,942,311,False
DXP,60.45016077170418,61.843971631205676,19,True,942,311,False
ICN,60.45016077170418,62.269503546099294,19,True,942,311,False
PGD,60.45016077170418,62.269503546099294,20,True,942,311,False
DSN,60.45016077170418,60.99290780141844,20,True,942,311,False
MVC,60.45016077170418,66.80851063829788,21,True,942,311,False
BVH,60.45016077170418,59.148936170212764,19,True,942,311,False
VDG,60.416666666666664,70.17543859649122,19,True,152,48,False
GTD,60.3448275862069,81.62878787878788,19,True,705,232,False
ABB,60.322580645161295,71.22507122507122,20,True,938,310,False
MGC,60.322580645161295,71.36752136752136,19,True,936,310,False
SGC,60.278745644599304,79.62962962962963,19,True,867,287,False
VRG,60.12861736334405,67.37588652482268,20,True,942,311,False
TCW,60.12861736334405,64.822695035461,20,True,942,311,False
STH,60.12861736334405,69.21985815602838,20,True,942,311,False
TDC,60.12861736334405,56.87943262411348,20,True,942,311,False
SCY,60.0,77.66990291262135,19,True,414,135,False
BCA,59.925093632958806,66.006600660066,19,True,810,267,False
GCF,59.893048128342244,67.61229314420804,20,True,567,187,False
LAS,59.80707395498393,57.44680851063829,19,True,942,311,False
SGT,59.80707395498393,62.836879432624116,19,True,942,311,False
APC,59.80707395498393,65.53191489361701,20,True,942,311,False
CAV,59.80707395498393,68.65248226950355,19,True,942,311,False
VNL,59.80707395498393,64.25531914893618,20,True,942,311,False
BMC,59.80707395498393,59.57446808510638,20,True,942,311,False
CLL,59.80707395498393,58.15602836879433,20,True,942,311,False
SAS,59.80707395498393,66.66666666666666,19,True,942,311,False
CET,59.80707395498393,69.9290780141844,20,True,942,311,False
BVN,59.79381443298969,76.96969696969697,21,True,881,291,False
GE2,59.55056179775281,75.0,15,False,273,89,False
SMB,59.4855305466238,68.22695035460993,19,True,942,311,False
WCS,59.4855305466238,70.35460992907801,19,True,942,311,False
MTA,59.4855305466238,71.63120567375887,20,True,942,311,False
MVB,59.4855305466238,75.60283687943262,19,True,942,311,False
CNG,59.4855305466238,56.02836879432624,19,True,942,311,False
PAN,59.4855305466238,55.60283687943263,19,True,942,311,False
DAG,59.4855305466238,57.44680851063829,19,True,942,311,False
VPH,59.4855305466238,58.156028368794324,19,True,942,311,False
KCB,59.4855305466238,68.65248226950355,20,True,942,311,False
IPA,59.4855305466238,61.843971631205676,19,True,942,311,False
ITD,59.4855305466238,58.01418439716311,20,True,942,311,False
DHA,59.4855305466238,55.74468085106382,20,True,942,311,False
CT6,59.46843853820598,80.91042584434655,19,True,909,301,False
RBC,59.375,76.5840220385675,19,True,486,160,False
THM,59.30232558139535,70.20202020202021,20,True,266,86,False
QNT,59.217877094972074,82.46913580246913,21,True,543,179,False
TLI,59.19732441471572,77.5811209439528,20,True,904,299,False
PDB,59.163987138263664,68.36879432624113,19,True,942,311,False
VC7,59.163987138263664,66.9503546099291,19,True,942,311,False
HTI,59.163987138263664,67.5177304964539,21,True,942,311,False
DC4,59.163987138263664,59.29078014184397,19,True,942,311,False
PMC,59.163987138263664,68.65248226950355,19,True,942,311,False
FCM,59.163987138263664,62.69503546099291,19,True,942,311,False
VFG,59.163987138263664,64.68085106382979,20,True,942,311,False
VRC,59.163987138263664,60.14184397163122,19,True,942,311,False
TFC,59.163987138263664,74.04255319148936,19,True,942,311,False
VAB,59.12408759124088,68.92109500805152,20,True,829,274,False
SZB,58.842443729903536,60.992907801418426,19,True,942,311,False
OIL,58.842443729903536,63.40425531914894,20,True,942,311,False
HLD,58.842443729903536,62.4113475177305,19,True,942,311,False
LDG,58.842443729903536,59.00709219858157,19,True,942,311,False
TNT,58.842443729903536,60.851063829787236,19,True,942,311,False
MHC,58.842443729903536,58.01418439716311,21,True,942,311,False
NBB,58.842443729903536,58.439716312056746,20,True,942,311,False
IJC,58.842443729903536,54.8936170212766,19,True,942,311,False
THD,58.842443729903536,53.191489361702125,19,True,942,311,False
LAI,58.82352941176471,72.87157287157285,21,True,927,306,False
NCG,58.778625954198475,67.33333333333333,19,True,402,131,False
HTL,58.520900321543415,64.822695035461,20,True,942,311,False
TMB,58.520900321543415,60.0,20,True,942,311,False
TIP,58.520900321543415,57.02127659574469,19,True,942,311,False
HHP,58.520900321543415,61.418439716312044,19,True,942,311,False
HTG,58.520900321543415,56.02836879432624,20,True,942,311,False
DHG,58.520900321543415,60.42553191489362,19,True,942,311,False
TTN,58.520900321543415,65.67375886524822,20,True,942,311,False
TCI,58.520900321543415,61.702127659574465,19,True,942,311,False
DRI,58.520900321543415,62.5531914893617,20,True,942,311,False
ST8,58.520900321543415,62.97872340425531,20,True,942,311,False
HNG,58.520900321543415,57.58865248226951,20,True,942,311,False
ROS,58.520900321543415,64.68085106382978,15,False,942,311,False
RDP,58.520900321543415,63.26241134751774,19,True,942,311,False
VCA,58.520900321543415,65.2482269503546,20,True,942,311,False
LIC,58.520900321543415,64.68085106382978,19,True,942,311,False
CDN,58.19935691318327,68.65248226950355,19,True,942,311,False
VCS,58.19935691318327,59.00709219858157,19,True,942,311,False
BRC,58.19935691318327,61.98581560283688,20,True,942,311,False
BMS,58.19935691318327,62.97872340425532,19,True,942,311,False
NT2,58.19935691318327,60.141843971631204,19,True,942,311,False
JVC,58.19935691318327,58.86524822695035,20,True,942,311,False
BMI,58.19935691318327,57.44680851063829,22,True,942,311,False
LCG,58.19935691318327,56.87943262411347,19,True,942,311,False
TIN,58.15899581589959,67.95580110497238,19,True,724,239,False
BCR,58.139534883720934,76.76767676767676,19,True,264,86,False
SVD,58.08580858085809,63.30409356725147,20,True,915,303,False
GDA,58.04195804195804,62.65432098765432,19,True,435,143,False
BAF,57.936507936507944,55.6140350877193,20,True,763,252,False
EMC,57.91245791245792,81.33333333333333,18,False,900,297,False
VCR,57.87781350482315,64.68085106382978,19,True,942,311,False
SBT,57.87781350482315,57.58865248226951,20,True,942,311,False
CHP,57.87781350482315,58.43971631205673,19,True,942,311,False
ADP,57.87781350482315,68.08510638297872,19,True,942,311,False
VGT,57.87781350482315,62.4113475177305,19,True,942,311,False
HSL,57.87781350482315,62.269503546099294,20,True,942,311,False
HUT,57.87781350482315,60.56737588652482,19,True,942,311,False
HRC,57.87781350482315,80.1418439716312,19,True,942,311,False
TC6,57.87781350482315,63.40425531914894,19,True,942,311,False
L14,57.87781350482315,58.29787234042553,20,True,942,311,False
ODE,57.72357723577236,59.31899641577062,19,True,744,246,False
ATS,57.564575645756456,92.35772357723576,19,True,822,271,False
VMD,57.556270096463024,63.82978723404255,19,True,942,311,False
HDG,57.556270096463024,53.191489361702125,20,True,942,311,False
LSS,57.556270096463024,54.8936170212766,19,True,942,311,False
IDV,57.556270096463024,62.836879432624116,19,True,942,311,False
MSR,57.556270096463024,63.68794326241135,20,True,942,311,False
VPG,57.556270096463024,57.16312056737589,19,True,942,311,False
MPC,57.556270096463024,63.68794326241135,20,True,942,311,False
HID,57.556270096463024,58.43971631205673,20,True,942,311,False
HII,57.556270096463024,56.73758865248227,19,True,942,311,False
BVB,57.556270096463024,64.82269503546098,20,True,942,311,False
ICT,57.556270096463024,63.829787234042556,19,True,942,311,False
TDG,57.556270096463024,60.56737588652482,19,True,942,311,False
BCE,57.556270096463024,56.59574468085107,19,True,942,311,False
KHG,57.45454545454546,53.52564102564102,19,True,834,275,False
PSH,57.34767025089605,56.872037914691944,19,True,846,279,False
ECO,57.333333333333336,54.97076023391813,19,True,231,75,False
HAR,57.234726688102896,58.29787234042553,20,True,942,311,False
CTP,57.234726688102896,64.9645390070922,21,True,942,311,False
FIT,57.234726688102896,56.87943262411347,19,True,942,311,False
SHP,57.234726688102896,60.56737588652482,19,True,942,311,False
KDH,57.234726688102896,53.90070921985816,19,True,942,311,False
DXG,57.234726688102896,54.184397163120565,20,True,942,311,False
VTK,57.234726688102896,61.13475177304964,19,True,942,311,False
PGT,57.234726688102896,68.22695035460994,19,True,942,311,False
NFC,57.14285714285714,87.38738738738738,19,True,890,294,False
SJS,56.91318327974276,63.40425531914894,19,True,942,311,False
APF,56.91318327974276,60.0,20,True,942,311,False
VOS,56.91318327974276,57.446808510638306,19,True,942,311,False
SCS,56.91318327974276,59.148936170212764,19,True,942,311,False
AGR,56.91318327974276,54.184397163120565,20,True,942,311,False
DP3,56.91318327974276,62.269503546099294,20,True,942,311,False
SGP,56.91318327974276,59.148936170212764,21,True,942,311,False
NHH,56.91318327974276,59.85815602836879,20,True,942,311,False
VEC,56.91318327974276,69.36170212765957,20,True,942,311,False
QNS,56.91318327974276,55.60283687943263,19,True,942,311,False
HVN,56.91318327974276,59.29078014184398,19,True,942,311,False
TCM,56.91318327974276,62.97872340425531,19,True,942,311,False
BKC,56.91318327974276,77.73049645390073,19,True,941,311,False
GEX,56.91318327974276,49.64539007092199,20,True,942,311,False
BWE,56.91318327974276,60.42553191489362,19,True,942,311,False
KLB,56.91318327974276,67.09219858156028,19,True,942,311,False
DTL,56.67752442996743,66.52298850574712,19,True,928,307,False
SZL,56.59163987138264,66.24113475177306,19,True,942,311,False
DVP,56.59163987138264,57.44680851063829,19,True,942,311,False
DLG,56.59163987138264,58.01418439716311,21,True,942,311,False
HVT,56.59163987138264,60.141843971631204,19,True,942,311,False
HBC,56.59163987138264,58.01418439716311,19,True,942,311,False
CSV,56.59163987138264,55.17730496453902,19,True,942,311,False
HAH,56.27009646302251,52.76595744680851,19,True,942,311,False
HSG,56.27009646302251,51.48936170212765,20,True,942,311,False
GKM,56.27009646302251,59.57446808510638,20,True,942,311,False
TCB,56.27009646302251,56.31205673758867,20,True,942,311,False
VNC,56.12903225806451,77.4928774928775,21,True,939,310,False
VVS,56.12244897959183,83.89261744966444,19,True,596,196,False
NO1,56.02094240837696,59.02777777777778,20,True,579,191,False
EVF,55.948553054662376,58.439716312056746,19,True,942,311,False
LGL,55.948553054662376,59.8581560283688,19,True,942,311,False
PVI,55.948553054662376,60.851063829787236,20,True,942,311,False
KSB,55.948553054662376,51.48936170212765,19,True,942,311,False
DPR,55.948553054662376,55.88652482269504,20,True,942,311,False
AAA,55.948553054662376,54.326241134751776,19,True,942,311,False
NVL,55.948553054662376,55.88652482269504,19,True,942,311,False
PVB,55.948553054662376,60.425531914893625,19,True,942,311,False
PXL,55.948553054662376,61.702127659574465,20,True,942,311,False
SAM,55.948553054662376,61.27659574468085,19,True,942,311,False
PDN,55.948553054662376,70.92198581560284,19,True,942,311,False
SSH,55.77689243027888,60.670194003527335,19,True,759,251,False
LSG,55.75221238938053,61.20857699805068,20,True,684,226,False
VTZ,55.73122529644269,65.27777777777779,19,True,768,253,False
VNM,55.62700964630225,59.29078014184398,19,True,942,311,False
BIC,55.62700964630225,59.00709219858156,20,True,942,311,False
PTL,55.62700964630225,61.13475177304966,20,True,942,311,False
DCL,55.62700964630225,66.9503546099291,21,True,942,311,False
DCM,55.62700964630225,55.74468085106383,19,True,942,311,False
PLC,55.62700964630225,56.595744680851055,20,True,942,311,False
IDI,55.62700964630225,52.34042553191489,19,True,942,311,False
L18,55.62700964630225,58.86524822695035,20,True,942,311,False
AST,55.62700964630225,61.98581560283688,20,True,942,311,False
VIP,55.62700964630225,59.00709219858157,19,True,942,311,False
MIC,55.62700964630225,73.47517730496455,19,True,942,311,False
HKT,55.62700964630225,78.06267806267805,19,True,939,311,False
SCR,55.62700964630225,47.80141843971631,20,True,942,311,False
OGC,55.62700964630225,62.269503546099294,19,True,942,311,False
ILB,55.62700964630225,66.66666666666666,19,True,942,311,False
VGI,55.62700964630225,57.58865248226951,19,True,942,311,False
NEM,55.55555555555556,85.71428571428571,20,True,87,27,False
TAL,55.46218487394958,56.41025641025642,20,True,364,119,False
QCG,55.30546623794213,61.98581560283688,19,True,942,311,False
PVP,55.30546623794213,60.141843971631204,19,True,942,311,False
CSM,55.30546623794213,66.66666666666666,20,True,942,311,False
HMC,55.30546623794213,61.41843971631206,19,True,942,311,False
HAG,55.30546623794213,55.88652482269504,19,True,942,311,False
UIC,55.30546623794213,68.22695035460993,19,True,942,311,False
TTA,55.30546623794213,59.148936170212764,19,True,942,311,False
TLH,55.30546623794213,56.595744680851055,19,True,942,311,False
MFS,55.30546623794213,66.09929078014184,19,True,942,311,False
CDC,55.30546623794213,66.09929078014184,19,True,942,311,False
PGN,55.30546623794213,69.64539007092199,19,True,942,311,False
OCB,55.08196721311476,55.94202898550725,19,True,921,305,False
TRC,54.983922829581985,61.41843971631206,19,True,942,311,False
KOS,54.983922829581985,59.85815602836879,20,True,942,311,False
PSD,54.983922829581985,62.97872340425532,19,True,942,311,False
NTP,54.983922829581985,60.425531914893625,19,True,942,311,False
RAL,54.983922829581985,58.58156028368794,19,True,942,311,False
PVC,54.983922829581985,60.141843971631204,19,True,942,311,False
TVS,54.983922829581985,60.851063829787236,19,True,942,311,False
VCB,54.983922829581985,57.16312056737589,19,True,942,311,False
MWG,54.983922829581985,51.63120567375886,19,True,942,311,False
ANV,54.983922829581985,52.76595744680851,19,True,942,311,False
HHV,54.983922829581985,56.73758865248226,19,True,942,311,False
MSB,54.983922829581985,53.758865248226954,19,True,940,311,False
HHS,54.983922829581985,55.17730496453901,21,True,942,311,False
BMP,54.983922829581985,56.17021276595745,20,True,942,311,False
HVH,54.662379421221864,58.865248226950364,19,True,942,311,False
HQC,54.662379421221864,55.74468085106382,20,True,942,311,False
FCN,54.662379421221864,57.02127659574469,19,True,942,311,False
