feature_name,mean_mutual_information,mean_model_importance,mean_permutation_importance,mean_combined_score,score_std,selection_hit_rate,folds_selected,regime_mean_abs_ic,regime_max_abs_ic,regime_bucket_count,early_score,late_score,decay_ratio,freshness_label,regime_behavior,evidence_score,task_name
rolling_beta_market_60,0.025557101148983463,0.007471689450704922,0.0,0.6135658914728682,0.023908595132685628,0.0,0.0,0.104129973545816,0.26798924537132696,5,0.6322674418604651,0.6042151162790698,0.9556321823966093,weak,robust,0.6601744186046512,directional_classification
close_std_20,0.020851270659180354,0.008258321064840137,0.0,0.6088178294573643,0.022295456702654735,0.0,0.0,0.09394623084263301,0.27348355020416976,5,0.5875,0.6194767441860465,1.0544284989474348,weak,robust,0.6392441860465117,directional_classification
rolling_volatility_20,0.040885303034180996,0.005880354556075773,0.0,0.6054263565891472,0.027358548478844807,0.0,0.0,0.09809872674631033,0.26770029350949387,5,0.6261627906976744,0.5950581395348837,0.950324975269676,weak,robust,0.6409883720930232,directional_classification
rsi_14,0.052678241789252254,0.005306215255919522,0.0,0.6054263565891472,0.04461080772880004,0.0,0.0,0.1604542165822041,0.3255818366312745,5,0.5549418604651163,0.6306686046511627,1.1364588769463495,weak,robust,0.6671511627906976,directional_classification
sector_member_count,0.010325807948551017,0.016315982331048414,0.0,0.6054263565891472,0.0469495493661649,0.0,0.0,0.11099026377850124,0.21940123960440105,5,0.6424418604651162,0.5869186046511627,0.9135746592114495,weak,robust,0.6165697674418605,directional_classification
close_mean_10,0.033133712989810306,0.006577304404777801,0.0,0.6047480620155038,0.05425569225822602,0.0,0.0,0.08753041786978484,0.31069639767656554,5,0.6302325581395348,0.5920058139534883,0.9393450169597108,weak,robust,0.5511627906976745,directional_classification
rolling_min_20,0.1133378482960729,0.00443660891168539,0.0,0.6020348837209303,0.0547152951268845,0.0,0.0,0.08050600902436182,0.25623252729415325,5,0.5895348837209302,0.6082848837209303,1.0318047319776094,weak,robust,0.525,directional_classification
net_advancers,0.129533068194988,0.0040388540723052995,0.0,0.591860465116279,0.05985760889266477,0.0,0.0,0.08861143556575489,0.30014322661182224,5,0.6607558139534884,0.5574127906976745,0.8435987668711045,weak,robust,0.538953488372093,directional_classification
s_ret_5d,0.042516282357771384,0.005393903498046848,0.0,0.5911821705426356,0.09366256213311604,0.0,0.0,0.12839064326782565,0.326738470022801,5,0.693313953488372,0.5401162790697674,0.7790356382893575,weak,robust,0.5572674418604652,directional_classification
momentum_20,0.020465106848665798,0.007756861753659795,0.0,0.5898255813953488,0.045116241608711354,0.0,0.0,0.16178442342110047,0.41722679826598447,5,0.6180232558139535,0.5757267441860465,0.931561616554764,weak,robust,0.6505813953488373,directional_classification
unchanged,0.08035929966801965,0.0044201527959882156,0.0,0.5877906976744186,0.09727388808064363,0.0,0.0,0.09370128465577109,0.1878979788191633,5,0.6709302325581395,0.5462209302325581,0.8141247821487915,weak,robust,0.5005813953488373,directional_classification
market_breadth,0.1652683402131594,0.0029095785504997754,0.0,0.5796511627906976,0.10460795296576873,0.0,0.0,0.08682793621564013,0.2937598430767122,5,0.5386627906976744,0.6001453488372093,1.1141392316067789,weak,robust,0.4752906976744186,directional_classification
rolling_max_60,0.0750638493791597,0.004404185457051005,0.0,0.5796511627906976,0.07077100408309295,0.0,0.0,0.07161762147387248,0.23260331540784593,5,0.6343023255813953,0.5523255813953487,0.8707607685630535,weak,robust,0.4704941860465116,directional_classification
rolling_volatility_10,0.02239551951305104,0.007546623281098699,0.0,0.5776162790697674,0.08374515153502718,0.0,0.0,0.11504529868958852,0.3540465949144459,5,0.6729651162790697,0.5299418604651163,0.787473000989673,weak,robust,0.5393895348837208,directional_classification
volume_max_60,0.06062109654880884,0.004337436496828199,0.0,0.5776162790697674,0.006704978252715522,0.0,0.0,0.08971900775964312,0.23131650142639135,5,0.5712209302325582,0.5808139534883721,1.0167938913497347,weak,robust,0.6187499999999999,directional_classification
close_return_20d,0.012030045975701897,0.008973939794448094,0.0,0.5755813953488372,0.03854019731508904,0.0,0.0,0.17448605247520324,0.3767854619809067,5,0.6200581395348838,0.5533430232558139,0.892405061851911,weak,robust,0.6475290697674418,directional_classification
rolling_max_5,0.1225106146437173,0.0038483088095268366,0.0,0.5755813953488372,0.06647830621641916,0.0,0.0,0.09804952341797454,0.29377837885050817,5,0.5020348837209302,0.6123546511627906,1.2197452205003338,weak,robust,0.5289244186046511,directional_classification
turnover_ma_20,0.03323966438280168,0.005559238467107923,0.0,0.5721899224806201,0.03692013059167151,0.0,0.0,0.11110974779024478,0.2415892292277033,5,0.613953488372093,0.5513081395348837,0.8979640136889223,weak,robust,0.6017441860465117,directional_classification
rolling_corr_market_60,0.018087862209717365,0.008183170856824865,0.0,0.5715116279069767,0.10570488564957296,0.0,0.0,0.07849944300494577,0.2872398905964884,5,0.6444767441860465,0.5350290697674418,0.8301759121083423,weak,robust,0.43517441860465117,directional_classification
volume_std_60,0.09218483516592164,0.0037780728467735982,0.0,0.5654069767441859,0.0555202117758035,0.0,0.0,0.0862891254861614,0.23429685716727602,5,0.6037790697674419,0.546220930232558,0.9046701959017497,weak,robust,0.5031976744186046,directional_classification
advance_decline_ratio,0.16253863558115356,0.0026269960111005423,0.0,0.5640503875968993,0.050564964363246874,0.0,0.0,0.08682793621564013,0.2937598430767122,5,0.5895348837209302,0.5513081395348838,0.9351577893407582,weak,robust,0.5136627906976744,directional_classification
atr_proxy_10,0.01895695908604426,0.006673044574190951,0.0,0.5640503875968993,0.02621012084041355,0.0,0.0,0.10191356696772545,0.2899203109980611,5,0.5875,0.5523255813953488,0.9401286475833535,weak,robust,0.6013081395348836,directional_classification
roc_60,0.025273809217422134,0.005815959574247516,0.0,0.5633720930232559,0.05062731810021691,0.0,0.0,0.15446756487280874,0.3774203286708233,5,0.5752906976744186,0.5574127906976744,0.9689236971535635,weak,robust,0.5956395348837209,directional_classification
volume_min_5,0.15562321489751962,0.0029032161808501787,0.0,0.5593023255813954,0.05563728701930556,0.0,0.0,0.0980684092545346,0.2359817131086647,5,0.6098837209302326,0.5340116279069766,0.8755958040933985,weak,robust,0.5267441860465116,directional_classification
rolling_corr_market_20,0.012045975715786028,0.00753439247406391,0.0,0.5579457364341085,0.01455908837336894,0.0,0.0,0.11459455916089802,0.3455644859168967,5,0.5468023255813953,0.5635174418604652,1.030568844473601,weak,robust,0.6200581395348836,directional_classification
sector_return_20d,0.06316284639093565,0.0038271648341114107,0.0,0.5579457364341085,0.054505878552933346,0.0,0.0,0.09709846074490794,0.22589326322564018,5,0.6159883720930233,0.5289244186046511,0.8586597437688581,weak,robust,0.5197674418604651,directional_classification
volume_max_20,0.13494589897495515,0.0033083864535783155,0.0,0.5579457364341085,0.08485501133900103,0.0,0.0,0.09526742735889893,0.23452100069122878,5,0.5630813953488372,0.5553779069767442,0.9863190483257939,weak,robust,0.47703488372093017,directional_classification
rsi_14_lag_2,0.035122367594459414,0.0050420600397243324,0.0,0.5552325581395349,0.08233828817322424,0.0,0.0,0.14723700635302378,0.25275471801415283,5,0.5834302325581395,0.5411337209302325,0.9275037353310349,weak,robust,0.534593023255814,directional_classification
close_lag_3,0.03252464300119976,0.00514010210147666,0.0,0.5491279069767442,0.0502049275321926,0.0,0.0,0.09014661443024993,0.27972653904066114,5,0.5325581395348837,0.5574127906976745,1.0466703037114926,weak,robust,0.5066860465116279,directional_classification
close_mean_5,0.03814635363113069,0.00479075567862862,0.0,0.5484496124031008,0.08999069143416445,0.0,0.0,0.09851232497770517,0.2926811462723804,5,0.47965116279069764,0.5828488372093024,1.2151515126181085,weak,robust,0.4718023255813953,directional_classification
market_regime_persistence_days,0.018627138736686533,0.005796519590513778,0.0,0.538953488372093,0.03132663669429789,0.0,0.0,0.13037190264520238,0.321135824817845,5,0.5671511627906977,0.5248546511627907,0.9254228584400541,weak,robust,0.5982558139534884,directional_classification
close_lag_5,0.03290036175138448,0.004604717238199705,0.0,0.5355620155038759,0.029391149826430863,0.0,0.0,0.08166168622308681,0.2842297398008936,5,0.5244186046511627,0.5411337209302325,1.0318736122230348,weak,robust,0.5188953488372093,directional_classification
close_return_5d,0.013428885110067382,0.00642231102123995,0.0,0.5342054263565891,0.05248226970602155,0.0,0.0,0.09104064245398809,0.24649897879458935,5,0.5406976744186046,0.5309593023255814,0.981989245495676,weak,robust,0.49098837209302326,directional_classification
momentum_5,0.004736362877770424,0.00994045053273893,0.0,0.5335271317829458,0.03156491318483751,0.0,0.0,0.07285278074119908,0.24938998053112935,5,0.5386627906976744,0.5309593023255814,0.9856988648727448,weak,robust,0.4909883720930232,directional_classification
close_return_10d,0.015600536028102999,0.006343002400937689,0.0,0.5314922480620154,0.08028432635021956,0.0,0.0,0.16479219468851064,0.3657150714467083,5,0.622093023255814,0.48619186046511625,0.7815420548184557,weak,robust,0.5263081395348838,directional_classification
dist_ma_20,0.007429641078307163,0.007621096914612715,0.0,0.5314922480620154,0.017745261684203213,0.0,0.0,0.1954505350712991,0.32012415566534597,5,0.5488372093023256,0.5228197674418604,0.9525953372473898,weak,robust,0.6344476744186047,directional_classification
close_lag_2,0.031285402559356745,0.004638963259375889,0.0,0.5308139534883721,0.049992393959069285,0.0,0.0,0.09498558547512213,0.2932463589658472,5,0.4857558139534883,0.553343023255814,1.1391382382294222,weak,robust,0.49709302325581395,directional_classification
rsi_14_lag_5,0.03770522999168061,0.004133392302876993,0.0,0.5281007751937984,0.052369436832830726,0.0,0.0,0.12235182842485565,0.23964503346985028,5,0.5854651162790697,0.4994186046511628,0.8530287969541118,weak,robust,0.5302325581395348,directional_classification
sector_dispersion,0.02381859761187795,0.005056706452982587,0.0,0.5267441860465115,0.09791334633757634,0.0,0.0,0.06490507354556643,0.2267789555704237,5,0.5732558139534883,0.5034883720930232,0.8782961445125057,weak,robust,0.3697674418604652,directional_classification
relative_strength_sector_60,0.00023769162156243398,0.017755255206608107,0.0,0.5226744186046511,0.024482112182736014,0.0,0.0,0.11671723776796271,0.2685329838410158,5,0.5508720930232558,0.5085755813953488,0.9232189956855549,weak,robust,0.5755813953488372,directional_classification
rsi_14_lag_1,0.045046317511613886,0.0034577252805847313,0.0,0.5125,0.0681523323167764,0.0,0.0,0.1410778559209828,0.2809102939736757,5,0.4491279069767442,0.5441860465116278,1.211650482739108,weak,robust,0.5119186046511628,directional_classification
bb_width,0.01420420519521004,0.005627618274091482,0.0,0.5111434108527132,0.048923937848559425,0.0,0.0,0.134020458442566,0.32224418318630854,5,0.526453488372093,0.5034883720930232,0.9563776900662952,weak,robust,0.5372093023255814,directional_classification
rsi_14_lag_3,0.038481679597396644,0.003990156156722879,0.0,0.5091085271317829,0.12740928985280803,0.0,0.0,0.12316808074839652,0.2648156277949112,5,0.6546511627906977,0.43633720930232556,0.6665186490706819,weak,robust,0.45305232558139535,directional_classification
volume_std_20,0.0578928772921193,0.0028798246066954482,0.0,0.5091085271317829,0.01367927423942244,0.0,0.0,0.08659732429288172,0.22700448510684873,5,0.5223837209302326,0.5024709302325581,0.9618809107908345,weak,robust,0.5236918604651163,directional_classification
volume_min_20,0.08546273829899557,0.002329660718677108,0.0,0.49825581395348834,0.03808472380270309,0.0,0.0,0.11694238071699009,0.2482064412312427,5,0.47151162790697665,0.5116279069767442,1.0850801456641952,weak,robust,0.5398255813953489,directional_classification
adx_14,0.005213467770105673,0.007511363898518715,0.0,0.49689922480620147,0.07776167318697516,0.0,0.0,0.17407052315194305,0.28620371532994504,5,0.4491279069767442,0.5207848837209301,1.1595469229845683,weak,robust,0.5040697674418604,directional_classification
volume_ma_10,0.019116661840328675,0.0044574990449628244,0.0,0.48808139534883715,0.00692202377894806,0.0,0.0,0.09879154585737072,0.2504106470427363,5,0.4959302325581395,0.484156976744186,0.9762602559447038,weak,robust,0.5563953488372093,directional_classification
close_return_3d,0.007672940793321666,0.006677374724230898,0.0,0.48401162790697666,0.1017703454742866,0.0,0.0,0.0873281791970364,0.322707212023931,5,0.37180232558139537,0.5401162790697673,1.4526974159520878,weak,robust,0.38720930232558143,directional_classification
close_to_sma_200,0.012052325870104408,0.0053542156927713054,0.0,0.4799418604651163,0.03875448123916537,0.0,0.0,0.13941356880263114,0.349784380239263,5,0.438953488372093,0.5004360465116279,1.1400662225683258,weak,robust,0.5450581395348837,directional_classification
close_std_10,0.012033570627709636,0.005246530744413724,0.0,0.47926356589147284,0.029310533949360434,0.0,0.0,0.11174468611136461,0.4028143260667759,5,0.4552325581395349,0.49127906976744184,1.0791826285361503,weak,robust,0.5332848837209302,directional_classification
stoch_k_14,0.020004530245825308,0.00427607842490594,0.0,0.47926356589147284,0.07869553481798347,0.0,0.0,0.1512114077166818,0.32012415566534597,5,0.561046511627907,0.43837209302325575,0.7813471488664071,weak,robust,0.4835755813953488,directional_classification
atr_14,0.017964037999763722,0.004323149193332658,0.0,0.4758720930232558,0.04142518359146767,0.0,0.0,0.08558991598090795,0.17172319873095881,5,0.4938953488372093,0.46686046511627904,0.9452619168618592,weak,robust,0.4478197674418605,directional_classification
atr_proxy_5,0.011419271111013337,0.005368939825370046,0.0,0.4758720930232558,0.10279400249869906,0.0,0.0,0.13711787016414506,0.3980396616622214,5,0.3595930232558139,0.5340116279069766,1.485044458279262,weak,robust,0.44607558139534886,directional_classification
close_return_2d,0.019089120369638096,0.004110945351829483,0.0,0.4684108527131783,0.05942782927226683,0.0,0.0,0.10592356968292868,0.28267101590343324,5,0.4979651162790697,0.4536337209302325,0.9109748960106517,weak,robust,0.449563953488372,directional_classification
range_5,0.010106625384971313,0.005150920525308269,0.0,0.4684108527131783,0.06936252003167935,0.0,0.0,0.13246079183612955,0.3025756975443718,5,0.4470930232558139,0.4790697674418604,1.07152145404029,weak,robust,0.46613372093023253,directional_classification
macd_hist,0.015943210913122268,0.004306831702336752,0.0,0.4636627906976744,0.04931332835760235,0.0,0.0,0.1495660226645488,0.31694411438390213,5,0.4511627906976744,0.4699127906976744,1.0415592760419046,weak,robust,0.5119186046511628,directional_classification
rolling_volatility_5,0.017330134623054105,0.004103738477438488,0.0,0.46298449612403103,0.08677816556039757,0.0,0.0,0.10996643076798009,0.3195977576329155,5,0.5142441860465117,0.4373546511627907,0.8504804958023443,weak,robust,0.41337209302325584,directional_classification
macd_line,0.008318083250247335,0.005431190858328452,0.0,0.46230620155038754,0.09422925245967642,0.0,0.0,0.13043522398125726,0.2597033713179131,5,0.36976744186046506,0.5085755813953488,1.3753930780413897,weak,robust,0.4299418604651163,directional_classification
dist_ma_60,0.004080532983729013,0.006064845173748758,0.0,0.4568798449612403,0.03830412997072421,0.0,0.0,0.13371291968157448,0.3967488398595265,5,0.4470930232558139,0.46177325581395345,1.0328348481450247,weak,robust,0.5136627906976744,directional_classification
rolling_beta_sector_60,0.023368842400416295,0.003277625589042814,0.0,0.45348837209302323,0.056992315148082465,0.0,0.0,0.06984428708401413,0.18034815000414442,5,0.4979651162790698,0.43124999999999997,0.8660245166496645,weak,robust,0.36366279069767443,directional_classification
sector_dispersion_zscore_20,0.040361627712731364,0.002165781667630155,0.0,0.44941860465116273,0.04396748269896426,0.0,0.0,0.07060850013547458,0.17985917165930157,5,0.491860465116279,0.42819767441860457,0.8705673741165768,weak,robust,0.3950581395348838,directional_classification
relative_strength_market_20,0.0006783481500208429,0.007551794733870427,0.0,0.4470445736434108,0.07211885516511131,0.0,0.0,0.14406937392048774,0.3233180083672027,5,0.37383720930232556,0.48364825581395343,1.2937402764770864,weak,robust,0.4517441860465117,directional_classification
relative_strength_market_60,0.0,0.007317960884537111,0.0,0.4433139534883721,0.014628333311715211,0.0,0.0,0.1173501246850263,0.317802447614421,5,0.43284883720930234,0.44854651162790693,1.0362659479081564,weak,robust,0.5302325581395348,directional_classification
relative_strength_sector_20,6.122893130481681e-05,0.007216425835020658,0.0,0.44263565891472867,0.058085064115027035,0.0,0.0,0.1530590486769004,0.3219480168063248,5,0.4572674418604651,0.4353197674418604,0.9520025408296955,weak,robust,0.47354651162790695,directional_classification
rolling_corr_sector_60,0.014986923369456099,0.00371284120094837,0.0,0.43585271317829455,0.03628174060929994,0.0,0.0,0.07823608998264714,0.26646945759039314,5,0.3941860465116279,0.45668604651162786,1.1585545693322803,weak,robust,0.40901162790697676,directional_classification
volume_std_5,0.008325946258499028,0.004598335349043252,0.0,0.43449612403100774,0.016891344350628692,0.0,0.0,0.08928892946907994,0.20757573271016594,5,0.4531976744186046,0.4251453488372093,0.9381013449473582,weak,robust,0.4691860465116279,directional_classification
s_ret,0.03082993950954549,0.002531880538922987,0.0,0.4304263565891473,0.00394678524310396,0.0,0.0,0.08814622904549199,0.27487522081283255,5,0.43284883720930234,0.4292151162790698,0.9916051018058283,weak,robust,0.4805232558139535,directional_classification
volume_min_60,0.04370892329269512,0.0016880316373317072,0.0,0.42974806201550386,0.02155348954308062,0.0,0.0,0.10621403051990577,0.24498931223279616,5,0.42063953488372086,0.4343023255813953,1.0324809927078544,weak,robust,0.49186046511627907,directional_classification
momentum_10,0.01732946304099392,0.003245711661354759,0.0,0.4209302325581395,0.06450017398863839,0.0,0.0,0.1393135495042725,0.3439977721478535,5,0.4165697674418605,0.42311046511627903,1.0157013234514913,weak,robust,0.44040697674418605,directional_classification
rolling_beta_sector_20,0.00929849602742768,0.0040335503020182675,0.0,0.42025193798449606,0.03779107036190707,0.0,0.0,0.09799602584664525,0.38498319190280234,5,0.4470930232558139,0.40683139534883717,0.9099479823600642,weak,robust,0.44651162790697674,directional_classification
trend_regime_strength,0.008437064884463163,0.004410320280025367,0.0,0.41821705426356587,0.04792222653723719,0.0,0.0,0.13533567277586014,0.31235807588017894,5,0.36773255813953487,0.4434593023255814,1.2059288504755767,weak,robust,0.4691860465116279,directional_classification
open_close_spread_pct,0.008064414061157285,0.0040752280104029105,0.0,0.41007751937984493,0.01047049818545744,0.0,0.0,0.09420516280632406,0.18256858669506176,5,0.4104651162790698,0.4098837209302325,0.9985835669722891,weak,robust,0.4731104651162791,directional_classification
dist_ma_5,0.0,0.006419983669892659,0.0,0.4087209302325581,0.056354314068843205,0.0,0.0,0.09742743815299187,0.32457391030469207,5,0.35348837209302325,0.43633720930232556,1.234374996508018,weak,robust,0.3933139534883721,directional_classification
bb_percent_b,0.006562864423402148,0.004683947762781612,0.0,0.40736434108527125,0.09035149971633853,0.0,0.0,0.14240194566732892,0.2711998920719563,5,0.3066860465116279,0.45770348837209296,1.4924170567451043,weak,robust,0.4007267441860465,directional_classification
true_range,0.00807711524410252,0.0040167719408601595,0.0,0.40736434108527125,0.06510870837772925,0.0,0.0,0.11482064260321118,0.3679307322585441,5,0.3901162790697674,0.4159883720930232,1.0663189242413285,weak,robust,0.3998546511627907,directional_classification
volume_ma_20,0.02084728890932186,0.002279180379695904,0.0,0.39447674418604645,0.01963877413262153,0.0,0.0,0.10230533685784615,0.2485287445755292,5,0.37180232558139537,0.40581395348837207,1.09147771403074,weak,robust,0.4691860465116279,directional_classification
vroc_60,0.011296307703216804,0.0029864114173322014,0.0,0.38158914728682164,0.06821450785856975,0.0,0.0,0.08049125579416068,0.16684049784748653,5,0.3636627906976744,0.39055232558139535,1.0739408443690197,weak,robust,0.3200581395348837,directional_classification
amihud_20,0.032493309373874256,0.0007932948537040715,0.0,0.37480620155038763,0.004235948254727615,0.0,0.0,0.12040274702279964,0.23324435964475856,5,0.3718023255813953,0.37630813953488373,1.0121188401237773,weak,robust,0.5049418604651164,directional_classification
close_std_5,0.0100837742184355,0.00306511245488187,0.0,0.36937984496124027,0.06479450536121488,0.0,0.0,0.10600063565567831,0.30793747460153215,5,0.33313953488372094,0.38749999999999996,1.1631762617789472,weak,robust,0.37761627906976747,directional_classification
open_to_close_return_1d,0.010599772637562621,0.002724178271632008,0.0,0.3673449612403101,0.05020099990241681,0.0,0.0,0.09420516280632406,0.18256858669506176,5,0.42267441860465116,0.3396802325581395,0.8036451150175108,weak,robust,0.3802325581395349,directional_classification
rel_to_sector,0.004566846563436533,0.0036507107906535775,0.0,0.3673449612403101,0.05928831153762836,0.0,0.0,0.07444855424783614,0.1639434203922081,5,0.42877906976744184,0.33662790697674416,0.7850847439317344,weak,robust,0.31351744186046515,directional_classification
macd_signal,0.0040717280766023505,0.003734106270418265,0.0,0.36259689922480615,0.07007944608296696,0.0,0.0,0.11519128195687488,0.24891044427664055,5,0.3127906976744186,0.38749999999999996,1.2388475796824945,weak,robust,0.3767441860465116,directional_classification
log_return,0.014610368594527726,0.002156686133476028,0.0,0.35649224806201546,0.02384666101138151,0.0,0.0,0.09607492976698824,0.23165883647477428,5,0.37994186046511624,0.3447674418604651,0.9074215737402217,weak,robust,0.4321220930232558,directional_classification
volume_ma_5,0.005973950158217815,0.0030541830010548734,0.0,0.35310077519379846,0.026977516862764908,0.0,0.0,0.08785695285655451,0.22912162538245665,5,0.38401162790697674,0.3376453488372093,0.879258135484748,weak,robust,0.40552325581395354,directional_classification
volume_ratio_5,0.01783451891942363,0.001568202813425482,0.0,0.352422480620155,0.034484554065296893,0.0,0.0,0.06494037856326691,0.20713301579998,5,0.3921511627906976,0.3325581395348837,0.8480355797500058,weak,robust,0.3462209302325581,directional_classification
open_close_spread,0.0021963368640935212,0.0038714666665619142,0.0,0.35106589147286815,0.0210957868927879,0.0,0.0,0.08505185673125783,0.1682836107757999,5,0.36976744186046506,0.34171511627906975,0.9241352176265526,weak,robust,0.3968023255813954,directional_classification
close_to_close_return_1d,0.011731307450152237,0.0022880665251062003,0.0,0.34970930232558134,0.033841005141523814,0.0,0.0,0.09607492976698824,0.23165883647477428,5,0.3880813953488372,0.3305232558139535,0.8516853910638219,weak,robust,0.40508720930232556,directional_classification
turnover_ma_5,0.0,0.004588479845368911,0.0,0.3442829457364341,0.050648247833100665,0.0,0.0,0.09733830280761953,0.21297900557897723,5,0.3412790697674418,0.3457848837209302,1.013202722755181,weak,robust,0.36453488372093024,directional_classification
vroc_20,0.0,0.0047598995057038405,0.0,0.34360465116279065,0.09922536214036967,0.0,0.0,0.08072274964307406,0.1787614256434304,5,0.4572674418604651,0.28677325581395346,0.627145580319529,weak,robust,0.26249999999999996,directional_classification
turnover,0.00023967445072929175,0.004059447516365087,0.0,0.3364825581395349,0.034693339498678706,0.0,0.0,0.08742178781458192,0.20571589355513245,5,0.3026162790697674,0.3534156976744186,1.167867431299266,weak,robust,0.375,directional_classification
turnover_ratio_5,0.014193851213228323,0.0012999302911447061,0.0,0.33478682170542634,0.01660882110582593,0.0,0.0,0.06506674846208413,0.2102793400906126,5,0.3209302325581395,0.34171511627906975,1.0647644894358788,weak,robust,0.35668604651162794,directional_classification
rolling_corr_sector_20,0.0052454842548067164,0.0027885160931759405,0.0,0.3327519379844961,0.07972981037667504,0.0,0.0,0.09517448709184856,0.31203900817385033,5,0.37994186046511624,0.30915697674418596,0.8136954837038158,weak,robust,0.31046511627906975,directional_classification
volume_ratio_60,0.0059482153560696345,0.002610377841920371,0.0,0.33207364341085266,0.010442212231432614,0.0,0.0,0.057064412031556995,0.2522832749945442,5,0.33720930232558133,0.3295058139534883,0.9771551695160225,weak,robust,0.35232558139534886,directional_classification
rel_to_market,0.0049037204194407975,0.0029697126923313964,0.0,0.3286821705426356,0.04801471478377312,0.0,0.0,0.09255190600424883,0.23290036176154158,5,0.2924418604651162,0.3468023255813953,1.1858846877937939,weak,robust,0.3497093023255814,directional_classification
high_low_range_pct,0.0011652626560311556,0.0038011352376594726,0.0,0.3273255813953488,0.04016917013809918,0.0,0.0,0.11327061789285595,0.3572266541502045,5,0.34941860465116276,0.3162790697674418,0.9051580672930583,weak,robust,0.3950581395348837,directional_classification
volume_spike_zscore_20,0.0051349565842983376,0.0028972250212332337,0.0,0.3198643410852713,0.06060564320045717,0.0,0.0,0.07317474169495648,0.28938375661138893,5,0.28633720930232553,0.33662790697674416,1.1756345136607282,weak,robust,0.2668604651162791,directional_classification
log_return_lag_5,0.004259834991614975,0.002606328742604236,0.0,0.3191860465116279,0.06423826659038667,0.0,0.0,0.05900235934479365,0.18514533207583642,5,0.2517441860465116,0.35290697674418603,1.4018475694891965,weak,robust,0.24723837209302324,directional_classification
log_return_lag_3,0.0032689918798030813,0.002652967525783261,0.0,0.31918604651162785,0.02488650549514473,0.0,0.0,0.06777433261615881,0.1790760118611199,5,0.3473837209302325,0.3050872093023256,0.8782426752961048,weak,robust,0.32877906976744187,directional_classification
stoch_d_14,0.0,0.004167978740965796,0.0,0.31918604651162785,0.0862582590632642,0.0,0.0,0.15809984548597983,0.35510460976122815,5,0.2252906976744186,0.36613372093023255,1.6251612831089617,weak,robust,0.35188953488372093,directional_classification
volume_lag_3,0.002640177967500046,0.0034538403041115147,0.0,0.31816860465116276,0.10655279286653258,0.0,0.0,0.09470401109867557,0.22724247860254035,5,0.21511627906976744,0.3696947674418605,1.7185810730920015,weak,robust,0.2633720930232558,directional_classification
pct_return_lag_3,0.0032163660804354808,0.0029892653369303565,0.0,0.3151162790697674,0.04466823044681004,0.0,0.0,0.06777433261615881,0.1790760118611199,5,0.3555232558139535,0.2949127906976744,0.8295175773887649,weak,robust,0.2864825581395349,directional_classification
volatility_regime_persistence_days,0.006464040183085921,0.002197430275748503,0.0,0.31172480620155035,0.0400333374687608,0.0,0.0,0.09343988800986779,0.22756704197673408,5,0.2985465116279069,0.3183139534883721,1.0662122651725705,weak,robust,0.34273255813953485,directional_classification
log_return_lag_1,0.0,0.0036262264650313795,0.0,0.3015503875968992,0.06940408245058531,0.0,0.0,0.07911723610447982,0.22067952976824878,5,0.28837209302325584,0.3081395348837209,1.0685483833913239,weak,robust,0.24811046511627907,directional_classification
volume_shock_10,0.0030626210813915478,0.0025562055042719885,0.0,0.29849806201550383,0.06074822149436709,0.0,0.0,0.05805671603162541,0.2333523848885851,5,0.3575581395348837,0.2689680232558139,0.7522357702539096,weak,robust,0.22936046511627908,directional_classification
high_low_range,0.0007357279524986549,0.0031101295514526558,0.0,0.2930717054263566,0.08015989470225594,0.0,0.0,0.11673674776970325,0.3409099279546631,5,0.263953488372093,0.30763081395348835,1.1654735638664877,weak,robust,0.3113372093023256,directional_classification
rolling_beta_market_20,0.001965703306778588,0.00288184637094604,0.0,0.29273255813953486,0.04230650005931472,0.0,0.0,0.13203821329789867,0.3074039905395706,5,0.33924418604651163,0.2694767441860465,0.7943444706661996,weak,robust,0.3819767441860465,directional_classification
turnover_ratio_60,0.0005836890861412591,0.0028342048671409488,0.0,0.29035852713178295,0.03989827787661243,0.0,0.0,0.06307115980519422,0.2575833437969506,5,0.2578488372093023,0.30661337209302325,1.1891206267299042,weak,robust,0.27122093023255817,directional_classification
vroc_5,0.0011547512627552159,0.002723600926381527,0.0,0.28866279069767437,0.06168752601079579,0.0,0.0,0.040529147121416406,0.16990151169416082,5,0.23343023255813952,0.3162790697674418,1.354919047744805,weak,robust,0.2119186046511628,directional_classification
volume_lag_1,0.0031224953955192682,0.0019573766231950796,0.0,0.27475775193798446,0.06431687415144599,0.0,0.0,0.09175337010889964,0.2192847548698878,5,0.3473837209302325,0.23844476744186044,0.6864016716642496,weak,robust,0.2738372093023256,directional_classification
market_regime_transition_flag,0.008650648472614689,0.0,0.0,0.2588178294573643,0.0720429445189926,0.0,0.0,0.055607327277299855,0.1622598130051992,5,0.20901162790697675,0.28372093023255807,1.3574408836306024,weak,robust,0.19709302325581396,directional_classification
volume_lag_2,0.00249234106113135,0.0017012169832793936,0.0,0.2571220930232558,0.02041051698570078,0.0,0.0,0.08842539905333305,0.21989051831181788,5,0.2680232558139535,0.25167151162790696,0.9389913197070171,weak,robust,0.3470930232558139,directional_classification
pct_return_lag_5,0.0036788788509175183,0.0013282326523673218,0.0,0.2547480620155039,0.04918320588494947,0.0,0.0,0.05900235934479365,0.18514533207583642,5,0.24563953488372092,0.2593023255813953,1.0556212974777073,weak,robust,0.23677325581395348,directional_classification
