feature_name,mutual_information,model_importance,permutation_importance,combined_score,selected_top_k,task_name,fold_id,train_start,train_end,validation_start,validation_end
trend_regime_persistence_days,0.007492042111592934,0.024738077407383253,0.0,0.5973837209302325,0.0,directional_classification,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
trend_regime_transition_flag,0.0,0.0,0.0,0.1761627906976744,0.0,directional_classification,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
abnormal_gap_sigma_20,0.0,0.0008620210844802358,0.0,0.19549418604651161,0.0,directional_classification,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
abnormal_gap_flag,0.0008883372563275316,0.0,0.0,0.20770348837209301,0.0,directional_classification,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
m_ret,0.15997605481373078,0.005053109653763834,0.0,0.6578488372093023,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
m_ret_5d,0.16095494377967579,0.009472901161852091,0.0,0.786046511627907,1.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
m_ret_20d,0.16365506452916034,0.022462651298673756,0.0,0.8267441860465116,1.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
rel_to_market,0.005260493876268368,0.00460129419990835,0.0,0.3831395348837209,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
s_ret,0.03125988810602265,0.0023955833535510176,0.0,0.4258720930232558,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
sector_dispersion,0.025446401791293205,0.00657628437935498,0.0,0.5927325581395348,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
sector_member_count,0.013889419639750322,0.016598409554638385,0.0,0.6212209302325581,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
s_ret_5d,0.038976880588092344,0.0035981278573344057,0.0,0.5093023255813953,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
rel_to_sector,0.002279465143464998,0.0042686981300395655,0.0,0.36279069767441857,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
advancers,0.102632804569734,0.0062362597265322285,0.0,0.6578488372093023,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
decliners,0.11037180158052218,0.008995680627471078,0.0,0.7351744186046512,1.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
unchanged,0.06578127372497966,0.0021540951379183074,0.0,0.4808139534883721,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
net_advancers,0.12233533544631991,0.003411186751781851,0.0,0.5622093023255814,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
advance_decline_ratio,0.15961110826951996,0.0036429578138803594,0.0,0.5968023255813953,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
market_breadth,0.16865110167288555,0.005666082758006805,0.0,0.6985465116279069,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
breadth_member_count,0.026075640091561603,0.009654063378472704,0.0,0.663953488372093,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
advancing_share,0.1655577333237106,0.004692643116305115,0.0,0.6476744186046511,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
declining_share,0.15402910057720698,0.007444927258747502,0.0,0.7229651162790698,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
pct_above_ma20,0.16141815072639365,0.03829099832816994,0.01742310992338534,0.9816860465116279,1.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
pct_above_ma50,0.16205698457497197,0.022293818137243432,0.0070580174688103185,0.9723837209302325,1.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
new_highs_252,0.04224672589406464,0.006654563964973794,0.0,0.6415697674418603,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
new_lows_252,0.051346790593971514,0.005254198903830779,0.0,0.5927325581395348,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
new_high_low_spread,0.1457332019096087,0.005668266111054636,0.0,0.655813953488372,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
up_volume,0.16639949975152035,0.006503894604617183,0.0,0.7331395348837209,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
down_volume,0.15283331945557022,0.006760731612265078,0.0,0.7087209302325581,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
up_down_volume_ratio,0.15994130266079587,0.008465321683762326,0.007208696950698113,0.9130813953488371,1.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
log_return,0.015039363981014908,0.001607033118666868,0.0,0.3322674418604651,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
range_5,0.014096897946671794,0.006596103351767559,0.0,0.5459302325581394,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
range_20,0.03540510079815018,0.00851691987794186,0.0,0.6598837209302325,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
roc_60,0.025889141330429633,0.007155110766285258,0.0,0.6069767441860464,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
momentum_5,0.005934544941019304,0.013509791404874709,0.0,0.5622093023255814,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
momentum_10,0.013918239621568906,0.0023192870245347147,0.0,0.35872093023255813,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
momentum_20,0.007646101143347961,0.008646807304921773,0.0,0.5377906976744186,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
dist_ma_5,0.0,0.006264924401512318,0.0,0.4065406976744186,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
rolling_min_5,0.11907713957374622,0.010143006119270808,0.0,0.7595930232558139,1.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
rolling_max_5,0.11696432229583187,0.005364268704086231,0.0,0.6313953488372093,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
dist_ma_20,0.005649125538852884,0.008016122560620523,0.0,0.5133720930232558,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
rolling_min_20,0.11277499427596216,0.006141664727958328,0.0,0.6619186046511628,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
rolling_max_20,0.11039552606393799,0.0074281374620460035,0.0,0.7005813953488371,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
dist_ma_60,0.0046069891194813195,0.007836156574138968,0.0,0.49912790697674414,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
rolling_min_60,0.07233245177079173,0.021490933675947798,0.0016896729188640935,0.9098837209302324,1.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
rolling_max_60,0.06360274809303079,0.005312740714796555,0.0,0.6049418604651162,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
sma_20,0.0423905356918004,0.006029030252569542,0.0,0.6090116279069767,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
sma_50,0.04285487425034806,0.008053885779382814,0.0,0.6741279069767442,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
sma_200,0.06580789186209013,0.014162302844246593,0.0005534671408220948,0.8944767441860464,1.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
ema_12,0.04457318292664003,0.009431141881898308,0.0,0.7046511627906976,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
ema_20,0.04774512904291006,0.011545384415441786,0.0,0.7270348837209302,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
ema_50,0.046596980695813084,0.005539546521111296,0.0,0.5988372093023255,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
close_to_sma_200,0.012033697356445439,0.005896882662029978,0.0,0.4848837209302325,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
turnover,0.0,0.005529589836502408,0.0,0.37194767441860466,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
vroc_5,0.0005619285694362652,0.002331413191811718,0.0,0.2773255813953488,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
volume_std_5,0.008384939574362704,0.004952946198791726,0.0,0.4299418604651163,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
volume_min_5,0.1560538434928742,0.0031822253062903463,0.0,0.5683139534883721,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
volume_max_5,0.2031356212051767,0.003364433396289657,0.0,0.6130813953488372,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
turnover_ma_5,0.0,0.006128174501868345,0.0,0.3963662790697674,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
turnover_ratio_5,0.015574840099958243,0.0015293565462231222,0.0,0.3302325581395349,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
vroc_20,0.0,0.0030223579488373492,0.0,0.27427325581395345,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
volume_std_20,0.05434481201867536,0.002689535764663915,0.0,0.49505813953488365,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
volume_min_20,0.08985475781899832,0.003326911439070944,0.0,0.541860465116279,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
volume_max_20,0.12782702615046904,0.0015546012045415277,0.0,0.47063953488372084,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
turnover_ma_20,0.0252209053465009,0.0056326229628098435,0.0,0.5438953488372092,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
turnover_ratio_20,0.0,0.002717016244670542,0.0,0.2640988372093023,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
vroc_60,0.01404038967742327,0.0016548930818988982,0.0,0.3241279069767442,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
volume_std_60,0.08621055629076335,0.004717539478476789,0.0,0.5906976744186045,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
volume_min_60,0.05593266887856885,0.0018478648190488947,0.0,0.45436046511627903,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
volume_max_60,0.054830779014263475,0.004886180302320112,0.0,0.5845930232558139,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
turnover_ma_60,0.04580870850316465,0.008074811225833879,0.0,0.6843023255813954,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
turnover_ratio_60,0.0,0.0030871011959552625,0.0,0.27834302325581395,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
volume_spike_zscore_20,0.0044857612263882185,0.0022350897901149734,0.0,0.2834302325581395,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
amihud_20,0.03225785065954434,0.0012173697950565905,0.0,0.37296511627906975,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
rsi_14,0.05081563538603895,0.0064124074916403285,0.0,0.6395348837209301,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
macd_line,0.014904434992737636,0.00714720169299837,0.0,0.5581395348837209,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
macd_signal,0.008242755627600573,0.002611238661934403,0.0,0.3322674418604651,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
macd_hist,0.012567074269611789,0.004136431235147095,0.0,0.4218023255813953,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
bb_upper,0.055258618824470584,0.009626924936825485,0.0011321869242533755,0.8697674418604651,1.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
bb_lower,0.04001929131898052,0.007478252598411509,0.0,0.655813953488372,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
bb_width,0.015712761912425544,0.004277653196214561,0.0,0.4563953488372092,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
bb_percent_b,0.006597100898343422,0.005527296025636398,0.0,0.43401162790697667,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
stoch_k_14,0.019249526574838027,0.0042162687262303645,0.0,0.47267441860465115,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
stoch_d_14,0.0,0.004696107741050041,0.0,0.3373546511627907,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
adx_14,0.013418762195825051,0.008842853780248325,0.0,0.5866279069767442,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
close_lag_1,0.038481236380080164,0.00865398727472017,0.0,0.6741279069767441,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
close_lag_2,0.0283458316881966,0.006280301838954209,0.0,0.584593023255814,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
close_lag_3,0.031871232858699194,0.004552890555840678,0.0,0.5093023255813953,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
close_lag_5,0.03303253573072329,0.004519873727446067,0.0,0.5133720930232557,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
volume_lag_1,0.0,0.002517765140425023,0.0,0.2518895348837209,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
volume_lag_2,0.0,0.002137821077593479,0.0,0.2335755813953488,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
volume_lag_3,0.007920533902500138,0.005016290369364349,0.0,0.42790697674418604,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
volume_lag_5,0.0,0.0017313424964608968,0.0,0.20915697674418604,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
pct_return_lag_1,0.0,0.0016066358295313884,0.0,0.20305232558139533,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
pct_return_lag_2,0.0,0.001977190301209356,0.0,0.2213662790697674,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
pct_return_lag_3,0.005577546338141781,0.0018410040270100826,0.0,0.2671511627906976,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
pct_return_lag_5,0.010053725680079229,0.0020093562738495506,0.0,0.30784883720930234,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
log_return_lag_1,0.0,0.0022442675635450994,0.0,0.23968023255813953,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
log_return_lag_2,0.0,0.001504540184172433,0.0,0.19694767441860464,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
log_return_lag_3,0.0002190982994281221,0.003176292167677014,0.0,0.30988372093023253,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
log_return_lag_5,0.007833284635581306,0.0025492445151709424,0.0,0.3261627906976744,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
rsi_14_lag_1,0.04404405565654357,0.005327586922891963,0.0,0.5845930232558139,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
rsi_14_lag_2,0.03447926630478482,0.0029272422968175363,0.0,0.46249999999999997,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
rsi_14_lag_3,0.03867746537512051,0.0018413234220773364,0.0,0.41773255813953486,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
rsi_14_lag_5,0.03223070274925166,0.003473574779264617,0.0,0.4828488372093023,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
volume_ratio_5,0.016356619828745922,0.001485851899116697,0.0,0.3302325581395349,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
volume_ratio_20,0.0,0.0020521784218825445,0.0,0.22950581395348835,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
volume_ratio_60,0.0009952245621993594,0.0032986777370370424,0.0,0.3200581395348837,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
close_to_close_return_1d,0.012112079415114163,0.0020114613562568677,0.0,0.32412790697674415,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
close_return_2d,0.014509430026924841,0.005748296940811386,0.0,0.507267441860465,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
close_return_3d,0.012047261004561882,0.008812816374478187,0.0,0.5703488372093023,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
close_return_5d,0.014259436585802199,0.005039316007227992,0.0,0.47877906976744183,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
close_return_10d,0.009934321107796462,0.006550337033996309,0.0,0.5031976744186046,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
close_return_20d,0.012575453910387724,0.007455364085851533,0.0,0.5520348837209301,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
open_to_close_return_1d,0.010968331573462553,0.0028861297525004555,0.0,0.35465116279069764,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
open_close_spread,0.0010976822109265427,0.003359463995378465,0.0,0.32819767441860465,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
open_close_spread_pct,0.011222707724950265,0.003917453948057833,0.0,0.39941860465116275,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
overnight_return_1d,0.015189109076999996,0.0009539429928049968,0.0,0.3159883720930232,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
high_low_range,0.0,0.0020822502554901775,0.0,0.2315406976744186,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
high_low_range_pct,0.0,0.004907275649541632,0.0,0.3515988372093023,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
true_range,0.0018921052240243874,0.004089752684228617,0.0,0.3526162790697674,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
atr_14,0.021988219276467547,0.004790133011853353,0.0,0.5052325581395348,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
atr_proxy_5,0.012633961037537222,0.0062471951835779615,0.0,0.5133720930232557,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
atr_proxy_10,0.019015804961667326,0.005786300080854086,0.0,0.5357558139534884,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
close_mean_5,0.033407684691940664,0.004460642816439475,0.0,0.515406976744186,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
close_std_5,0.012260157572890673,0.004765607157976907,0.0,0.44418604651162785,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
volume_ma_5,0.006227962946951493,0.002946616860459566,0.0,0.33430232558139533,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
rolling_volatility_5,0.0174850626654679,0.0019255329809070344,0.0,0.36279069767441857,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
close_mean_10,0.033285007049083104,0.007861633374183136,0.0,0.6415697674418605,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
close_std_10,0.005543625470140423,0.006486337339939076,0.0,0.4706395348837209,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
volume_ma_10,0.017227924484671364,0.004751517187820199,0.0,0.4828488372093023,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
volume_shock_10,0.0010726333791080123,0.002800446684066859,0.0,0.3017441860465116,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
rolling_volatility_10,0.01975217689935338,0.005793576875780267,0.0,0.5438953488372092,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
value_ratio_10,0.0,0.0030781941888773675,0.0,0.2763081395348837,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
close_std_20,0.016884028057891687,0.008606011904928016,0.0,0.6069767441860465,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
volume_ma_20,0.018248609573610075,0.0026871945630271322,0.0,0.40552325581395343,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
rolling_volatility_20,0.038075862512199965,0.005634024479806584,0.0,0.5744186046511628,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
rolling_volatility_60,0.038379496210465325,0.00642156834982691,0.0,0.6130813953488372,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
market_return_20d,0.164802420763978,0.02423681434429288,0.0,0.8308139534883721,1.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
market_return_60d,0.15027770917881855,0.01544120205149418,0.0024192007196455535,0.9319767441860465,1.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
relative_strength_market_20,0.0,0.007759693213505025,0.0,0.44927325581395344,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
relative_strength_market_60,0.0,0.007316414395829349,0.0,0.43706395348837207,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
rolling_beta_market_20,0.0,0.0031815175481665794,0.0,0.2824127906976744,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
rolling_beta_market_60,0.01897952824154081,0.007323141853934204,0.0,0.5866279069767442,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
rolling_corr_market_20,0.011811330756397398,0.00906604658451045,0.0,0.5744186046511628,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
rolling_corr_market_60,0.015950836494246,0.004119513084539837,0.0,0.4502906976744186,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
sector_return_20d,0.06498912616182673,0.0036445195157266803,0.0,0.5499999999999999,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
sector_return_60d,0.03821434396027912,0.0064769642163808065,0.0,0.6130813953488372,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
relative_strength_sector_20,0.0,0.009797165565742165,0.0,0.49200581395348836,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
relative_strength_sector_60,0.0,0.019311207640603758,0.0,0.5103197674418605,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
rolling_beta_sector_20,0.009353381330419408,0.0034281600003927735,0.0,0.3770348837209302,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
rolling_beta_sector_60,0.02262468889844893,0.002032703686553685,0.0,0.38924418604651156,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
rolling_corr_sector_20,0.005250753704958644,0.0012363926763464563,0.0,0.24069767441860462,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
rolling_corr_sector_60,0.019127621362416747,0.003850802686874566,0.0,0.4604651162790697,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
sector_relative_zscore_20,0.0,0.0025035465416442123,0.0,0.24985465116279068,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
sector_dispersion_zscore_20,0.04194297742241071,0.002310136308358961,0.0,0.4523255813953488,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
breadth_thrust_5,0.15968627349423592,0.006135059412398655,0.0,0.6924418604651162,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
breadth_thrust_10,0.1570861485741888,0.008068131724024154,0.0,0.7453488372093022,1.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
breadth_momentum_5,0.15781406299163936,0.006587333488517418,0.0,0.7148255813953488,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
advance_decline_ratio_5,0.16327383903030257,0.009018697548141044,0.0,0.786046511627907,1.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
new_high_low_ratio,0.14024017421323243,0.003462033036439127,0.0,0.5703488372093023,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
new_high_low_spread_5,0.1554771638548098,0.01105635388415206,0.0016011505089657096,0.926453488372093,1.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
up_down_volume_ratio_5,0.16824118265058718,0.010866738653170447,0.014952764482346902,0.9677325581395348,1.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
up_down_volume_spread,0.15735795525908824,0.005982033607692169,0.0,0.6802325581395348,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
market_regime_code,0.009132249982336527,0.00026639719307288144,0.0,0.26104651162790693,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
trend_regime_strength,0.011342591360402388,0.004677030234248047,0.0,0.42383720930232555,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
trend_regime_code,0.0,0.00028499519785634477,0.0,0.18473837209302324,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
volatility_regime_code,0.002456634546973646,0.0018936847310454818,0.0,0.26104651162790693,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
market_regime_persistence_days,0.021226339826271756,0.004808224185182896,0.0,0.5052325581395348,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
market_regime_transition_flag,0.023027478028449844,0.0,0.0,0.3414244186046511,0.0,directional_classification,fold_003,2021-08-27,2023-09-21,2023-09-26,2024-01-29
