feature_name,regime_bucket,abs_information_coefficient,signed_information_coefficient,observations,task_name,fold_id
advancing_share,high_vol,0.12256383303311376,-0.12256383303311376,73,directional_classification,fold_003
declining_share,high_vol,0.10691821169815187,0.10691821169815187,73,directional_classification,fold_003
pct_above_ma20,high_vol,0.1505982128187383,-0.1505982128187383,73,directional_classification,fold_003
pct_above_ma50,high_vol,0.405503745460621,-0.405503745460621,73,directional_classification,fold_003
new_highs_252,high_vol,0.2217382370000759,-0.2217382370000759,73,directional_classification,fold_003
new_lows_252,high_vol,0.3590387060708592,0.3590387060708592,73,directional_classification,fold_003
new_high_low_spread,high_vol,0.33645055901187754,-0.33645055901187754,73,directional_classification,fold_003
up_volume,high_vol,0.15255285600930116,-0.15255285600930116,73,directional_classification,fold_003
down_volume,high_vol,0.06519352820910307,0.06519352820910307,73,directional_classification,fold_003
up_down_volume_ratio,high_vol,0.11995609190474962,-0.11995609190474962,73,directional_classification,fold_003
log_return,high_vol,0.04171612938579667,0.04171612938579667,73,directional_classification,fold_003
range_5,high_vol,0.15704852050999424,-0.15704852050999424,73,directional_classification,fold_003
range_20,high_vol,0.043009138396927875,0.043009138396927875,73,directional_classification,fold_003
roc_60,high_vol,0.11077940506099945,-0.11077940506099945,73,directional_classification,fold_003
momentum_5,high_vol,0.14468049450251513,-0.14468049450251513,73,directional_classification,fold_003
momentum_10,high_vol,0.20205782370805223,-0.20205782370805223,73,directional_classification,fold_003
momentum_20,high_vol,0.022808756121938337,0.022808756121938337,73,directional_classification,fold_003
dist_ma_5,high_vol,0.0338852037113542,-0.0338852037113542,73,directional_classification,fold_003
rolling_min_5,high_vol,0.21524502065697879,-0.21524502065697879,73,directional_classification,fold_003
rolling_max_5,high_vol,0.2094135451386728,-0.2094135451386728,73,directional_classification,fold_003
dist_ma_20,high_vol,0.1798522350833415,-0.1798522350833415,73,directional_classification,fold_003
rolling_min_20,high_vol,0.17974525136443986,-0.17974525136443986,73,directional_classification,fold_003
rolling_max_20,high_vol,0.14913484052167775,-0.14913484052167775,73,directional_classification,fold_003
dist_ma_60,high_vol,0.04431142023792472,-0.04431142023792472,73,directional_classification,fold_003
rolling_min_60,high_vol,0.1802955854962826,-0.1802955854962826,73,directional_classification,fold_003
rolling_max_60,high_vol,0.09717911505966718,-0.09717911505966718,73,directional_classification,fold_003
sma_20,high_vol,0.1511813057303051,-0.1511813057303051,73,directional_classification,fold_003
sma_50,high_vol,0.15899980203020045,-0.15899980203020045,73,directional_classification,fold_003
sma_200,high_vol,0.08080442461072347,-0.08080442461072347,73,directional_classification,fold_003
ema_12,high_vol,0.16551618735930704,-0.16551618735930704,73,directional_classification,fold_003
ema_20,high_vol,0.15118013963527255,-0.15118013963527255,73,directional_classification,fold_003
ema_50,high_vol,0.15118013963527255,-0.15118013963527255,73,directional_classification,fold_003
close_to_sma_200,high_vol,0.048221251435388655,-0.048221251435388655,73,directional_classification,fold_003
turnover,high_vol,0.09774577993659864,-0.09774577993659864,73,directional_classification,fold_003
vroc_5,high_vol,0.03127961465737427,0.03127961465737427,73,directional_classification,fold_003
volume_std_5,high_vol,0.20461449933394651,-0.20461449933394651,73,directional_classification,fold_003
volume_min_5,high_vol,0.15788173497871724,-0.15788173497871724,73,directional_classification,fold_003
volume_max_5,high_vol,0.1976340644214078,-0.1976340644214078,73,directional_classification,fold_003
turnover_ma_5,high_vol,0.1616063561618431,-0.1616063561618431,73,directional_classification,fold_003
turnover_ratio_5,high_vol,0.03258192664553288,0.03258192664553288,73,directional_classification,fold_003
vroc_20,high_vol,0.07168023862017234,-0.07168023862017234,73,directional_classification,fold_003
volume_std_20,high_vol,0.10686954370590535,0.10686954370590535,73,directional_classification,fold_003
volume_min_20,high_vol,0.16636527098032602,-0.16636527098032602,73,directional_classification,fold_003
volume_max_20,high_vol,0.04359102123000597,0.04359102123000597,73,directional_classification,fold_003
turnover_ma_20,high_vol,0.09644250287077731,-0.09644250287077731,73,directional_classification,fold_003
turnover_ratio_20,high_vol,0.1107785505948118,-0.1107785505948118,73,directional_classification,fold_003
vroc_60,high_vol,0.005213269109562379,0.005213269109562379,73,directional_classification,fold_003
volume_std_60,high_vol,0.08992611754167075,-0.08992611754167075,73,directional_classification,fold_003
volume_min_60,high_vol,0.1340178295530373,-0.1340178295530373,73,directional_classification,fold_003
volume_max_60,high_vol,0.01587204525413381,-0.01587204525413381,73,directional_classification,fold_003
turnover_ma_60,high_vol,0.0768933468834576,-0.0768933468834576,73,directional_classification,fold_003
turnover_ratio_60,high_vol,0.10035233406824128,-0.10035233406824128,73,directional_classification,fold_003
volume_spike_zscore_20,high_vol,0.03127864957971156,0.03127864957971156,73,directional_classification,fold_003
amihud_20,high_vol,0.07428679275181498,0.07428679275181498,73,directional_classification,fold_003
rsi_14,high_vol,0.19940139107066124,-0.19940139107066124,73,directional_classification,fold_003
macd_line,high_vol,0.07168023862017234,-0.07168023862017234,73,directional_classification,fold_003
macd_signal,high_vol,0.1368440919112381,-0.1368440919112381,73,directional_classification,fold_003
macd_hist,high_vol,0.2463193654402286,-0.2463193654402286,73,directional_classification,fold_003
bb_upper,high_vol,0.1563944542037639,-0.1563944542037639,73,directional_classification,fold_003
bb_lower,high_vol,0.1681240382690462,-0.1681240382690462,73,directional_classification,fold_003
bb_width,high_vol,0.03258192664553288,0.03258192664553288,73,directional_classification,fold_003
bb_percent_b,high_vol,0.10295888819988389,-0.10295888819988389,73,directional_classification,fold_003
stoch_k_14,high_vol,0.22677020945290885,-0.22677020945290885,73,directional_classification,fold_003
stoch_d_14,high_vol,0.2502291966376925,-0.2502291966376925,73,directional_classification,fold_003
adx_14,high_vol,0.14857358550362995,0.14857358550362995,73,directional_classification,fold_003
close_lag_1,high_vol,0.21831911670919363,-0.21831911670919363,73,directional_classification,fold_003
close_lag_2,high_vol,0.20332690586894986,-0.20332690586894986,73,directional_classification,fold_003
close_lag_3,high_vol,0.18638874863182664,-0.18638874863182664,73,directional_classification,fold_003
close_lag_5,high_vol,0.15902065486551942,-0.15902065486551942,73,directional_classification,fold_003
volume_lag_1,high_vol,0.1616076026772227,-0.1616076026772227,73,directional_classification,fold_003
volume_lag_2,high_vol,0.11403850247481134,-0.11403850247481134,73,directional_classification,fold_003
volume_lag_3,high_vol,0.12381609643212789,-0.12381609643212789,73,directional_classification,fold_003
volume_lag_5,high_vol,0.10556951380002483,-0.10556951380002483,73,directional_classification,fold_003
pct_return_lag_1,high_vol,0.020855650574346005,-0.020855650574346005,73,directional_classification,fold_003
pct_return_lag_2,high_vol,0.16823177556832436,-0.16823177556832436,73,directional_classification,fold_003
pct_return_lag_3,high_vol,0.13310376671976196,-0.13310376671976196,73,directional_classification,fold_003
pct_return_lag_5,high_vol,0.18514533207583642,-0.18514533207583642,73,directional_classification,fold_003
log_return_lag_1,high_vol,0.020855650574346005,-0.020855650574346005,73,directional_classification,fold_003
log_return_lag_2,high_vol,0.16823177556832436,-0.16823177556832436,73,directional_classification,fold_003
log_return_lag_3,high_vol,0.13310376671976196,-0.13310376671976196,73,directional_classification,fold_003
log_return_lag_5,high_vol,0.18514533207583642,-0.18514533207583642,73,directional_classification,fold_003
rsi_14_lag_1,high_vol,0.20461449933394651,-0.20461449933394651,73,directional_classification,fold_003
rsi_14_lag_2,high_vol,0.18115551214916278,-0.18115551214916278,73,directional_classification,fold_003
rsi_14_lag_3,high_vol,0.10817199646316916,-0.10817199646316916,73,directional_classification,fold_003
rsi_14_lag_5,high_vol,0.10947527352899046,-0.10947527352899046,73,directional_classification,fold_003
volume_ratio_5,high_vol,0.03127864957971156,0.03127864957971156,73,directional_classification,fold_003
volume_ratio_20,high_vol,0.09904905700241995,-0.09904905700241995,73,directional_classification,fold_003
volume_ratio_60,high_vol,0.08601628634420679,-0.08601628634420679,73,directional_classification,fold_003
close_to_close_return_1d,high_vol,0.04171612938579667,0.04171612938579667,73,directional_classification,fold_003
close_return_2d,high_vol,0.061910436081891784,0.061910436081891784,73,directional_classification,fold_003
close_return_3d,high_vol,0.029978147369023603,-0.029978147369023603,73,directional_classification,fold_003
close_return_5d,high_vol,0.12446487984393693,-0.12446487984393693,73,directional_classification,fold_003
close_return_10d,high_vol,0.2046460712607702,-0.2046460712607702,73,directional_classification,fold_003
close_return_20d,high_vol,0.016942863224829113,-0.016942863224829113,73,directional_classification,fold_003
open_to_close_return_1d,high_vol,0.12386483483946806,-0.12386483483946806,73,directional_classification,fold_003
open_close_spread,high_vol,0.09650654024105328,0.09650654024105328,73,directional_classification,fold_003
open_close_spread_pct,high_vol,0.12386483483946806,0.12386483483946806,73,directional_classification,fold_003
overnight_return_1d,high_vol,0.333016913380107,0.333016913380107,73,directional_classification,fold_003
high_low_range,high_vol,0.15187512771315448,-0.15187512771315448,73,directional_classification,fold_003
high_low_range_pct,high_vol,0.26263463890688066,-0.26263463890688066,73,directional_classification,fold_003
true_range,high_vol,0.03193866507979358,-0.03193866507979358,73,directional_classification,fold_003
atr_14,high_vol,0.12707931616809365,-0.12707931616809365,73,directional_classification,fold_003
atr_proxy_5,high_vol,0.1159952376877629,-0.1159952376877629,73,directional_classification,fold_003
atr_proxy_10,high_vol,0.08015277602515311,-0.08015277602515311,73,directional_classification,fold_003
close_mean_5,high_vol,0.21634566164854008,-0.21634566164854008,73,directional_classification,fold_003
close_std_5,high_vol,0.04040190066930568,0.04040190066930568,73,directional_classification,fold_003
volume_ma_5,high_vol,0.17594240388587756,-0.17594240388587756,73,directional_classification,fold_003
rolling_volatility_5,high_vol,0.04431176202439978,-0.04431176202439978,73,directional_classification,fold_003
close_mean_10,high_vol,0.15248929771114697,-0.15248929771114697,73,directional_classification,fold_003
close_std_10,high_vol,0.09383667252225834,0.09383667252225834,73,directional_classification,fold_003
volume_ma_10,high_vol,0.14075392310870205,-0.14075392310870205,73,directional_classification,fold_003
volume_shock_10,high_vol,0.050827805567031294,-0.050827805567031294,73,directional_classification,fold_003
rolling_volatility_10,high_vol,0.05604091383031655,0.05604091383031655,73,directional_classification,fold_003
value_ratio_10,high_vol,0.06646713035688707,-0.06646713035688707,73,directional_classification,fold_003
close_std_20,high_vol,0.010426296946917595,0.010426296946917595,73,directional_classification,fold_003
volume_ma_20,high_vol,0.18376348368942258,-0.18376348368942258,73,directional_classification,fold_003
rolling_volatility_20,high_vol,0.07949990101510022,-0.07949990101510022,73,directional_classification,fold_003
rolling_volatility_60,high_vol,0.03779532643257628,0.03779532643257628,73,directional_classification,fold_003
market_return_20d,high_vol,0.2699012067856867,-0.2699012067856867,73,directional_classification,fold_003
market_return_60d,high_vol,0.554144989777376,-0.554144989777376,73,directional_classification,fold_003
relative_strength_market_20,high_vol,0.12511459831884625,0.12511459831884625,73,directional_classification,fold_003
relative_strength_market_60,high_vol,0.20331122226812517,0.20331122226812517,73,directional_classification,fold_003
rolling_beta_market_20,high_vol,0.18245878921498412,-0.18245878921498412,73,directional_classification,fold_003
rolling_beta_market_60,high_vol,0.1290244295163102,-0.1290244295163102,73,directional_classification,fold_003
rolling_corr_market_20,high_vol,0.1472703084378086,-0.1472703084378086,73,directional_classification,fold_003
rolling_corr_market_60,high_vol,0.08210645514674286,-0.08210645514674286,73,directional_classification,fold_003
sector_return_20d,high_vol,0.03909981992593512,0.03909981992593512,73,directional_classification,fold_003
sector_return_60d,high_vol,0.1720392076741145,-0.1720392076741145,73,directional_classification,fold_003
relative_strength_sector_20,high_vol,0.052131082632852606,-0.052131082632852606,73,directional_classification,fold_003
relative_strength_sector_60,high_vol,0.1355408148454168,-0.1355408148454168,73,directional_classification,fold_003
rolling_beta_sector_20,high_vol,0.12381132125302496,-0.12381132125302496,73,directional_classification,fold_003
rolling_beta_sector_60,high_vol,0.01563932478985578,-0.01563932478985578,73,directional_classification,fold_003
rolling_corr_sector_20,high_vol,0.19679483693901859,-0.19679483693901859,73,directional_classification,fold_003
rolling_corr_sector_60,high_vol,0.12772115245048887,-0.12772115245048887,73,directional_classification,fold_003
sector_relative_zscore_20,high_vol,0.04170486610628209,-0.04170486610628209,73,directional_classification,fold_003
sector_dispersion_zscore_20,high_vol,0.17985917165930157,0.17985917165930157,73,directional_classification,fold_003
breadth_thrust_5,high_vol,0.1388482805754095,-0.1388482805754095,73,directional_classification,fold_003
breadth_thrust_10,high_vol,0.2646857245289584,-0.2646857245289584,73,directional_classification,fold_003
breadth_momentum_5,high_vol,0.02738128184782328,0.02738128184782328,73,directional_classification,fold_003
advance_decline_ratio_5,high_vol,0.01173483507763855,-0.01173483507763855,73,directional_classification,fold_003
new_high_low_ratio,high_vol,0.3429444354643041,-0.3429444354643041,73,directional_classification,fold_003
new_high_low_spread_5,high_vol,0.3494373112007924,-0.3494373112007924,73,directional_classification,fold_003
up_down_volume_ratio_5,high_vol,0.10170190400620077,0.10170190400620077,73,directional_classification,fold_003
up_down_volume_spread,high_vol,0.11995609190474962,-0.11995609190474962,73,directional_classification,fold_003
market_regime_code,high_vol,0.03493052576227546,-0.03493052576227546,73,directional_classification,fold_003
trend_regime_strength,high_vol,0.036491757842996825,0.036491757842996825,73,directional_classification,fold_003
trend_regime_code,high_vol,0.14706608004541738,-0.14706608004541738,73,directional_classification,fold_003
volatility_regime_code,high_vol,,,73,directional_classification,fold_003
market_regime_persistence_days,high_vol,0.07369827909480813,0.07369827909480813,73,directional_classification,fold_003
market_regime_transition_flag,high_vol,0.1622598130051992,-0.1622598130051992,73,directional_classification,fold_003
volatility_regime_persistence_days,high_vol,0.1621513283853011,0.1621513283853011,73,directional_classification,fold_003
volatility_regime_transition_flag,high_vol,0.02735255953047896,-0.02735255953047896,73,directional_classification,fold_003
trend_regime_persistence_days,high_vol,0.06587344008908454,-0.06587344008908454,73,directional_classification,fold_003
trend_regime_transition_flag,high_vol,0.06899236143528156,-0.06899236143528156,73,directional_classification,fold_003
abnormal_gap_sigma_20,high_vol,0.09136375377856625,0.09136375377856625,73,directional_classification,fold_003
abnormal_gap_flag,high_vol,0.11003754862892082,0.11003754862892082,73,directional_classification,fold_003
m_ret,low_vol,0.12561186788980835,0.12561186788980835,243,directional_classification,fold_003
m_ret_5d,low_vol,0.0401088853523792,0.0401088853523792,243,directional_classification,fold_003
m_ret_20d,low_vol,0.004521792345729427,0.004521792345729427,243,directional_classification,fold_003
rel_to_market,low_vol,0.0996242835968322,-0.0996242835968322,243,directional_classification,fold_003
s_ret,low_vol,0.04631935047518073,0.04631935047518073,243,directional_classification,fold_003
sector_dispersion,low_vol,0.029411906955723127,-0.029411906955723127,243,directional_classification,fold_003
sector_member_count,low_vol,0.111707912438866,-0.111707912438866,243,directional_classification,fold_003
s_ret_5d,low_vol,0.07355912058986243,-0.07355912058986243,243,directional_classification,fold_003
rel_to_sector,low_vol,0.06369567277848326,-0.06369567277848326,243,directional_classification,fold_003
advancers,low_vol,0.10648002063120084,0.10648002063120084,243,directional_classification,fold_003
decliners,low_vol,0.1627860910787452,-0.1627860910787452,243,directional_classification,fold_003
unchanged,low_vol,0.17955981517610142,0.17955981517610142,243,directional_classification,fold_003
net_advancers,low_vol,0.14048129504525197,0.14048129504525197,243,directional_classification,fold_003
advance_decline_ratio,low_vol,0.13829637628821814,0.13829637628821814,243,directional_classification,fold_003
market_breadth,low_vol,0.13829637628821814,0.13829637628821814,243,directional_classification,fold_003
breadth_member_count,low_vol,0.14342177152532323,0.14342177152532323,243,directional_classification,fold_003
advancing_share,low_vol,0.1048233680146367,0.1048233680146367,243,directional_classification,fold_003
declining_share,low_vol,0.16284324902217792,-0.16284324902217792,243,directional_classification,fold_003
pct_above_ma20,low_vol,0.08955499701193531,-0.08955499701193531,243,directional_classification,fold_003
pct_above_ma50,low_vol,0.08488138014133666,0.08488138014133666,243,directional_classification,fold_003
new_highs_252,low_vol,0.0886196327814064,0.0886196327814064,243,directional_classification,fold_003
new_lows_252,low_vol,0.07031441440394776,0.07031441440394776,243,directional_classification,fold_003
new_high_low_spread,low_vol,0.005638418126962467,-0.005638418126962467,243,directional_classification,fold_003
up_volume,low_vol,0.013330478733514024,-0.013330478733514024,243,directional_classification,fold_003
down_volume,low_vol,0.12385013061225143,-0.12385013061225143,243,directional_classification,fold_003
up_down_volume_ratio,low_vol,0.09589723247501497,0.09589723247501497,243,directional_classification,fold_003
log_return,low_vol,0.015852919697579026,-0.015852919697579026,243,directional_classification,fold_003
range_5,low_vol,0.2694032803949011,-0.2694032803949011,243,directional_classification,fold_003
range_20,low_vol,0.22355921066547998,-0.22355921066547998,243,directional_classification,fold_003
roc_60,low_vol,0.19085315326256247,0.19085315326256247,243,directional_classification,fold_003
momentum_5,low_vol,0.01033856694321926,-0.01033856694321926,243,directional_classification,fold_003
momentum_10,low_vol,0.1169784497144304,-0.1169784497144304,243,directional_classification,fold_003
momentum_20,low_vol,0.08303151281837802,0.08303151281837802,243,directional_classification,fold_003
dist_ma_5,low_vol,0.006575269527077196,-0.006575269527077196,243,directional_classification,fold_003
rolling_min_5,low_vol,0.07938725620079144,0.07938725620079144,243,directional_classification,fold_003
rolling_max_5,low_vol,0.06977589160316006,0.06977589160316006,243,directional_classification,fold_003
dist_ma_20,low_vol,0.058940511953545785,-0.058940511953545785,243,directional_classification,fold_003
rolling_min_20,low_vol,0.0920358187236652,0.0920358187236652,243,directional_classification,fold_003
rolling_max_20,low_vol,0.09628602398694189,0.09628602398694189,243,directional_classification,fold_003
dist_ma_60,low_vol,0.0994473543299112,0.0994473543299112,243,directional_classification,fold_003
rolling_min_60,low_vol,0.12074014831092916,0.12074014831092916,243,directional_classification,fold_003
rolling_max_60,low_vol,0.06475308677052619,0.06475308677052619,243,directional_classification,fold_003
sma_20,low_vol,0.0953970840193722,0.0953970840193722,243,directional_classification,fold_003
sma_50,low_vol,0.10349834644746998,0.10349834644746998,243,directional_classification,fold_003
sma_200,low_vol,0.0678638334670998,0.0678638334670998,243,directional_classification,fold_003
ema_12,low_vol,0.07913520285520678,0.07913520285520678,243,directional_classification,fold_003
ema_20,low_vol,0.08735399246924903,0.08735399246924903,243,directional_classification,fold_003
ema_50,low_vol,0.09193303239707257,0.09193303239707257,243,directional_classification,fold_003
close_to_sma_200,low_vol,0.13913242521698022,0.13913242521698022,243,directional_classification,fold_003
turnover,low_vol,0.07502841210927824,0.07502841210927824,243,directional_classification,fold_003
vroc_5,low_vol,0.007221044357935229,0.007221044357935229,243,directional_classification,fold_003
volume_std_5,low_vol,0.07502580804818566,-0.07502580804818566,243,directional_classification,fold_003
volume_min_5,low_vol,0.044282712589557745,0.044282712589557745,243,directional_classification,fold_003
volume_max_5,low_vol,0.028416690769110353,-0.028416690769110353,243,directional_classification,fold_003
turnover_ma_5,low_vol,0.0563574144962897,0.0563574144962897,243,directional_classification,fold_003
turnover_ratio_5,low_vol,0.09721989395442718,0.09721989395442718,243,directional_classification,fold_003
vroc_20,low_vol,0.054011278065115104,0.054011278065115104,243,directional_classification,fold_003
volume_std_20,low_vol,0.031348818367931984,0.031348818367931984,243,directional_classification,fold_003
volume_min_20,low_vol,0.04150322116024703,0.04150322116024703,243,directional_classification,fold_003
volume_max_20,low_vol,0.05109267526657624,0.05109267526657624,243,directional_classification,fold_003
turnover_ma_20,low_vol,0.10261745889532749,0.10261745889532749,243,directional_classification,fold_003
turnover_ratio_20,low_vol,0.02782743341449184,-0.02782743341449184,243,directional_classification,fold_003
vroc_60,low_vol,0.03645747547892837,0.03645747547892837,243,directional_classification,fold_003
volume_std_60,low_vol,0.03945019014740279,0.03945019014740279,243,directional_classification,fold_003
volume_min_60,low_vol,0.0782018355723535,0.0782018355723535,243,directional_classification,fold_003
volume_max_60,low_vol,0.07240067529032942,0.07240067529032942,243,directional_classification,fold_003
turnover_ma_60,low_vol,0.10332192657653111,0.10332192657653111,243,directional_classification,fold_003
turnover_ratio_60,low_vol,0.05154533024878446,-0.05154533024878446,243,directional_classification,fold_003
volume_spike_zscore_20,low_vol,0.039332778867202184,-0.039332778867202184,243,directional_classification,fold_003
amihud_20,low_vol,0.14970047773111653,-0.14970047773111653,243,directional_classification,fold_003
rsi_14,low_vol,0.005870564010030177,-0.005870564010030177,243,directional_classification,fold_003
macd_line,low_vol,0.06539808307173615,0.06539808307173615,243,directional_classification,fold_003
macd_signal,low_vol,0.08594505710684179,0.08594505710684179,243,directional_classification,fold_003
macd_hist,low_vol,0.14523775360814656,-0.14523775360814656,243,directional_classification,fold_003
bb_upper,low_vol,0.09557304185337843,0.09557304185337843,243,directional_classification,fold_003
bb_lower,low_vol,0.10120879862114524,0.10120879862114524,243,directional_classification,fold_003
bb_width,low_vol,0.16144074655275142,-0.16144074655275142,243,directional_classification,fold_003
bb_percent_b,low_vol,0.029118015753625947,-0.029118015753625947,243,directional_classification,fold_003
stoch_k_14,low_vol,0.20617515638477663,-0.20617515638477663,243,directional_classification,fold_003
stoch_d_14,low_vol,0.17623436842796222,-0.17623436842796222,243,directional_classification,fold_003
adx_14,low_vol,0.09850806408830637,-0.09850806408830637,243,directional_classification,fold_003
close_lag_1,low_vol,0.07967409892731747,0.07967409892731747,243,directional_classification,fold_003
close_lag_2,low_vol,0.08120151370386926,0.08120151370386926,243,directional_classification,fold_003
close_lag_3,low_vol,0.08507804583751927,0.08507804583751927,243,directional_classification,fold_003
close_lag_5,low_vol,0.09881777093424128,0.09881777093424128,243,directional_classification,fold_003
volume_lag_1,low_vol,0.02941241738271172,0.02941241738271172,243,directional_classification,fold_003
volume_lag_2,low_vol,0.04191698388877519,0.04191698388877519,243,directional_classification,fold_003
volume_lag_3,low_vol,0.03258300639206957,0.03258300639206957,243,directional_classification,fold_003
volume_lag_5,low_vol,0.05776842733744375,0.05776842733744375,243,directional_classification,fold_003
pct_return_lag_1,low_vol,0.05487792659019458,0.05487792659019458,243,directional_classification,fold_003
pct_return_lag_2,low_vol,0.016687551688281982,0.016687551688281982,243,directional_classification,fold_003
pct_return_lag_3,low_vol,0.035268726263177515,0.035268726263177515,243,directional_classification,fold_003
pct_return_lag_5,low_vol,0.02899611277116584,0.02899611277116584,243,directional_classification,fold_003
log_return_lag_1,low_vol,0.05487792659019458,0.05487792659019458,243,directional_classification,fold_003
log_return_lag_2,low_vol,0.016687551688281982,0.016687551688281982,243,directional_classification,fold_003
log_return_lag_3,low_vol,0.035268726263177515,0.035268726263177515,243,directional_classification,fold_003
log_return_lag_5,low_vol,0.02899611277116584,0.02899611277116584,243,directional_classification,fold_003
rsi_14_lag_1,low_vol,0.02031215147470441,0.02031215147470441,243,directional_classification,fold_003
rsi_14_lag_2,low_vol,0.0029352820050150886,0.0029352820050150886,243,directional_classification,fold_003
rsi_14_lag_3,low_vol,0.00023482256040120706,0.00023482256040120706,243,directional_classification,fold_003
rsi_14_lag_5,low_vol,0.03921536758700158,0.03921536758700158,243,directional_classification,fold_003
volume_ratio_5,low_vol,0.09768955527787852,0.09768955527787852,243,directional_classification,fold_003
volume_ratio_20,low_vol,0.0246572194811953,-0.0246572194811953,243,directional_classification,fold_003
volume_ratio_60,low_vol,0.05706385079933769,-0.05706385079933769,243,directional_classification,fold_003
close_to_close_return_1d,low_vol,0.015852919697579026,-0.015852919697579026,243,directional_classification,fold_003
close_return_2d,low_vol,0.007064311233007135,0.007064311233007135,243,directional_classification,fold_003
close_return_3d,low_vol,0.006526134450811578,0.006526134450811578,243,directional_classification,fold_003
close_return_5d,low_vol,0.05709351215067992,-0.05709351215067992,243,directional_classification,fold_003
close_return_10d,low_vol,0.15619547752488158,-0.15619547752488158,243,directional_classification,fold_003
close_return_20d,low_vol,0.10645186704588387,0.10645186704588387,243,directional_classification,fold_003
open_to_close_return_1d,low_vol,0.005744744899919334,0.005744744899919334,243,directional_classification,fold_003
open_close_spread,low_vol,0.004619988954282998,0.004619988954282998,243,directional_classification,fold_003
open_close_spread_pct,low_vol,0.005744744899919334,-0.005744744899919334,243,directional_classification,fold_003
overnight_return_1d,low_vol,0.05872699455009268,-0.05872699455009268,243,directional_classification,fold_003
high_low_range,low_vol,0.15646281512557522,-0.15646281512557522,243,directional_classification,fold_003
high_low_range_pct,low_vol,0.28198707567026615,-0.28198707567026615,243,directional_classification,fold_003
true_range,low_vol,0.1504187538039536,-0.1504187538039536,243,directional_classification,fold_003
atr_14,low_vol,0.0759662418688548,-0.0759662418688548,243,directional_classification,fold_003
atr_proxy_5,low_vol,0.14295241806825718,-0.14295241806825718,243,directional_classification,fold_003
atr_proxy_10,low_vol,0.1196440957437011,-0.1196440957437011,243,directional_classification,fold_003
close_mean_5,low_vol,0.0729134568930606,0.0729134568930606,243,directional_classification,fold_003
close_std_5,low_vol,0.0712105667661428,-0.0712105667661428,243,directional_classification,fold_003
volume_ma_5,low_vol,0.016202766830646694,0.016202766830646694,243,directional_classification,fold_003
rolling_volatility_5,low_vol,0.2915344030771692,-0.2915344030771692,243,directional_classification,fold_003
close_mean_10,low_vol,0.08764827201382448,0.08764827201382448,243,directional_classification,fold_003
close_std_10,low_vol,0.018609831876371618,-0.018609831876371618,243,directional_classification,fold_003
volume_ma_10,low_vol,0.049782424438851426,0.049782424438851426,243,directional_classification,fold_003
volume_shock_10,low_vol,0.007984244168123503,0.007984244168123503,243,directional_classification,fold_003
rolling_volatility_10,low_vol,0.2769164728695391,-0.2769164728695391,243,directional_classification,fold_003
value_ratio_10,low_vol,0.004344368150302495,0.004344368150302495,243,directional_classification,fold_003
close_std_20,low_vol,0.04009613662038793,0.04009613662038793,243,directional_classification,fold_003
volume_ma_20,low_vol,0.05841213632527229,0.05841213632527229,243,directional_classification,fold_003
rolling_volatility_20,low_vol,0.26770029350949387,-0.26770029350949387,243,directional_classification,fold_003
rolling_volatility_60,low_vol,0.29276570050276834,-0.29276570050276834,243,directional_classification,fold_003
market_return_20d,low_vol,0.010981495696771464,0.010981495696771464,243,directional_classification,fold_003
market_return_60d,low_vol,0.24118183329754225,0.24118183329754225,243,directional_classification,fold_003
relative_strength_market_20,low_vol,0.07056419415403418,0.07056419415403418,243,directional_classification,fold_003
relative_strength_market_60,low_vol,0.066924429714344,0.066924429714344,243,directional_classification,fold_003
rolling_beta_market_20,low_vol,0.07467357420758386,0.07467357420758386,243,directional_classification,fold_003
rolling_beta_market_60,low_vol,0.0761999208501917,-0.0761999208501917,243,directional_classification,fold_003
rolling_corr_market_20,low_vol,0.13220510150587955,0.13220510150587955,243,directional_classification,fold_003
rolling_corr_market_60,low_vol,0.03628008558198649,0.03628008558198649,243,directional_classification,fold_003
sector_return_20d,low_vol,0.03528254706664591,0.03528254706664591,243,directional_classification,fold_003
sector_return_60d,low_vol,0.27680068123000906,0.27680068123000906,243,directional_classification,fold_003
relative_strength_sector_20,low_vol,0.1096621357073637,0.1096621357073637,243,directional_classification,fold_003
relative_strength_sector_60,low_vol,0.1096621357073637,0.1096621357073637,243,directional_classification,fold_003
rolling_beta_sector_20,low_vol,0.10250004761512688,-0.10250004761512688,243,directional_classification,fold_003
rolling_beta_sector_60,low_vol,0.12316443293043311,-0.12316443293043311,243,directional_classification,fold_003
rolling_corr_sector_20,low_vol,0.10085628969231844,-0.10085628969231844,243,directional_classification,fold_003
rolling_corr_sector_60,low_vol,0.1698941224502733,-0.1698941224502733,243,directional_classification,fold_003
sector_relative_zscore_20,low_vol,0.09345937903968042,-0.09345937903968042,243,directional_classification,fold_003
sector_dispersion_zscore_20,low_vol,0.07508548701870235,-0.07508548701870235,243,directional_classification,fold_003
breadth_thrust_5,low_vol,0.015090789024910914,-0.015090789024910914,243,directional_classification,fold_003
breadth_thrust_10,low_vol,0.2384714227315727,-0.2384714227315727,243,directional_classification,fold_003
breadth_momentum_5,low_vol,0.11833002047590642,0.11833002047590642,243,directional_classification,fold_003
advance_decline_ratio_5,low_vol,0.0025251567644982514,0.0025251567644982514,243,directional_classification,fold_003
