frequency,model,horizon,threshold,total_rows,evaluated_rows,coverage_ratio,filtered_accuracy,passed_60pct,coverage_floor_50pct_ok,coverage_floor_40pct_ok,coverage_floor_30pct_ok,coverage_floor_20pct_ok,selected_at_50pct_floor,selected_at_40pct_floor,selected_at_30pct_floor,selected_at_20pct_floor,ticker_count,top_ticker,top1_prediction_share,top3_prediction_share,ticker_concentration_warning
hourly,stacking,1,0.54,4580,3633,0.7932314410480349,0.564822460776218,False,True,True,True,True,False,False,False,False,27,VPL,0.05037159372419488,0.14808698045692265,no
hourly,stacking,1,0.55,4580,3224,0.7039301310043669,0.5669975186104218,False,True,True,True,True,False,False,False,False,26,VPL,0.05676178660049628,0.16594292803970223,no
hourly,stacking,1,0.56,4580,2812,0.6139737991266375,0.5757467994310099,False,True,True,True,True,False,False,False,False,25,VPL,0.0650782361308677,0.18669985775248932,no
hourly,stacking,1,0.57,4580,2504,0.5467248908296943,0.5834664536741214,False,True,True,True,True,False,False,False,False,22,VPL,0.07268370607028754,0.20926517571884984,no
hourly,stacking,1,0.58,4580,2172,0.474235807860262,0.5874769797421732,False,False,True,True,True,False,False,False,False,22,VPL,0.08379373848987108,0.23987108655616943,no
hourly,stacking,1,0.59,4580,1783,0.38930131004366814,0.5905776780706674,False,False,False,True,True,False,False,False,False,21,VPL,0.10039259674705553,0.28771733034212005,no
hourly,stacking,1,0.6,4580,1402,0.30611353711790396,0.6055634807417974,True,False,False,True,True,False,False,False,False,20,FPT,0.11840228245363767,0.33523537803138376,no
hourly,stacking,1,0.61,4580,1002,0.2187772925764192,0.6237524950099801,True,False,False,False,True,False,False,False,False,18,FPT,0.1656686626746507,0.406187624750499,no
hourly,stacking,1,0.62,4580,730,0.15938864628820962,0.636986301369863,True,False,False,False,False,False,False,False,False,13,FPT,0.2273972602739726,0.5191780821917809,no
hourly,stacking,1,0.63,4580,619,0.1351528384279476,0.6639741518578353,True,False,False,False,False,False,False,False,False,9,FPT,0.2681744749596123,0.568659127625202,yes
hourly,stacking,1,0.64,4580,473,0.10327510917030568,0.6744186046511628,True,False,False,False,False,False,False,False,False,9,FPT,0.2536997885835095,0.5940803382663847,yes
hourly,stacking,1,0.65,4580,272,0.059388646288209605,0.6801470588235294,True,False,False,False,False,False,False,False,False,9,SSB,0.3492647058823529,0.6948529411764706,yes
hourly,stacking,1,0.66,4580,202,0.04410480349344978,0.6881188118811881,True,False,False,False,False,False,False,False,False,7,SSB,0.4603960396039604,0.8465346534653465,yes
hourly,stacking,1,0.67,4580,169,0.03689956331877729,0.6863905325443787,True,False,False,False,False,False,False,False,False,5,SSB,0.5325443786982249,0.9467455621301775,yes
hourly,stacking,1,0.68,4580,147,0.03209606986899563,0.6666666666666666,True,False,False,False,False,False,False,False,False,3,SSB,0.5714285714285714,1.0,yes
hourly,stacking,1,0.69,4580,135,0.02947598253275109,0.674074074074074,True,False,False,False,False,False,False,False,False,3,SSB,0.6074074074074074,1.0,yes
hourly,stacking,1,0.7,4580,118,0.02576419213973799,0.652542372881356,True,False,False,False,False,False,False,False,False,3,SSB,0.652542372881356,1.0,yes
hourly,stacking,1,0.71,4580,103,0.022489082969432313,0.6699029126213593,True,False,False,False,False,False,False,False,False,3,SSB,0.7184466019417476,1.0,yes
hourly,stacking,1,0.72,4580,87,0.018995633187772927,0.6436781609195402,True,False,False,False,False,False,False,False,False,3,SSB,0.8045977011494253,1.0,yes
hourly,stacking,1,0.73,4580,74,0.016157205240174673,0.6621621621621622,True,False,False,False,False,False,False,False,False,2,SSB,0.918918918918919,1.0,yes
hourly,stacking,1,0.74,4580,64,0.013973799126637555,0.6875,True,False,False,False,False,False,False,False,False,2,SSB,0.953125,1.0,yes
hourly,stacking,1,0.75,4580,60,0.013100436681222707,0.6833333333333333,True,False,False,False,False,False,False,False,False,1,SSB,1.0,1.0,yes
hourly,stacking,1,0.76,4580,56,0.01222707423580786,0.7142857142857143,True,False,False,False,False,False,False,False,False,1,SSB,1.0,1.0,yes
hourly,stacking,1,0.77,4580,55,0.012008733624454149,0.7090909090909091,True,False,False,False,False,False,False,False,False,1,SSB,1.0,1.0,yes
hourly,stacking,1,0.78,4580,51,0.0111353711790393,0.7058823529411765,True,False,False,False,False,False,False,False,False,1,SSB,1.0,1.0,yes
hourly,stacking,1,0.79,4580,47,0.010262008733624454,0.723404255319149,True,False,False,False,False,False,False,False,False,1,SSB,1.0,1.0,yes
hourly,stacking,1,0.8,4580,43,0.009388646288209608,0.7441860465116279,True,False,False,False,False,False,False,False,False,1,SSB,1.0,1.0,yes
hourly,stacking,1,0.81,4580,39,0.00851528384279476,0.717948717948718,True,False,False,False,False,False,False,False,False,1,SSB,1.0,1.0,yes
hourly,stacking,1,0.82,4580,33,0.007205240174672489,0.696969696969697,True,False,False,False,False,False,False,False,False,1,SSB,1.0,1.0,yes
hourly,stacking,1,0.83,4580,32,0.0069868995633187774,0.71875,True,False,False,False,False,False,False,False,False,1,SSB,1.0,1.0,yes
hourly,stacking,1,0.84,4580,30,0.006550218340611353,0.7333333333333333,True,False,False,False,False,False,False,False,False,1,SSB,1.0,1.0,yes
hourly,stacking,1,0.85,4580,29,0.006331877729257642,0.7241379310344828,True,False,False,False,False,False,False,False,False,1,SSB,1.0,1.0,yes
hourly,stacking,1,0.86,4580,21,0.004585152838427947,0.7142857142857143,True,False,False,False,False,False,False,False,False,1,SSB,1.0,1.0,yes
hourly,stacking,1,0.87,4580,13,0.0028384279475982535,0.6153846153846154,True,False,False,False,False,False,False,False,False,1,SSB,1.0,1.0,yes
hourly,stacking,1,0.88,4580,3,0.0006550218340611354,0.6666666666666666,True,False,False,False,False,False,False,False,False,1,SSB,1.0,1.0,yes
hourly,stacking,1,0.89,4580,0,0.0,,False,False,False,False,False,False,False,False,False,0,,,,missing
hourly,stacking,1,0.9,4580,0,0.0,,False,False,False,False,False,False,False,False,False,0,,,,missing
hourly,stacking,4,0.5,4888,4888,1.0,0.5118657937806874,False,True,True,True,True,False,False,False,False,27,GAS,0.03887070376432079,0.1164075286415712,no
hourly,stacking,4,0.51,4888,4572,0.9353518821603928,0.510498687664042,False,True,True,True,True,False,False,False,False,27,VRE,0.04090113735783027,0.12182852143482065,no
hourly,stacking,4,0.52,4888,4223,0.8639525368248773,0.5131423158891784,False,True,True,True,True,False,False,False,False,27,VRE,0.04428131659957376,0.1318967558607625,no
hourly,stacking,4,0.53,4888,3881,0.7939852700490998,0.5122391136305076,False,True,True,True,True,False,False,False,False,27,VRE,0.04818345787168256,0.14351971141458386,no
hourly,stacking,4,0.54,4888,3497,0.7154255319148937,0.5170145839290821,False,True,True,True,True,False,False,False,False,27,VRE,0.05347440663425793,0.15927938232770947,no
hourly,stacking,4,0.55,4888,3121,0.6385024549918167,0.5142582505607177,False,True,True,True,True,False,False,False,False,26,BID,0.059596283242550466,0.1781480294777315,no
hourly,stacking,4,0.56,4888,2712,0.5548281505728314,0.5066371681415929,False,True,True,True,True,False,False,False,False,26,BID,0.06821533923303835,0.20317109144542772,no
hourly,stacking,4,0.57,4888,2372,0.48527004909983634,0.5134907251264755,False,False,True,True,True,False,False,False,False,26,CTG,0.07715008431703205,0.22681281618887014,no
hourly,stacking,4,0.58,4888,2052,0.4198036006546645,0.5180311890838206,False,False,True,True,True,False,False,False,False,25,CTG,0.08820662768031189,0.2577972709551657,no
hourly,stacking,4,0.59,4888,1748,0.3576104746317512,0.5274599542334096,False,False,False,True,True,False,False,False,False,24,CTG,0.10183066361556065,0.2951945080091533,no
hourly,stacking,4,0.6,4888,1349,0.27598199672667756,0.5300222386953298,False,False,False,False,True,False,False,False,False,20,CTG,0.12898443291326908,0.37509266123054114,no
hourly,stacking,4,0.61,4888,1122,0.2295417348608838,0.5392156862745098,False,False,False,False,True,False,False,False,False,15,CTG,0.15240641711229946,0.44295900178253117,no
hourly,stacking,4,0.62,4888,961,0.1966039279869067,0.5400624349635796,False,False,False,False,False,False,False,False,False,15,CTG,0.17377731529656607,0.49427679500520294,no
hourly,stacking,4,0.63,4888,844,0.17266775777414076,0.5438388625592417,False,False,False,False,False,False,False,False,False,15,CTG,0.1943127962085308,0.5343601895734598,no
hourly,stacking,4,0.64,4888,743,0.1520049099836334,0.5491251682368775,False,False,False,False,False,False,False,False,False,12,CTG,0.21130551816958276,0.5693135935397039,no
hourly,stacking,4,0.65,4888,632,0.12929623567921442,0.5474683544303798,False,False,False,False,False,False,False,False,False,10,CTG,0.24050632911392406,0.6107594936708861,yes
hourly,stacking,4,0.66,4888,503,0.1029050736497545,0.5646123260437376,False,False,False,False,False,False,False,False,False,9,CTG,0.29025844930417494,0.7176938369781312,yes
hourly,stacking,4,0.67,4888,423,0.08653846153846154,0.5815602836879432,False,False,False,False,False,False,False,False,False,8,CTG,0.3215130023640662,0.7706855791962175,yes
hourly,stacking,4,0.68,4888,363,0.07426350245499182,0.5950413223140496,False,False,False,False,False,False,False,False,False,8,CTG,0.3443526170798898,0.7851239669421488,yes
hourly,stacking,4,0.69,4888,299,0.061170212765957445,0.5719063545150501,False,False,False,False,False,False,False,False,False,7,CTG,0.38461538461538464,0.8093645484949833,yes
hourly,stacking,4,0.7,4888,242,0.049509001636661214,0.5743801652892562,False,False,False,False,False,False,False,False,False,7,CTG,0.4380165289256198,0.8181818181818182,yes
hourly,stacking,4,0.71,4888,180,0.036824877250409165,0.5388888888888889,False,False,False,False,False,False,False,False,False,7,CTG,0.5277777777777778,0.8666666666666667,yes
hourly,stacking,4,0.72,4888,128,0.02618657937806874,0.53125,False,False,False,False,False,False,False,False,False,6,CTG,0.640625,0.875,yes
hourly,stacking,4,0.73,4888,90,0.018412438625204582,0.5333333333333333,False,False,False,False,False,False,False,False,False,4,CTG,0.8444444444444444,0.9555555555555556,yes
hourly,stacking,4,0.74,4888,80,0.016366612111292964,0.525,False,False,False,False,False,False,False,False,False,4,CTG,0.8875,0.975,yes
hourly,stacking,4,0.75,4888,70,0.014320785597381341,0.5428571428571428,False,False,False,False,False,False,False,False,False,3,CTG,0.9428571428571428,1.0,yes
hourly,stacking,4,0.76,4888,60,0.012274959083469721,0.55,False,False,False,False,False,False,False,False,False,2,CTG,0.9666666666666667,1.0,yes
hourly,stacking,4,0.77,4888,53,0.010842880523731587,0.5849056603773585,False,False,False,False,False,False,False,False,False,2,CTG,0.9622641509433962,1.0,yes
hourly,stacking,4,0.78,4888,40,0.008183306055646482,0.5,False,False,False,False,False,False,False,False,False,2,CTG,0.975,1.0,yes
hourly,stacking,4,0.79,4888,31,0.006342062193126023,0.45161290322580644,False,False,False,False,False,False,False,False,False,2,CTG,0.967741935483871,1.0,yes
hourly,stacking,4,0.8,4888,20,0.004091653027823241,0.4,False,False,False,False,False,False,False,False,False,2,CTG,0.95,1.0,yes
hourly,stacking,4,0.81,4888,5,0.0010229132569558102,0.6,True,False,False,False,False,False,False,False,False,1,CTG,1.0,1.0,yes
hourly,stacking,4,0.82,4888,0,0.0,,False,False,False,False,False,False,False,False,False,0,,,,missing
hourly,stacking,4,0.83,4888,0,0.0,,False,False,False,False,False,False,False,False,False,0,,,,missing
hourly,stacking,4,0.84,4888,0,0.0,,False,False,False,False,False,False,False,False,False,0,,,,missing
hourly,stacking,4,0.85,4888,0,0.0,,False,False,False,False,False,False,False,False,False,0,,,,missing
hourly,stacking,4,0.86,4888,0,0.0,,False,False,False,False,False,False,False,False,False,0,,,,missing
hourly,stacking,4,0.87,4888,0,0.0,,False,False,False,False,False,False,False,False,False,0,,,,missing
hourly,stacking,4,0.88,4888,0,0.0,,False,False,False,False,False,False,False,False,False,0,,,,missing
hourly,stacking,4,0.89,4888,0,0.0,,False,False,False,False,False,False,False,False,False,0,,,,missing
hourly,stacking,4,0.9,4888,0,0.0,,False,False,False,False,False,False,False,False,False,0,,,,missing
hourly,stacking,8,0.5,4879,4879,1.0,0.4837056773929084,False,True,True,True,True,False,False,False,False,27,GVR,0.03812256609961057,0.11436769829883173,no
hourly,stacking,8,0.51,4879,4462,0.9145316663250667,0.48229493500672344,False,True,True,True,True,False,False,False,False,27,VPL,0.04168534289556253,0.12348722545943523,no
hourly,stacking,8,0.52,4879,4083,0.8368518138962903,0.4856722997795738,False,True,True,True,True,False,False,False,False,27,VPL,0.045554739162380606,0.13470487386725447,no
hourly,stacking,8,0.53,4879,3779,0.7745439639270342,0.48293199259063246,False,True,True,True,True,False,False,False,False,26,VPL,0.048690129663932255,0.14501190791214608,no
hourly,stacking,8,0.54,4879,3473,0.711826193892191,0.48315577310682406,False,True,True,True,True,False,False,False,False,26,VPB,0.05240426144543622,0.15606104232651885,no
hourly,stacking,8,0.55,4879,3185,0.6527977044476327,0.4847723704866562,False,True,True,True,True,False,False,False,False,26,VPB,0.05682888540031397,0.1695447409733124,no
hourly,stacking,8,0.56,4879,2932,0.6009428161508505,0.48874488403819916,False,True,True,True,True,False,False,False,False,26,VCB,0.06105047748976808,0.18144611186903137,no
hourly,stacking,8,0.57,4879,2681,0.5494978479196556,0.49123461395001866,False,True,True,True,True,False,False,False,False,26,FPT,0.06527415143603134,0.19171950764640058,no
hourly,stacking,8,0.58,4879,2446,0.5013322402131585,0.4893704006541292,False,True,True,True,True,False,False,False,False,26,FPT,0.07154538021259199,0.19991823385118562,no
hourly,stacking,8,0.59,4879,2206,0.4521418323426932,0.4909338168631006,False,False,True,True,True,False,False,False,False,26,FPT,0.07796917497733455,0.21622846781504987,no
hourly,stacking,8,0.6,4879,1951,0.3998770239803238,0.48385443362378266,False,False,False,True,True,False,False,False,False,25,FPT,0.08662224500256278,0.23936442849820605,no
hourly,stacking,8,0.61,4879,1747,0.35806517729042836,0.48368631940469375,False,False,False,True,True,False,False,False,False,24,FPT,0.09502003434459072,0.25586720091585574,no
hourly,stacking,8,0.62,4879,1535,0.31461365033818406,0.48338762214983716,False,False,False,True,True,False,False,False,False,21,FPT,0.10618892508143322,0.28013029315960913,no
hourly,stacking,8,0.63,4879,1312,0.2689075630252101,0.4870426829268293,False,False,False,False,True,False,False,False,False,21,FPT,0.12271341463414634,0.3163109756097561,no
hourly,stacking,8,0.64,4879,1095,0.22443123590899774,0.4931506849315068,False,False,False,False,True,False,False,False,False,21,FPT,0.14246575342465753,0.3680365296803653,no
hourly,stacking,8,0.65,4879,875,0.1793400286944046,0.4845714285714286,False,False,False,False,False,False,False,False,False,20,FPT,0.17142857142857143,0.4422857142857143,no
hourly,stacking,8,0.66,4879,748,0.15331010452961671,0.48663101604278075,False,False,False,False,False,False,False,False,False,17,FPT,0.19786096256684493,0.49866310160427807,no
hourly,stacking,8,0.67,4879,647,0.1326091412174626,0.5023183925811437,False,False,False,False,False,False,False,False,False,13,FPT,0.21638330757341576,0.5409582689335394,no
hourly,stacking,8,0.68,4879,577,0.11826193892191023,0.5043327556325823,False,False,False,False,False,False,False,False,False,12,FPT,0.23570190641247835,0.5805892547660312,no
hourly,stacking,8,0.69,4879,497,0.10186513629842181,0.5090543259557344,False,False,False,False,False,False,False,False,False,10,FPT,0.2635814889336016,0.6338028169014085,yes
hourly,stacking,8,0.7,4879,428,0.08772289403566305,0.5186915887850467,False,False,False,False,False,False,False,False,False,9,FPT,0.2827102803738318,0.6939252336448598,yes
hourly,stacking,8,0.71,4879,380,0.07788481246156999,0.5263157894736842,False,False,False,False,False,False,False,False,False,8,FPT,0.27631578947368424,0.7289473684210527,yes
hourly,stacking,8,0.72,4879,335,0.06866161098585775,0.5343283582089552,False,False,False,False,False,False,False,False,False,7,FPT,0.2746268656716418,0.7701492537313432,yes
hourly,stacking,8,0.73,4879,301,0.06169296987087518,0.5548172757475083,False,False,False,False,False,False,False,False,False,7,MBB,0.2757475083056478,0.813953488372093,yes
hourly,stacking,8,0.74,4879,260,0.053289608526337365,0.573076923076923,False,False,False,False,False,False,False,False,False,6,MBB,0.3076923076923077,0.8576923076923076,yes
hourly,stacking,8,0.75,4879,229,0.046935847509735604,0.5764192139737991,False,False,False,False,False,False,False,False,False,5,DGC,0.3231441048034934,0.8995633187772926,yes
hourly,stacking,8,0.76,4879,199,0.04078704652592744,0.6080402010050251,True,False,False,False,False,False,False,False,False,5,MBB,0.3417085427135678,0.9246231155778895,yes
hourly,stacking,8,0.77,4879,176,0.03607296577167452,0.6363636363636364,True,False,False,False,False,False,False,False,False,4,MBB,0.36363636363636365,0.9602272727272727,yes
hourly,stacking,8,0.78,4879,149,0.03053904488624718,0.6644295302013423,True,False,False,False,False,False,False,False,False,4,MBB,0.3959731543624161,0.9865771812080537,yes
hourly,stacking,8,0.79,4879,109,0.022340643574502973,0.6697247706422018,True,False,False,False,False,False,False,False,False,3,MBB,0.5045871559633027,1.0,yes
hourly,stacking,8,0.8,4879,95,0.019471203115392497,0.6526315789473685,True,False,False,False,False,False,False,False,False,2,MBB,0.5578947368421052,1.0,yes
hourly,stacking,8,0.81,4879,81,0.016601762656282024,0.7160493827160493,True,False,False,False,False,False,False,False,False,2,MBB,0.5802469135802469,1.0,yes
hourly,stacking,8,0.82,4879,58,0.011887681902029105,0.7413793103448276,True,False,False,False,False,False,False,False,False,2,MBB,0.6379310344827587,1.0,yes
hourly,stacking,8,0.83,4879,29,0.005943840951014552,0.7586206896551724,True,False,False,False,False,False,False,False,False,1,MBB,1.0,1.0,yes
hourly,stacking,8,0.84,4879,22,0.004509120721459315,0.7727272727272727,True,False,False,False,False,False,False,False,False,1,MBB,1.0,1.0,yes
hourly,stacking,8,0.85,4879,12,0.0024595203935232628,0.9166666666666666,True,False,False,False,False,False,False,False,False,1,MBB,1.0,1.0,yes
hourly,stacking,8,0.86,4879,0,0.0,,False,False,False,False,False,False,False,False,False,0,,,,missing
hourly,stacking,8,0.87,4879,0,0.0,,False,False,False,False,False,False,False,False,False,0,,,,missing
hourly,stacking,8,0.88,4879,0,0.0,,False,False,False,False,False,False,False,False,False,0,,,,missing
hourly,stacking,8,0.89,4879,0,0.0,,False,False,False,False,False,False,False,False,False,0,,,,missing
hourly,stacking,8,0.9,4879,0,0.0,,False,False,False,False,False,False,False,False,False,0,,,,missing
hourly,stacking,20,0.5,4592,4592,1.0,0.4764808362369338,False,True,True,True,True,False,False,False,False,27,VIC,0.038109756097560975,0.11389372822299651,no
hourly,stacking,20,0.51,4592,4467,0.9727787456445993,0.47750167897918067,False,True,True,True,True,False,False,False,False,27,VIC,0.03917618088202373,0.11708081486456234,no
hourly,stacking,20,0.52,4592,4324,0.9416376306620209,0.47895467160037003,False,True,True,True,True,False,False,False,False,27,VIC,0.040471785383903794,0.12049028677150786,no
hourly,stacking,20,0.53,4592,4192,0.9128919860627178,0.47924618320610685,False,True,True,True,True,False,False,False,False,27,VIC,0.04174618320610687,0.12428435114503816,no
hourly,stacking,20,0.54,4592,4069,0.8861062717770035,0.47849594494961906,False,True,True,True,True,False,False,False,False,27,VPL,0.04276234947161465,0.1270582452691079,no
hourly,stacking,20,0.55,4592,3974,0.865418118466899,0.47861097131353797,False,True,True,True,True,False,False,False,False,27,VPL,0.043784599899345744,0.13009562154001006,no
hourly,stacking,20,0.56,4592,3820,0.8318815331010453,0.4787958115183246,False,True,True,True,True,False,False,False,False,27,VPL,0.04554973821989529,0.13534031413612566,no
hourly,stacking,20,0.57,4592,3651,0.7950783972125436,0.47685565598466173,False,True,True,True,True,False,False,False,False,27,VPL,0.047658175842235,0.14160503971514654,no
hourly,stacking,20,0.58,4592,3493,0.760670731707317,0.4743773260807329,False,True,True,True,True,False,False,False,False,27,VPL,0.04981391354136845,0.1474377326080733,no
hourly,stacking,20,0.59,4592,3320,0.7229965156794426,0.4731927710843373,False,True,True,True,True,False,False,False,False,27,VPL,0.05240963855421687,0.15481927710843374,no
hourly,stacking,20,0.6,4592,3210,0.6990418118466899,0.47258566978193145,False,True,True,True,True,False,False,False,False,27,VPL,0.05420560747663551,0.15981308411214953,no
hourly,stacking,20,0.61,4592,3090,0.6729094076655052,0.47378640776699027,False,True,True,True,True,False,False,False,False,26,VPL,0.05631067961165048,0.1656957928802589,no
hourly,stacking,20,0.62,4592,2934,0.6389372822299652,0.4734151329243354,False,True,True,True,True,False,False,False,False,26,VPL,0.05930470347648262,0.17450579413769599,no
hourly,stacking,20,0.63,4592,2774,0.6040940766550522,0.471521268925739,False,True,True,True,True,False,False,False,False,26,VPL,0.06272530641672674,0.18348954578226387,no
hourly,stacking,20,0.64,4592,2651,0.577308362369338,0.4722746133534515,False,True,True,True,True,False,False,False,False,25,VPL,0.06563560920407394,0.1916258015843078,no
hourly,stacking,20,0.65,4592,2498,0.5439895470383276,0.4691753402722178,False,True,True,True,True,False,False,False,False,25,VPL,0.06965572457966374,0.20296236989591673,no
hourly,stacking,20,0.66,4592,2347,0.5111062717770035,0.47166595654026416,False,True,True,True,True,False,False,False,False,25,VPL,0.07413719642096293,0.216020451640392,no
hourly,stacking,20,0.67,4592,2179,0.47452090592334495,0.4823313446535108,False,False,True,True,True,False,False,False,False,25,VPL,0.07985314364387333,0.23221661312528682,no
hourly,stacking,20,0.68,4592,2030,0.4420731707317073,0.48177339901477834,False,False,True,True,True,False,False,False,False,24,VPL,0.08571428571428572,0.24926108374384237,no
hourly,stacking,20,0.69,4592,1873,0.40788327526132406,0.4783769353977576,False,False,True,True,True,False,False,False,False,24,VPL,0.09289909236518953,0.26908702616123864,no
hourly,stacking,20,0.7,4592,1763,0.38392857142857145,0.47419171866137266,False,False,False,True,True,False,False,False,False,23,VPL,0.09869540555870675,0.28530913216108905,no
hourly,stacking,20,0.71,4592,1668,0.3632404181184669,0.4754196642685851,False,False,False,True,True,False,False,False,False,22,VPL,0.10311750599520383,0.2997601918465228,no
hourly,stacking,20,0.72,4592,1557,0.33906794425087106,0.4746307000642261,False,False,False,True,True,False,False,False,False,22,VPL,0.10918432883750803,0.31920359666024406,no
hourly,stacking,20,0.73,4592,1451,0.3159843205574913,0.47829083390764987,False,False,False,True,True,False,False,False,False,22,FPT,0.11371467953135768,0.33769813921433495,no
hourly,stacking,20,0.74,4592,1212,0.26393728222996515,0.49422442244224424,False,False,False,False,True,False,False,False,False,20,FPT,0.13448844884488448,0.3811881188118812,no
hourly,stacking,20,0.75,4592,1128,0.2456445993031359,0.5,False,False,False,False,True,False,False,False,False,18,FPT,0.14361702127659576,0.40602836879432624,no
hourly,stacking,20,0.76,4592,1064,0.23170731707317074,0.49906015037593987,False,False,False,False,True,False,False,False,False,16,FPT,0.1513157894736842,0.4276315789473684,no
hourly,stacking,20,0.77,4592,1006,0.2190766550522648,0.5069582504970179,False,False,False,False,True,False,False,False,False,16,FPT,0.16003976143141152,0.44831013916500995,no
hourly,stacking,20,0.78,4592,941,0.20492160278745644,0.5207226354941552,False,False,False,False,True,False,False,False,False,16,FPT,0.17109458023379384,0.4622741764080765,no
hourly,stacking,20,0.79,4592,878,0.1912020905923345,0.5273348519362187,False,False,False,False,False,False,False,False,False,16,FPT,0.18337129840546698,0.47266514806378135,no
hourly,stacking,20,0.8,4592,706,0.15374564459930315,0.5339943342776204,False,False,False,False,False,False,False,False,False,14,FPT,0.22662889518413598,0.5552407932011332,no
hourly,stacking,20,0.81,4592,670,0.14590592334494773,0.5343283582089552,False,False,False,False,False,False,False,False,False,14,FPT,0.2373134328358209,0.5776119402985075,no
hourly,stacking,20,0.82,4592,630,0.13719512195121952,0.546031746031746,False,False,False,False,False,False,False,False,False,12,FPT,0.2492063492063492,0.6015873015873016,yes
hourly,stacking,20,0.83,4592,579,0.12608885017421603,0.542314335060449,False,False,False,False,False,False,False,False,False,11,FPT,0.2659758203799655,0.6355785837651122,yes
hourly,stacking,20,0.84,4592,487,0.10605400696864112,0.5338809034907598,False,False,False,False,False,False,False,False,False,11,FPT,0.3141683778234086,0.7433264887063655,yes
hourly,stacking,20,0.85,4592,445,0.09690766550522648,0.5370786516853933,False,False,False,False,False,False,False,False,False,6,FPT,0.3393258426966292,0.7865168539325843,yes
hourly,stacking,20,0.86,4592,423,0.09211672473867596,0.541371158392435,False,False,False,False,False,False,False,False,False,6,FPT,0.3404255319148936,0.7848699763593381,yes
hourly,stacking,20,0.87,4592,400,0.08710801393728224,0.54,False,False,False,False,False,False,False,False,False,5,FPT,0.35,0.7925,yes
hourly,stacking,20,0.88,4592,375,0.08166376306620209,0.552,False,False,False,False,False,False,False,False,False,5,FPT,0.36,0.8133333333333334,yes
hourly,stacking,20,0.89,4592,362,0.07883275261324042,0.5607734806629834,False,False,False,False,False,False,False,False,False,5,FPT,0.3729281767955801,0.8232044198895028,yes
hourly,stacking,20,0.9,4592,320,0.06968641114982578,0.584375,False,False,False,False,False,False,False,False,False,5,FPT,0.378125,0.85,yes
hourly,xgboost,1,0.5,4580,4580,1.0,0.5456331877729258,False,True,True,True,True,False,False,False,False,27,VJC,0.04148471615720524,0.1222707423580786,no
hourly,xgboost,1,0.51,4580,4441,0.969650655021834,0.546273361855438,False,True,True,True,True,False,False,False,False,27,VIC,0.04120693537491556,0.12294528259401036,no
hourly,xgboost,1,0.52,4580,4309,0.9408296943231441,0.5472267347412393,False,True,True,True,True,False,False,False,False,27,VIC,0.041540960779763283,0.12346252030633557,no
hourly,xgboost,1,0.53,4580,4189,0.9146288209606986,0.5497732155645739,False,True,True,True,True,False,False,False,False,27,VPL,0.041298639293387444,0.12270231558844592,no
hourly,xgboost,1,0.54,4580,4070,0.888646288209607,0.5503685503685504,False,True,True,True,True,False,False,False,False,27,VPL,0.04226044226044226,0.12383292383292384,no
hourly,xgboost,1,0.55,4580,3924,0.856768558951965,0.5537716615698267,False,True,True,True,True,False,False,False,False,27,VPL,0.04255861365953109,0.1246177370030581,no
hourly,xgboost,1,0.56,4580,3790,0.8275109170305677,0.5551451187335092,False,True,True,True,True,False,False,False,False,27,VPL,0.04327176781002638,0.12559366754617415,no
hourly,xgboost,1,0.57,4580,3658,0.7986899563318778,0.5563149261891744,False,True,True,True,True,False,False,False,False,27,VPL,0.04401312192454893,0.12602515035538545,no
hourly,xgboost,1,0.58,4580,3496,0.7633187772925765,0.558066361556064,False,True,True,True,True,False,False,False,False,27,VPL,0.04548054919908467,0.1284324942791762,no
hourly,xgboost,1,0.59,4580,3359,0.7334061135371179,0.5629651682048229,False,True,True,True,True,False,False,False,False,27,VPL,0.045251562965168204,0.12860970526942542,no
hourly,xgboost,1,0.6,4580,3229,0.7050218340611354,0.5655001548467018,False,True,True,True,True,False,False,False,False,27,VPL,0.04645401052957572,0.13069061628987302,no
hourly,xgboost,1,0.61,4580,3093,0.6753275109170306,0.5674102812803103,False,True,True,True,True,False,False,False,False,27,VPL,0.0475266731328807,0.1309408341416101,no
hourly,xgboost,1,0.62,4580,2980,0.6506550218340611,0.5721476510067114,False,True,True,True,True,False,False,False,False,27,VPL,0.04832214765100671,0.13187919463087247,no
hourly,xgboost,1,0.63,4580,2847,0.6216157205240175,0.5760449596066034,False,True,True,True,True,False,False,False,False,27,VPL,0.0502283105022831,0.13523006673691607,no
hourly,xgboost,1,0.64,4580,2716,0.5930131004366812,0.5754786450662739,False,True,True,True,True,False,False,False,False,27,VPL,0.05191458026509573,0.13770250368188514,no
hourly,xgboost,1,0.65,4580,2577,0.5626637554585153,0.576639503298409,False,True,True,True,True,False,False,False,False,27,VPL,0.05355064027939464,0.1408614668218859,no
hourly,xgboost,1,0.66,4580,2470,0.5393013100436681,0.5781376518218624,False,True,True,True,True,False,False,False,False,27,VPL,0.05303643724696356,0.1408906882591093,no
hourly,xgboost,1,0.67,4580,2380,0.519650655021834,0.5798319327731093,False,True,True,True,True,False,False,False,False,27,VPL,0.05420168067226891,0.14201680672268907,no
hourly,xgboost,1,0.68,4580,2249,0.49104803493449783,0.5820364606491775,False,False,True,True,True,False,False,False,False,27,VPL,0.0542463317029791,0.1431747443308137,no
